run_id,_path,DATASET,METHOD,TRADE_METHOD,TOP N,STOP LOSS %,MAX SEC %,Final_Equity,RCC_Raw,REC_Raw,Cum_Ret_Raw,Ann_Ret_Raw,Sharpe_Raw,Sortino_Raw,Calmar_Raw,MDD_Raw,Win_Rate,Profit_Factor,Avg_Trade_Days,Entries,Exits,Stop_Losses,Forced_Closes,Gross_Profit,Gross_Loss,Avg_Utilization,Ann_Ret_Employed,Excess_Ret_RF,ENTRY Z,DYN Z NUM
2,tiingo/SSD_Rolling_DRL_THR/TradeLogs_Top5_SL15_ZWin0_MSR0.csv,Tiingo,SSD (Rolling-DRL-THR),DRL,Top 5,15%,0%,12738.465099999996,0.2738465099999996,0.002093627752293575,0.273171945308218,0.009707268076639464,0.3495453498581445,0.5285661348541528,0.16560991973124803,-0.058615257421731924,0.36510512205446594,1.1205698618596516,34.96203389830509,7678,7232,0,446,25451.148500000003,-22712.6834,0.41250729017549437,0.02660925177178254,0.0027263645384656005,2.0,0.0
2,tiingo/SSD_Rolling_DRL_THR/TradeLogs_Top10_SL5_ZWin0_MSR0.csv,Tiingo,SSD (Rolling-DRL-THR),DRL,Top 10,5%,0%,11642.572100000001,0.16425721000000015,0.001467892850759608,0.1640601928123675,0.006095062158378628,0.31200364278114967,0.49542014252986555,0.07378347201196464,-0.08260741860169253,0.35509466825791053,1.0718866778173874,38.10936871733011,16490,15743,0,747,24492.0367,-22849.4646,0.3661126133290918,0.01798319405669601,-0.0007383780944806694,2.0,0.0
2,tiingo/SSD_Rolling_DRL_THR/TradeLogs_Top10_SL15_ZWin0_MSR0.csv,Tiingo,SSD (Rolling-DRL-THR),DRL,Top 10,15%,0%,11389.437999999995,0.13894379999999948,0.001223096830985911,0.1387510663820155,0.005210813551794979,0.26628305746067,0.4149661796891967,0.07226186843680464,-0.07211014141368356,0.35747272605581953,1.0596988735228623,38.17443203696573,15973,15182,0,791,24663.5455,-23274.1075,0.3781321244896877,0.014728301909015014,-0.0019933983988123846,2.0,0.0
2,tiingo/SSD_Rolling_DRL_THR/TradeLogs_Top10_SL0_ZWin0_MSR0.csv,Tiingo,SSD (Rolling-DRL-THR),DRL,Top 10,0%,0%,11511.8418,0.15118418,0.0013123626736111112,0.15098937504827425,0.00564072526300885,0.28394170763519117,0.443540920909095,0.07899156566703584,-0.0714092095197297,0.3504129069285464,1.0652877081689904,37.83179012345679,16725,15942,0,783,24668.448800000002,-23156.607,0.37948412067228676,0.015968709537614655,-0.0015298107162928804,2.0,0.0
2,tiingo/SSD_Rolling_DRL_THR/TradeLogs_Top20_SL0_ZWin0_MSR0.csv,Tiingo,SSD (Rolling-DRL-THR),DRL,Top 20,0%,0%,11120.701600000006,0.11207016000000064,0.0013742508890251459,0.11245847475519888,0.004271995399389716,0.33105160129376954,0.5208957797530763,0.08660948917155994,-0.0493247961655513,0.3574044157242865,1.0585227913962438,39.039895697522816,29391,28325,0,1066,20270.5332,-19149.8316,0.28510153226234025,0.015756056191769195,-0.0012099548825618743,2.0,0.0
2,tiingo/SSD_Rolling_DRL_THR/TradeLogs_Top20_SL5_ZWin0_MSR0.csv,Tiingo,SSD (Rolling-DRL-THR),DRL,Top 20,5%,0%,11225.3622,0.12253621999999989,0.0014527115589804374,0.12292818931376437,0.004648359391786094,0.3525766048496396,0.568714230438837,0.09489590820519415,-0.048983770530283674,0.3562650403218399,1.0649142169296415,39.67931737137035,28775,27642,0,1133,20102.0006,-18876.6384,0.2945655055405334,0.016673995161812862,-0.0009797262965908545,2.0,0.0
2,tiingo/SSD_Rolling_DRL_THR/TradeLogs_Top20_SL15_ZWin0_MSR0.csv,Tiingo,SSD (Rolling-DRL-THR),DRL,Top 20,15%,0%,11261.435799999992,0.12614357999999912,0.0015670009937888089,0.12653680893852504,0.004777301324019767,0.3572062074098647,0.5757460158918571,0.09857871615901428,-0.04846179287132985,0.3558313234264374,1.0707049900752101,39.24293193717278,27204,26143,0,1061,19102.267099999997,-17840.831299999998,0.28318355336408463,0.017854767765217876,-0.0006074944870367782,2.0,0.0
2,tiingo/HDBSCAN_Cluster_SSD_DTW_DRL_THR/TradeLogs_Top1_SL15_ZWin0_MSR0.csv,Tiingo,HDBSCAN (Cluster-SSD-DTW-PCA-DRL-THR),DRL,Top 1,15%,0%,14014.875299999996,0.40148752999999954,0.001833276392694062,0.4014875299999987,0.013592922800036211,0.2260716968176855,0.3147810513702078,0.06149136340438641,-0.22105417813953654,0.4528985507246377,1.1763632711267797,29.191304347826087,750,571,0,179,26779.6793,-22764.804,0.5639679762472828,0.028534791076431292,0.004813348851068322,2.0,0.0
2,tiingo/HDBSCAN_Cluster_SSD_DTW_DRL_THR/TradeLogs_Top1_SL0_ZWin0_MSR0.csv,Tiingo,HDBSCAN (Cluster-SSD-DTW-PCA-DRL-THR),DRL,Top 1,0%,0%,13991.756399999998,0.3991756399999998,0.0018144347272727264,0.39917563999999883,0.013525988981590187,0.2251169804164375,0.31378148604838924,0.06118856967748488,-0.22105417813953654,0.45248868778280543,1.175175907289392,29.260303687635574,751,571,0,180,26778.8877,-22787.1313,0.565611579449658,0.02828803748031494,0.004687809969778899,2.0,0.0
2,tiingo/HDBSCAN_Cluster_SSD_DTW_DRL_THR/TradeLogs_Top1_SL5_ZWin0_MSR0.csv,Tiingo,HDBSCAN (Cluster-SSD-DTW-PCA-DRL-THR),DRL,Top 1,5%,0%,13857.210100000002,0.38572101000000025,0.0017693624311926617,0.3857210099999999,0.01313433097789396,0.21965488434409755,0.30577278907355615,0.05941679586622944,-0.22105417813953654,0.4564152791380999,1.1711376018852169,29.534065934065936,706,527,0,179,26395.857699999997,-22538.6476,0.5620327660251312,0.027508615967171378,0.004220088201049795,2.0,0.0
