Ticker_A,Ticker_B,SSD,Rank,Pearson_Corr
EVRG,XEL,0.076219,1,0.9906
GIS,SO,0.081973,2,0.9729
FITB,KEY,0.10332,3,0.8464
DTE,PCG,0.118723,4,0.9722
DUK,PCG,0.120081,5,0.971
