Ticker_A,Ticker_B,SSD,Rank,Pearson_Corr
MTB,USB,0.038895,1,0.9599
ED,SO,0.075961,2,0.8662
AEE,ETR,0.087347,3,0.8059
ATO,ETR,0.09053,4,0.8448
MTB,WFC,0.092383,5,0.9582
