Ticker_A,Ticker_B,SSD,Rank,Pearson_Corr
EVRG,WEC,0.126135,1,0.9856
ES,EVRG,0.129027,2,0.9854
CLX,SO,0.164182,3,0.9473
CNP,PNW,0.185242,4,0.988
AEE,ETR,0.192576,5,0.9405
