Ticker_A,Ticker_B,SSD,Rank,Pearson_Corr
EIX,EVRG,0.194287,1,0.9673
PCG,XEL,0.198558,2,0.956
DUK,JNJ,0.217295,3,0.9628
BMY,ED,0.237974,4,0.9685
CHD,XEL,0.255726,5,0.9482
