Ticker_A,Ticker_B,SSD,Rank,Pearson_Corr
GIS,SO,0.084776,1,0.9754
GPC,JCI,0.115087,2,0.9696
LIN,STE,0.122565,3,0.961
HBAN,TFC,0.126503,4,0.6813
KMB,SO,0.128729,5,0.954
