Ticker_A,Ticker_B,SSD,Rank,Pearson_Corr
DUK,ED,0.128472,1,0.9339
GIS,KMB,0.130773,2,0.6006
BXP,REG,0.145264,3,0.9641
EVRG,WEC,0.156705,4,0.8818
ACGL,EG,0.168691,5,0.8958
