Ticker_A,Ticker_B,SSD,Rank,Pearson_Corr
WEC,XEL,0.221691,1,0.8798
AEE,AEP,0.230582,2,0.9676
HD,LOW,0.268202,3,0.9539
ES,EVRG,0.268608,4,0.8808
PBI,SWK,0.270882,5,0.9762
