Ticker_A,Ticker_B,SSD,Rank,Pearson_Corr
EXC,PEG,0.0995,1,0.9945
BAC,C,0.110403,2,0.8355
JNJ,SJM,0.115944,3,0.8568
KEY,WFC,0.120638,4,0.7272
MAC,REG,0.123118,5,0.9633
