Ticker_A,Ticker_B,SSD,Rank,Pearson_Corr
ETR,PPL,0.084921,1,0.9862
ATO,NI,0.096513,2,0.9475
DOC,WELL,0.125216,3,0.9504
WEC,XEL,0.126369,4,0.8812
EMR,SO,0.129865,5,0.9513
