Ticker_A,Ticker_B,SSD,Rank,Pearson_Corr
DUK,WEC,0.085317,1,0.921
ED,EVRG,0.122328,2,0.9208
ATO,WRB,0.153264,3,0.8978
ED,LNT,0.15667,4,0.9259
KIM,REG,0.183899,5,0.9587
