Ticker_A,Ticker_B,SSD,Rank,Pearson_Corr
BXP,SLG,0.098083,1,0.9845
EQR,PLD,0.099581,2,0.9749
SO,XEL,0.115164,3,0.9448
T,TFC,0.127319,4,0.7615
ATO,EVRG,0.139249,5,0.9106
