Ticker_A,Ticker_B,SSD,Rank,Pearson_Corr
DUK,XEL,0.062306,1,0.9268
HD,LOW,0.159879,2,0.9416
AEE,VZ,0.175355,3,0.9557
KIM,REG,0.176354,4,0.9539
EVRG,KMB,0.177357,5,0.8696
