Ticker_A,Ticker_B,SSD,Rank,Pearson_Corr
D,WFC,0.098883,1,0.8889
AEE,SO,0.114402,2,0.9391
FRT,REG,0.119129,3,0.9886
KIM,O,0.130383,4,0.9823
ATO,LNT,0.140855,5,0.8903
