Ticker_A,Ticker_B,SSD,Rank,Pearson_Corr
MTB,USB,0.045543,1,0.9476
AEE,PNW,0.097045,2,0.8741
BAC,C,0.110135,3,0.884
USB,WFC,0.129208,4,0.9264
AEP,SO,0.129246,5,0.8701
