Ticker_A,Ticker_B,SSD,Rank,Pearson_Corr
SRE,XEL,0.154576,1,0.9258
AEE,VZ,0.159736,2,0.9611
PEP,PG,0.166641,3,0.865
AEP,TRV,0.169985,4,0.9119
COP,CVX,0.184036,5,0.9178
