Ticker_A,Ticker_B,SSD,Rank,Pearson_Corr
ADP,PAYX,0.120615,1,0.9692
ES,EVRG,0.138624,2,0.9758
EVRG,WEC,0.141784,3,0.9809
CL,PG,0.168325,4,0.9627
CLX,SO,0.174527,5,0.917
