Ticker_A,Ticker_B,SSD,Rank,Pearson_Corr
SRE,XEL,0.142006,1,0.937
PEP,PG,0.143018,2,0.9165
SO,XEL,0.157297,3,0.7965
WEC,XEL,0.183532,4,0.8035
DUK,XEL,0.187529,5,0.9115
