Ticker_A,Ticker_B,SSD,Rank,Pearson_Corr
DUK,XEL,0.094077,1,0.9114
AEP,EVRG,0.145947,2,0.8776
EQR,UDR,0.148491,3,0.9381
COP,CVX,0.15779,4,0.9345
D,PPL,0.160211,5,0.9051
