Ticker_A,Ticker_B,SSD,Rank,Pearson_Corr
FRT,SPG,0.073975,1,0.9932
ED,XEL,0.112906,2,0.9404
EQR,PLD,0.116494,3,0.9723
ATO,EVRG,0.117797,4,0.9436
AEE,NI,0.118594,5,0.9651
