Ticker_A,Ticker_B,SSD,Rank,Pearson_Corr
ETR,XEL,0.108424,1,0.9636
DTE,SO,0.116452,2,0.8657
BAC,WFC,0.123302,3,0.9744
AEP,SO,0.136541,4,0.9432
CL,GL,0.141986,5,0.9346
