Ticker_A,Ticker_B,SSD,Rank,Pearson_Corr
FRT,SPG,0.070897,1,0.993
BXP,SLG,0.096172,2,0.9866
GL,MSFT,0.096721,3,0.8382
PNC,WFC,0.099387,4,0.8614
AXP,WFC,0.107454,5,0.8646
