Ticker_A,Ticker_B,SSD,Rank,Pearson_Corr
MTB,USB,0.046768,1,0.9455
USB,WFC,0.074268,2,0.9197
MTB,WFC,0.099531,3,0.8942
AEP,SO,0.10057,4,0.8722
ATO,ETR,0.101437,5,0.8675
