Ticker_A,Ticker_B,SSD,Rank,Pearson_Corr
ATO,XEL,0.199779,1,0.9276
EXC,PPL,0.224795,2,0.9893
BKR,HAL,0.26056,3,0.9961
DUK,EVRG,0.269524,4,0.9383
ERIE,RTX,0.291211,5,0.9739
