Ticker_A,Ticker_B,SSD,Rank,Pearson_Corr
ES,WEC,0.090205,1,0.986
DGX,LH,0.196442,2,0.96
WEC,XEL,0.306481,3,0.9702
ES,XEL,0.307289,4,0.9677
ED,XEL,0.315344,5,0.9679
