Ticker_A,Ticker_B,SSD,Rank,Pearson_Corr
ED,SO,0.079482,1,0.8459
DUK,PCG,0.10336,2,0.9428
CL,GL,0.103449,3,0.9531
EQR,MAA,0.119407,4,0.9811
BAC,WFC,0.120562,5,0.9761
