Ticker_A,Ticker_B,SSD,Rank,Pearson_Corr
ADP,PAYX,0.174146,1,0.9688
PCG,XEL,0.202867,2,0.9514
CNP,PNW,0.210372,3,0.9882
WEC,XEL,0.222005,4,0.9712
MO,WM,0.230019,5,0.9643
