Ticker_A,Ticker_B,SSD,Rank,Pearson_Corr
BXP,KIM,0.066295,1,0.99
ATO,NI,0.090921,2,0.9552
FRT,SPG,0.10525,3,0.9853
ED,XEL,0.107958,4,0.9337
KIM,O,0.111819,5,0.9832
