Ticker_A,Ticker_B,SSD,Rank,Pearson_Corr
MTB,USB,0.065709,1,0.9723
BAC,WFC,0.078362,2,0.9764
SRE,WEC,0.102091,3,0.8881
AEP,SO,0.109215,4,0.9283
CL,GL,0.117251,5,0.9506
