Ticker_A,Ticker_B,SSD,Rank,Pearson_Corr
EVRG,WEC,0.091511,1,0.9029
AEE,JNJ,0.130851,2,0.7715
GIS,TRV,0.143329,3,0.7272
ED,EVRG,0.145478,4,0.8917
ELV,GIS,0.147622,5,0.6541
