Ticker_A,Ticker_B,SSD,Rank,Pearson_Corr
GIS,TRV,0.126171,1,0.7516
BAC,TFC,0.126738,2,0.7894
CLX,PFE,0.134916,3,0.7797
CMS,CNP,0.146838,4,0.9429
DUK,EVRG,0.153157,5,0.877
