Ticker_A,Ticker_B,SSD,Rank,Pearson_Corr
DUK,WEC,0.116835,1,0.9165
EVRG,XEL,0.138383,2,0.922
AVB,VNO,0.160046,3,0.9747
DUK,ED,0.165353,4,0.8645
CMS,CNP,0.176932,5,0.9104
