Ticker_A,Ticker_B,SSD,Rank,Pearson_Corr
ES,WEC,0.156278,1,0.9212
ED,WEC,0.186939,2,0.9344
EVRG,JNJ,0.226113,3,0.9303
HSY,XEL,0.287709,4,0.8727
AEP,ES,0.303758,5,0.9566
