Ticker_A,Ticker_B,SSD,Rank,Pearson_Corr
MTB,USB,0.061871,1,0.9285
EXC,PEG,0.070567,2,0.9946
USB,WFC,0.073313,3,0.9083
AEP,ED,0.081131,4,0.9405
MTB,WFC,0.08987,5,0.8652
