Ticker_A,Ticker_B,SSD,Rank,Pearson_Corr
DUK,JNJ,0.139847,1,0.9143
ERIE,EVRG,0.228179,2,0.918
D,EIX,0.254065,3,0.8878
HSY,XEL,0.287477,4,0.8998
DUK,ERIE,0.290116,5,0.8188
