Ticker_A,Ticker_B,SSD,Rank,Pearson_Corr
WEC,XEL,0.118604,1,0.8708
DUK,XEL,0.121983,2,0.9156
ATO,NI,0.14556,3,0.8258
EVRG,LNT,0.17077,4,0.8463
AVB,VNO,0.171286,5,0.9556
