Ticker_A,Ticker_B,SSD,Rank,Pearson_Corr
DUK,ED,0.163043,1,0.9084
PCG,XEL,0.17293,2,0.9113
ERIE,JNJ,0.218829,3,0.89
DUK,EIX,0.233852,4,0.9315
CHD,CLX,0.268349,5,0.8703
