Date,Pair_Rank,Ticker_A,Ticker_B,Price_A,Price_B,ZScore,Position,Unrealized_PnL,Realized_PnL,Cumulative_PnL,Status
2013-02-05,1,DOC,VTR,21.3247,42.9954,0.0,0,0.0,0.0,0.0,HOLD_CASH
2013-02-06,1,DOC,VTR,21.3431,43.0664,0.0,0,0.0,0.0,0.0,HOLD_CASH
2013-02-07,1,DOC,VTR,21.3064,43.0664,0.0,0,0.0,0.0,0.0,HOLD_CASH
2013-02-08,1,DOC,VTR,21.4119,43.5574,0.0,0,0.0,0.0,0.0,HOLD_CASH
2013-02-11,1,DOC,VTR,21.5081,43.7383,0.0,0,0.0,0.0,0.0,HOLD_CASH
2013-02-12,1,DOC,VTR,21.5861,44.0355,0.0,0,0.0,0.0,0.0,HOLD_CASH
2013-02-13,1,DOC,VTR,21.6686,44.0032,0.0,0,0.0,0.0,0.0,HOLD_CASH
2013-02-14,1,DOC,VTR,21.6182,43.79,0.0,0,0.0,0.0,0.0,HOLD_CASH
2013-02-15,1,DOC,VTR,21.9162,44.8819,0.0,0,0.0,0.0,0.0,HOLD_CASH
2013-02-19,1,DOC,VTR,22.1225,44.8043,0.0,0,0.0,0.0,0.0,HOLD_CASH
2013-02-20,1,DOC,VTR,21.9987,44.9529,0.0,0,0.0,0.0,0.0,HOLD_CASH
2013-02-21,1,DOC,VTR,22.0767,44.856,0.0,0,0.0,0.0,0.0,HOLD_CASH
2013-02-22,1,DOC,VTR,22.2876,45.3082,0.0,0,0.0,0.0,0.0,HOLD_CASH
2013-02-25,1,DOC,VTR,21.8428,44.4813,0.0,0,0.0,0.0,0.0,HOLD_CASH
2013-02-26,1,DOC,VTR,22.1271,44.9335,0.0,0,0.0,0.0,0.0,HOLD_CASH
2013-02-27,1,DOC,VTR,22.3564,45.4181,0.0,0,0.0,0.0,0.0,HOLD_CASH
2013-02-28,1,DOC,VTR,22.4114,45.7282,0.0,0,0.0,0.0,0.0,HOLD_CASH
2013-03-01,1,DOC,VTR,22.4205,46.0383,0.0,0,0.0,0.0,0.0,HOLD_CASH
2013-03-04,1,DOC,VTR,22.6773,46.2644,0.0,0,0.0,0.0,0.0,HOLD_CASH
2013-03-05,1,DOC,VTR,22.7552,46.3936,-0.5483,0,0.0,0.0,0.0,HOLD_CASH
2013-03-06,1,DOC,VTR,22.6773,46.2371,-0.4843,0,0.0,0.0,0.0,HOLD_CASH
2013-03-07,1,DOC,VTR,22.5168,46.198,-1.8,0,0.0,0.0,0.0,HOLD_CASH
2013-03-08,1,DOC,VTR,22.4297,45.8719,-0.9536,0,0.0,0.0,0.0,HOLD_CASH
2013-03-11,1,DOC,VTR,22.416,46.0415,-1.774,0,0.0,0.0,0.0,HOLD_CASH
2013-03-12,1,DOC,VTR,22.4847,45.9502,-0.5235,0,0.0,0.0,0.0,HOLD_CASH
2013-03-13,1,DOC,VTR,22.3564,45.8458,-1.2252,0,0.0,0.0,0.0,HOLD_CASH
2013-03-14,1,DOC,VTR,22.4205,45.9893,-1.1576,0,0.0,0.0,0.0,HOLD_CASH
2013-03-15,1,DOC,VTR,22.3197,46.1002,-2.283,1,0.0,-0.5,-0.5,ENTER_LONG_A
2013-03-18,1,DOC,VTR,22.1546,45.7871,-2.0444,1,-0.1512,-0.5,-0.6512,HOLDING
