Date,Pair_Rank,Ticker_A,Ticker_B,Price_A,Price_B,Mean_A,Std_A,Mean_B,Std_B,Hedge_Ratio,ZScore,Position,Unrealized_PnL,Realized_PnL,Cumulative_PnL,Status
2019-06-04,1,WEC,XEL,65.5158,47.1025,56.2791,4.9138,40.8667,3.7309,0.9966,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-06-05,1,WEC,XEL,66.9181,48.3579,56.2791,4.9138,40.8667,3.7309,0.9966,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-06-06,1,WEC,XEL,67.3614,48.7492,56.2791,4.9138,40.8667,3.7309,0.9966,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-06-07,1,WEC,XEL,66.8617,48.4476,56.2791,4.9138,40.8667,3.7309,0.9966,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-06-10,1,WEC,XEL,66.6844,48.309,56.2791,4.9138,40.8667,3.7309,0.9966,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-06-11,1,WEC,XEL,66.1041,47.8443,56.2791,4.9138,40.8667,3.7309,0.9966,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-06-12,1,WEC,XEL,67.1841,48.5209,56.2791,4.9138,40.8667,3.7309,0.9966,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-06-13,1,WEC,XEL,67.3856,48.7959,56.2791,4.9138,40.8667,3.7309,0.9966,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-06-14,1,WEC,XEL,67.9498,49.272,56.2791,4.9138,40.8667,3.7309,0.9966,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-06-17,1,WEC,XEL,67.8047,49.1488,56.2791,4.9138,40.8667,3.7309,0.9966,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-06-18,1,WEC,XEL,67.9014,49.313,56.2791,4.9138,40.8667,3.7309,0.9966,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-06-19,1,WEC,XEL,68.4575,49.9122,56.2791,4.9138,40.8667,3.7309,0.9966,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-06-20,1,WEC,XEL,68.8202,50.3226,56.2791,4.9138,40.8667,3.7309,0.9966,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-06-21,1,WEC,XEL,68.8444,50.5114,56.2791,4.9138,40.8667,3.7309,0.9966,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-06-24,1,WEC,XEL,68.7154,50.2897,56.2791,4.9138,40.8667,3.7309,0.9966,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-06-25,1,WEC,XEL,68.4575,50.0599,56.2791,4.9138,40.8667,3.7309,0.9966,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-06-26,1,WEC,XEL,67.1599,48.7959,56.2791,4.9138,40.8667,3.7309,0.9966,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-06-27,1,WEC,XEL,66.9584,48.6564,56.2791,4.9138,40.8667,3.7309,0.9966,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-06-28,1,WEC,XEL,67.1922,48.8287,56.2791,4.9138,40.8667,3.7309,0.9966,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-07-01,1,WEC,XEL,66.9987,48.7795,56.2791,4.9138,40.8667,3.7309,0.9966,-0.5964,0.0,0.0,0.0,0.0,HOLD_CASH
2019-07-02,1,WEC,XEL,67.9014,49.3705,56.2791,4.9138,40.8667,3.7309,0.9966,-0.0681,0.0,0.0,0.0,0.0,HOLD_CASH
2019-07-03,1,WEC,XEL,68.6106,49.8301,56.2791,4.9138,40.8667,3.7309,0.9966,0.3958,0.0,0.0,0.0,0.0,HOLD_CASH
2019-07-05,1,WEC,XEL,68.522,49.8137,56.2791,4.9138,40.8667,3.7309,0.9966,0.1828,0.0,0.0,0.0,0.0,HOLD_CASH
2019-07-08,1,WEC,XEL,68.7396,49.945,56.2791,4.9138,40.8667,3.7309,0.9966,0.3897,0.0,0.0,0.0,0.0,HOLD_CASH
2019-07-09,1,WEC,XEL,69.07,49.9778,56.2791,4.9138,40.8667,3.7309,0.9966,1.4659,0.0,0.0,0.0,0.0,HOLD_CASH
2019-07-10,1,WEC,XEL,69.4166,50.2077,56.2791,4.9138,40.8667,3.7309,0.9966,1.5232,0.0,0.0,0.0,0.0,HOLD_CASH
2019-07-11,1,WEC,XEL,69.4085,50.2241,56.2791,4.9138,40.8667,3.7309,0.9966,1.4187,0.0,0.0,0.0,0.0,HOLD_CASH
2019-07-12,1,WEC,XEL,68.8847,49.904,56.2791,4.9138,40.8667,3.7309,0.9966,1.0119,0.0,0.0,0.0,0.0,HOLD_CASH
2019-07-15,1,WEC,XEL,69.5939,50.2159,56.2791,4.9138,40.8667,3.7309,0.9966,1.8658,0.0,0.0,0.0,0.0,HOLD_CASH
2019-07-16,1,WEC,XEL,69.4246,50.0681,56.2791,4.9138,40.8667,3.7309,0.9966,1.7308,0.0,0.0,0.0,0.0,HOLD_CASH
2019-07-17,1,WEC,XEL,70.0372,50.2979,56.2791,4.9138,40.8667,3.7309,0.9966,2.1986,-1.0,0.0,-0.0833,-0.0833,ENTER_SHORT_A
2019-07-18,1,WEC,XEL,70.8028,50.8315,56.2791,4.9138,40.8667,3.7309,0.9966,1.9877,-1.0,-0.0401,-0.0833,-0.1234,HOLDING
2019-07-19,1,WEC,XEL,69.5617,49.8793,56.2791,4.9138,40.8667,3.7309,0.9966,1.7512,-1.0,-0.0453,-0.0833,-0.1286,HOLDING
2019-07-22,1,WEC,XEL,69.5375,49.8301,56.2791,4.9138,40.8667,3.7309,0.9966,1.6765,-1.0,-0.0701,-0.0833,-0.1534,HOLDING
2019-07-23,1,WEC,XEL,69.1184,49.5839,56.2791,4.9138,40.8667,3.7309,0.9966,1.335,-1.0,-0.0113,-0.0833,-0.0947,HOLDING
2019-07-24,1,WEC,XEL,69.1506,49.6249,56.2791,4.9138,40.8667,3.7309,0.9966,1.1865,-1.0,0.0019,-0.0833,-0.0814,HOLDING
2019-07-25,1,WEC,XEL,69.199,49.4033,56.2791,4.9138,40.8667,3.7309,0.9966,1.7452,-1.0,-0.2058,-0.0833,-0.2892,HOLDING
2019-07-26,1,WEC,XEL,69.8437,49.6659,56.2791,4.9138,40.8667,3.7309,0.9966,2.0464,-1.0,-0.3896,-0.0833,-0.4729,HOLDING
2019-07-29,1,WEC,XEL,70.5207,50.0517,56.2791,4.9138,40.8667,3.7309,0.9966,2.0301,-1.0,-0.4941,-0.0833,-0.5775,HOLDING
2019-07-30,1,WEC,XEL,69.8437,49.7316,56.2791,4.9138,40.8667,3.7309,0.9966,1.4022,-1.0,-0.3368,-0.0833,-0.4202,HOLDING
2019-07-31,1,WEC,XEL,68.8766,48.9272,56.2791,4.9138,40.8667,3.7309,0.9966,1.42,-1.0,-0.3911,-0.0833,-0.4745,HOLDING
2019-08-01,1,WEC,XEL,70.2628,49.8711,56.2791,4.9138,40.8667,3.7309,0.9966,1.5232,-1.0,-0.4813,-0.0833,-0.5647,HOLDING
2019-08-02,1,WEC,XEL,69.7632,49.0996,56.2791,4.9138,40.8667,3.7309,0.9966,2.1286,-1.0,-0.7956,-0.0833,-0.8789,HOLDING
2019-08-05,1,WEC,XEL,70.1419,48.9436,56.2791,4.9138,40.8667,3.7309,0.9966,2.5265,-1.0,-1.1529,-0.0833,-1.2363,HOLDING
2019-08-06,1,WEC,XEL,70.8351,49.6003,56.2791,4.9138,40.8667,3.7309,0.9966,1.9408,-1.0,-1.0496,-0.0833,-1.1329,HOLDING
2019-08-07,1,WEC,XEL,71.1252,49.8957,56.2791,4.9138,40.8667,3.7309,0.9966,1.5955,-1.0,-0.9898,-0.0833,-1.0731,HOLDING
2019-08-08,1,WEC,XEL,71.9714,50.5934,56.2791,4.9138,40.8667,3.7309,0.9966,1.3558,-1.0,-0.9472,-0.0833,-1.0305,HOLDING
2019-08-09,1,WEC,XEL,72.4308,50.7001,56.2791,4.9138,40.8667,3.7309,0.9966,1.6126,-1.0,-1.1428,-0.0833,-1.2261,HOLDING
2019-08-12,1,WEC,XEL,72.5275,50.5031,56.2791,4.9138,40.8667,3.7309,0.9966,1.8256,-1.0,-1.3604,-0.0833,-1.4437,HOLDING
2019-08-13,1,WEC,XEL,72.7466,50.38,56.2791,4.9138,40.8667,3.7309,0.9966,1.991,-1.0,-1.5935,-0.0833,-1.6769,HOLDING
2019-08-14,1,WEC,XEL,72.1138,49.8875,56.2791,4.9138,40.8667,3.7309,0.9966,1.749,-1.0,-1.6019,-0.0833,-1.6852,HOLDING
2019-08-15,1,WEC,XEL,73.5741,50.5031,56.2791,4.9138,40.8667,3.7309,0.9966,2.0848,-1.0,-2.0014,-0.0833,-2.0847,HOLDING
2019-08-16,1,WEC,XEL,73.3713,50.7248,56.2791,4.9138,40.8667,3.7309,0.9966,1.4153,-1.0,-1.699,-0.0833,-1.7823,HOLDING
2019-08-19,1,WEC,XEL,74.1176,51.012,56.2791,4.9138,40.8667,3.7309,0.9966,1.5866,-1.0,-1.9252,-0.0833,-2.0085,HOLDING
2019-08-20,1,WEC,XEL,74.4827,51.2172,56.2791,4.9138,40.8667,3.7309,0.9966,1.515,-1.0,-1.9838,-0.0833,-2.0672,HOLDING
2019-08-21,1,WEC,XEL,75.2372,51.7097,56.2791,4.9138,40.8667,3.7309,0.9966,1.4793,-1.0,-2.05,-0.0833,-2.1334,HOLDING
2019-08-22,1,WEC,XEL,75.5617,51.9395,56.2791,4.9138,40.8667,3.7309,0.9966,1.3667,-1.0,-2.064,-0.0833,-2.1474,HOLDING
2019-08-23,1,WEC,XEL,75.1155,51.2583,56.2791,4.9138,40.8667,3.7309,0.9966,1.6141,-1.0,-2.3384,-0.0833,-2.4218,HOLDING
2019-08-26,1,WEC,XEL,76.4703,52.1529,56.2791,4.9138,40.8667,3.7309,0.9966,1.5927,-1.0,-2.449,-0.0833,-2.5323,HOLDING
2019-08-27,1,WEC,XEL,77.3222,52.5223,56.2791,4.9138,40.8667,3.7309,0.9966,1.7445,-1.0,-2.6738,-0.0833,-2.7571,HOLDING
2019-08-28,1,WEC,XEL,77.1599,52.5141,56.2791,4.9138,40.8667,3.7309,0.9966,1.4765,-1.0,-2.581,-0.0833,-2.6643,HOLDING
2019-08-29,1,WEC,XEL,77.8252,53.023,56.2791,4.9138,40.8667,3.7309,0.9966,1.3727,-1.0,-2.5794,-0.0833,-2.6627,HOLDING
2019-08-30,1,WEC,XEL,77.6954,52.7111,56.2791,4.9138,40.8667,3.7309,0.9966,1.5047,-1.0,-2.7506,-0.0833,-2.8339,HOLDING
2019-09-03,1,WEC,XEL,79.2854,53.7863,56.2791,4.9138,40.8667,3.7309,0.9966,1.5016,-1.0,-2.8601,-0.0833,-2.9434,HOLDING
2019-09-04,1,WEC,XEL,79.2205,54.0243,56.2791,4.9138,40.8667,3.7309,0.9966,1.03,-1.0,-2.629,-0.0833,-2.7123,HOLDING
2019-09-05,1,WEC,XEL,77.3384,53.4744,56.2791,4.9138,40.8667,3.7309,0.9966,-0.2527,0.0,0.0,-2.092,-2.092,EXIT
2019-09-06,1,WEC,XEL,75.5536,53.1871,56.2791,4.9138,40.8667,3.7309,0.9966,-1.8659,0.0,0.0,-2.092,-2.092,HOLD_CASH
2019-09-09,1,WEC,XEL,73.3956,52.0298,56.2791,4.9138,40.8667,3.7309,0.9966,-2.3267,1.0,0.0,-2.1753,-2.1753,ENTER_LONG_A
2019-09-10,1,WEC,XEL,73.2577,51.7015,56.2791,4.9138,40.8667,3.7309,0.9966,-1.8505,1.0,0.1724,-2.1753,-2.003,HOLDING
2019-09-11,1,WEC,XEL,74.0446,51.9149,56.2791,4.9138,40.8667,3.7309,0.9966,-1.2787,1.0,0.4704,-2.1753,-1.7049,HOLDING
2019-09-12,1,WEC,XEL,74.2718,52.1008,56.2791,4.9138,40.8667,3.7309,0.9966,-1.2186,1.0,0.4605,-2.1753,-1.7148,HOLDING
2019-09-13,1,WEC,XEL,73.9554,51.7208,56.2791,4.9138,40.8667,3.7309,0.9966,-0.9718,1.0,0.5678,-2.1753,-1.6075,HOLDING
2019-09-16,1,WEC,XEL,74.0771,51.9025,56.2791,4.9138,40.8667,3.7309,0.9966,-1.0111,1.0,0.4991,-2.1753,-1.6762,HOLDING
2019-09-17,1,WEC,XEL,75.2859,52.646,56.2791,4.9138,40.8667,3.7309,0.9966,-0.7568,1.0,0.6361,-2.1753,-1.5392,HOLDING
2019-09-18,1,WEC,XEL,75.5698,52.8773,56.2791,4.9138,40.8667,3.7309,0.9966,-0.7173,1.0,0.6245,-2.1753,-1.5508,HOLDING
2019-09-19,1,WEC,XEL,75.8375,53.0838,56.2791,4.9138,40.8667,3.7309,0.9966,-0.6632,1.0,0.6226,-2.1753,-1.5528,HOLDING
2019-09-20,1,WEC,XEL,76.016,53.3812,56.2791,4.9138,40.8667,3.7309,0.9966,-0.7684,1.0,0.498,-2.1753,-1.6774,HOLDING
2019-09-23,1,WEC,XEL,76.2269,53.3647,56.2791,4.9138,40.8667,3.7309,0.9966,-0.5163,1.0,0.6348,-2.1753,-1.5406,HOLDING
2019-09-24,1,WEC,XEL,77.0707,54.0503,56.2791,4.9138,40.8667,3.7309,0.9966,-0.4952,0.0,0.0,-1.6607,-1.6607,EXIT
2019-09-25,1,WEC,XEL,77.3546,53.7364,56.2791,4.9138,40.8667,3.7309,0.9966,0.1636,0.0,0.0,-1.6607,-1.6607,HOLD_CASH
2019-09-26,1,WEC,XEL,77.8008,54.166,56.2791,4.9138,40.8667,3.7309,0.9966,0.1346,0.0,0.0,-1.6607,-1.6607,HOLD_CASH
2019-09-27,1,WEC,XEL,76.9652,53.9925,56.2791,4.9138,40.8667,3.7309,0.9966,-0.362,0.0,0.0,-1.6607,-1.6607,HOLD_CASH
2019-09-30,1,WEC,XEL,77.1518,53.6042,56.2791,4.9138,40.8667,3.7309,0.9966,0.4871,0.0,0.0,-1.6607,-1.6607,HOLD_CASH
2019-10-01,1,WEC,XEL,77.2248,53.6538,56.2791,4.9138,40.8667,3.7309,0.9966,0.764,0.0,0.0,-1.6607,-1.6607,HOLD_CASH
2019-10-02,1,WEC,XEL,76.5109,52.3238,56.2791,4.9138,40.8667,3.7309,0.9966,2.5557,-1.0,0.0,-1.744,-1.744,ENTER_SHORT_A
2019-10-03,1,WEC,XEL,76.9165,52.4312,56.2791,4.9138,40.8667,3.7309,0.9966,2.5007,-1.0,-0.1519,-1.744,-1.8959,HOLDING
2019-10-04,1,WEC,XEL,77.9468,53.3895,56.2791,4.9138,40.8667,3.7309,0.9966,1.8618,-1.0,-0.0214,-1.744,-1.7654,HOLDING
2019-10-07,1,WEC,XEL,77.2492,53.1003,56.2791,4.9138,40.8667,3.7309,0.9966,1.3411,-1.0,0.1613,-1.744,-1.5828,HOLDING
2019-10-08,1,WEC,XEL,76.3973,52.5303,56.2791,4.9138,40.8667,3.7309,0.9966,1.1035,-1.0,0.2208,-1.744,-1.5233,HOLDING
2019-10-09,1,WEC,XEL,76.9814,52.8029,56.2791,4.9138,40.8667,3.7309,0.9966,1.2649,-1.0,0.0909,-1.744,-1.6531,HOLDING
2019-10-10,1,WEC,XEL,77.1924,52.8277,56.2791,4.9138,40.8667,3.7309,0.9966,1.3462,-1.0,-0.0115,-1.744,-1.7555,HOLDING
2019-10-11,1,WEC,XEL,76.1052,52.3156,56.2791,4.9138,40.8667,3.7309,0.9966,0.7268,-1.0,0.2266,-1.744,-1.5174,HOLDING
2019-10-14,1,WEC,XEL,75.221,52.2742,56.2791,4.9138,40.8667,3.7309,0.9966,-0.4241,0.0,0.0,-1.1235,-1.1235,EXIT
2019-10-15,1,WEC,XEL,74.7748,52.1669,56.2791,4.9138,40.8667,3.7309,0.9966,-0.8561,0.0,0.0,-1.1235,-1.1235,HOLD_CASH
2019-10-16,1,WEC,XEL,75.2534,52.4477,56.2791,4.9138,40.8667,3.7309,0.9966,-0.7333,0.0,0.0,-1.1235,-1.1235,HOLD_CASH
2019-10-17,1,WEC,XEL,75.367,52.5964,56.2791,4.9138,40.8667,3.7309,0.9966,-0.87,0.0,0.0,-1.1235,-1.1235,HOLD_CASH
2019-10-18,1,WEC,XEL,75.4157,52.8773,56.2791,4.9138,40.8667,3.7309,0.9966,-1.3363,0.0,0.0,-1.1235,-1.1235,HOLD_CASH
2019-10-21,1,WEC,XEL,75.6672,53.1086,56.2791,4.9138,40.8667,3.7309,0.9966,-1.3664,0.0,0.0,-1.1235,-1.1235,HOLD_CASH
