Date,Pair_Rank,Ticker_A,Ticker_B,Price_A,Price_B,Mean_A,Std_A,Mean_B,Std_B,Hedge_Ratio,ZScore,Position,Unrealized_PnL,Realized_PnL,Cumulative_PnL,Status
2019-10-02,1,CMS,WEC,52.4094,76.5109,44.8737,3.8894,63.1162,7.162,0.9958,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-10-03,1,CMS,WEC,52.7556,76.9165,44.8737,3.8894,63.1162,7.162,0.9958,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-10-04,1,CMS,WEC,53.514,77.9468,44.8737,3.8894,63.1162,7.162,0.9958,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-10-07,1,CMS,WEC,53.1266,77.2492,44.8737,3.8894,63.1162,7.162,0.9958,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-10-08,1,CMS,WEC,52.8381,76.3973,44.8737,3.8894,63.1162,7.162,0.9958,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-10-09,1,CMS,WEC,53.2502,76.9814,44.8737,3.8894,63.1162,7.162,0.9958,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-10-10,1,CMS,WEC,53.0277,77.1924,44.8737,3.8894,63.1162,7.162,0.9958,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-10-11,1,CMS,WEC,52.6567,76.1052,44.8737,3.8894,63.1162,7.162,0.9958,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-10-14,1,CMS,WEC,52.327,75.221,44.8737,3.8894,63.1162,7.162,0.9958,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-10-15,1,CMS,WEC,52.1209,74.7748,44.8737,3.8894,63.1162,7.162,0.9958,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-10-16,1,CMS,WEC,52.3765,75.2534,44.8737,3.8894,63.1162,7.162,0.9958,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-10-17,1,CMS,WEC,52.4918,75.367,44.8737,3.8894,63.1162,7.162,0.9958,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-10-18,1,CMS,WEC,52.7639,75.4157,44.8737,3.8894,63.1162,7.162,0.9958,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-10-21,1,CMS,WEC,52.7144,75.6672,44.8737,3.8894,63.1162,7.162,0.9958,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-10-22,1,CMS,WEC,52.5331,75.6834,44.8737,3.8894,63.1162,7.162,0.9958,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-10-23,1,CMS,WEC,52.1704,75.5698,44.8737,3.8894,63.1162,7.162,0.9958,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-10-24,1,CMS,WEC,53.1266,76.2675,44.8737,3.8894,63.1162,7.162,0.9958,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-10-25,1,CMS,WEC,52.4671,76.089,44.8737,3.8894,63.1162,7.162,0.9958,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-10-28,1,CMS,WEC,51.5274,75.0668,44.8737,3.8894,63.1162,7.162,0.9958,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-10-29,1,CMS,WEC,51.9148,74.9938,44.8737,3.8894,63.1162,7.162,0.9958,-0.463,0.0,0.0,0.0,0.0,HOLD_CASH
2019-10-30,1,CMS,WEC,52.6732,76.089,44.8737,3.8894,63.1162,7.162,0.9958,0.0505,0.0,0.0,0.0,0.0,HOLD_CASH
2019-10-31,1,CMS,WEC,53.0074,76.5839,44.8737,3.8894,63.1162,7.162,0.9958,0.2386,0.0,0.0,0.0,0.0,HOLD_CASH
2019-11-01,1,CMS,WEC,52.5264,75.8781,44.8737,3.8894,63.1162,7.162,0.9958,-0.1999,0.0,0.0,0.0,0.0,HOLD_CASH
2019-11-04,1,CMS,WEC,51.1415,74.3448,44.8737,3.8894,63.1162,7.162,0.9958,-2.1386,1.0,0.0,-0.0833,-0.0833,ENTER_LONG_A
2019-11-05,1,CMS,WEC,50.362,73.8256,44.8737,3.8894,63.1162,7.162,0.9958,-2.8196,1.0,-0.455,-0.0833,-0.5383,HOLDING
2019-11-06,1,CMS,WEC,50.8844,73.996,44.8737,3.8894,63.1162,7.162,0.9958,-1.4505,1.0,-0.0624,-0.0833,-0.1458,HOLDING
2019-11-07,1,CMS,WEC,49.7649,72.0976,44.8737,3.8894,63.1162,7.162,0.9958,-1.5234,1.0,-0.1472,-0.0833,-0.2305,HOLDING
2019-11-08,1,CMS,WEC,49.4332,71.2539,44.8737,3.8894,63.1162,7.162,0.9958,-1.1098,1.0,-0.0336,-0.0833,-0.1169,HOLDING
2019-11-11,1,CMS,WEC,49.4083,70.6941,44.8737,3.8894,63.1162,7.162,0.9958,-0.4048,0.0,0.0,0.0566,0.0566,EXIT
2019-11-12,1,CMS,WEC,49.4166,70.7265,44.8737,3.8894,63.1162,7.162,0.9958,-0.3709,0.0,0.0,0.0566,0.0566,HOLD_CASH
2019-11-13,1,CMS,WEC,50.163,71.7312,44.8737,3.8894,63.1162,7.162,0.9958,0.1563,0.0,0.0,0.0566,0.0566,HOLD_CASH
2019-11-14,1,CMS,WEC,50.3869,71.9762,44.8737,3.8894,63.1162,7.162,0.9958,0.4242,0.0,0.0,0.0566,0.0566,HOLD_CASH
2019-11-15,1,CMS,WEC,50.503,71.9354,44.8737,3.8894,63.1162,7.162,0.9958,0.8766,0.0,0.0,0.0566,0.0566,HOLD_CASH
2019-11-18,1,CMS,WEC,50.7435,71.8374,44.8737,3.8894,63.1162,7.162,0.9958,1.6179,0.0,0.0,0.0566,0.0566,HOLD_CASH
2019-11-19,1,CMS,WEC,50.9508,71.9844,44.8737,3.8894,63.1162,7.162,0.9958,1.7639,0.0,0.0,0.0566,0.0566,HOLD_CASH
2019-11-20,1,CMS,WEC,51.1664,72.0416,44.8737,3.8894,63.1162,7.162,0.9958,1.8862,0.0,0.0,0.0566,0.0566,HOLD_CASH
2019-11-21,1,CMS,WEC,51.3737,72.1478,44.8737,3.8894,63.1162,7.162,0.9958,1.9885,0.0,0.0,0.0566,0.0566,HOLD_CASH
2019-11-22,1,CMS,WEC,51.2162,72.3111,44.8737,3.8894,63.1162,7.162,0.9958,1.3414,0.0,0.0,0.0566,0.0566,HOLD_CASH
2019-11-25,1,CMS,WEC,50.7518,71.9599,44.8737,3.8894,63.1162,7.162,0.9958,0.7363,0.0,0.0,0.0566,0.0566,HOLD_CASH
2019-11-26,1,CMS,WEC,51.1498,72.7195,44.8737,3.8894,63.1162,7.162,0.9958,0.6594,0.0,0.0,0.0566,0.0566,HOLD_CASH
2019-11-27,1,CMS,WEC,51.0171,72.7849,44.8737,3.8894,63.1162,7.162,0.9958,0.3256,0.0,0.0,0.0566,0.0566,HOLD_CASH
2019-11-29,1,CMS,WEC,50.8347,72.4091,44.8737,3.8894,63.1162,7.162,0.9958,0.3562,0.0,0.0,0.0566,0.0566,HOLD_CASH
2019-12-02,1,CMS,WEC,50.4781,71.527,44.8737,3.8894,63.1162,7.162,0.9958,0.5511,0.0,0.0,0.0566,0.0566,HOLD_CASH
2019-12-03,1,CMS,WEC,50.6937,72.0987,44.8737,3.8894,63.1162,7.162,0.9958,0.3121,0.0,0.0,0.0566,0.0566,HOLD_CASH
2019-12-04,1,CMS,WEC,51.1747,72.7685,44.8737,3.8894,63.1162,7.162,0.9958,0.4696,0.0,0.0,0.0566,0.0566,HOLD_CASH
2019-12-05,1,CMS,WEC,51.2825,73.0626,44.8737,3.8894,63.1162,7.162,0.9958,0.2761,0.0,0.0,0.0566,0.0566,HOLD_CASH
2019-12-06,1,CMS,WEC,50.9674,72.7522,44.8737,3.8894,63.1162,7.162,0.9958,-0.2105,0.0,0.0,0.0566,0.0566,HOLD_CASH
2019-12-09,1,CMS,WEC,50.8181,72.5071,44.8737,3.8894,63.1162,7.162,0.9958,-0.4161,0.0,0.0,0.0566,0.0566,HOLD_CASH
2019-12-10,1,CMS,WEC,50.9508,72.8502,44.8737,3.8894,63.1162,7.162,0.9958,-0.7089,0.0,0.0,0.0566,0.0566,HOLD_CASH
2019-12-11,1,CMS,WEC,50.9591,73.1279,44.8737,3.8894,63.1162,7.162,0.9958,-1.3655,0.0,0.0,0.0566,0.0566,HOLD_CASH
2019-12-12,1,CMS,WEC,50.3952,72.5153,44.8737,3.8894,63.1162,7.162,0.9958,-2.0805,1.0,0.0,-0.0267,-0.0267,ENTER_LONG_A
2019-12-13,1,CMS,WEC,50.5776,72.842,44.8737,3.8894,63.1162,7.162,0.9958,-1.8645,1.0,0.0053,-0.0267,-0.0214,HOLDING
2019-12-16,1,CMS,WEC,51.3074,74.0264,44.8737,3.8894,63.1162,7.162,0.9958,-1.4314,1.0,0.0884,-0.0267,0.0617,HOLDING
2019-12-17,1,CMS,WEC,51.4815,74.4022,44.8737,3.8894,63.1162,7.162,0.9958,-1.357,1.0,0.0614,-0.0267,0.0347,HOLDING
2019-12-18,1,CMS,WEC,51.6971,74.8677,44.8737,3.8894,63.1162,7.162,0.9958,-1.3142,1.0,0.0277,-0.0267,0.001,HOLDING
2019-12-19,1,CMS,WEC,51.7469,75.2924,44.8737,3.8894,63.1162,7.162,0.9958,-1.6687,1.0,-0.1396,-0.0267,-0.1663,HOLDING
2019-12-20,1,CMS,WEC,52.3274,75.8397,44.8737,3.8894,63.1162,7.162,0.9958,-0.7808,1.0,0.125,-0.0267,0.0983,HOLDING
2019-12-23,1,CMS,WEC,51.6557,74.7207,44.8737,3.8894,63.1162,7.162,0.9958,-0.9453,1.0,0.0631,-0.0267,0.0364,HOLDING
2019-12-24,1,CMS,WEC,51.6474,74.835,44.8737,3.8894,63.1162,7.162,0.9958,-1.099,1.0,-0.0021,-0.0267,-0.0288,HOLDING
2019-12-26,1,CMS,WEC,51.6474,74.9412,44.8737,3.8894,63.1162,7.162,0.9958,-1.1994,1.0,-0.0555,-0.0267,-0.0822,HOLDING
