Date,Pair_Rank,Ticker_A,Ticker_B,Price_A,Price_B,ZScore,Position,Unrealized_PnL,Realized_PnL,Cumulative_PnL,Status
2013-04-08,1,ED,SO,37.9004,27.22,0.0,0,0.0,0.0,0.0,HOLD_CASH
2013-04-09,1,ED,SO,37.9066,27.1168,0.0,0,0.0,0.0,0.0,HOLD_CASH
2013-04-10,1,ED,SO,38.0792,27.1971,0.0,0,0.0,0.0,0.0,HOLD_CASH
2013-04-11,1,ED,SO,38.0545,27.2945,0.0,0,0.0,0.0,0.0,HOLD_CASH
2013-04-12,1,ED,SO,38.1655,27.4435,0.0,0,0.0,0.0,0.0,HOLD_CASH
2013-04-15,1,ED,SO,37.771,27.1455,0.0,0,0.0,0.0,0.0,HOLD_CASH
2013-04-16,1,ED,SO,37.9312,27.5868,0.0,0,0.0,0.0,0.0,HOLD_CASH
2013-04-17,1,ED,SO,37.8141,27.4894,0.0,0,0.0,0.0,0.0,HOLD_CASH
2013-04-18,1,ED,SO,37.8758,27.4378,0.0,0,0.0,0.0,0.0,HOLD_CASH
2013-04-19,1,ED,SO,38.5169,27.8046,0.0,0,0.0,0.0,0.0,HOLD_CASH
2013-04-22,1,ED,SO,38.4491,27.7817,0.0,0,0.0,0.0,0.0,HOLD_CASH
2013-04-23,1,ED,SO,38.5292,27.8849,0.0,0,0.0,0.0,0.0,HOLD_CASH
2013-04-24,1,ED,SO,38.6957,27.5295,0.0,0,0.0,0.0,0.0,HOLD_CASH
2013-04-25,1,ED,SO,38.8313,27.5639,0.0,0,0.0,0.0,0.0,HOLD_CASH
2013-04-26,1,ED,SO,38.7388,27.4836,0.0,0,0.0,0.0,0.0,HOLD_CASH
2013-04-29,1,ED,SO,39.2258,27.5925,0.0,0,0.0,0.0,0.0,HOLD_CASH
2013-04-30,1,ED,SO,39.2382,27.6441,0.0,0,0.0,0.0,0.0,HOLD_CASH
2013-05-01,1,ED,SO,39.0347,27.4206,0.0,0,0.0,0.0,0.0,HOLD_CASH
2013-05-02,1,ED,SO,39.2258,27.3609,0.0,0,0.0,0.0,0.0,HOLD_CASH
2013-05-03,1,ED,SO,39.2443,27.3783,1.783,0,0.0,0.0,0.0,HOLD_CASH
2013-05-06,1,ED,SO,38.6648,27.0886,1.3075,0,0.0,0.0,0.0,HOLD_CASH
2013-05-07,1,ED,SO,38.8744,27.3841,0.8412,0,0.0,0.0,0.0,HOLD_CASH
2013-05-08,1,ED,SO,38.3936,27.1871,0.4366,0,0.0,0.0,0.0,HOLD_CASH
2013-05-09,1,ED,SO,37.8819,26.7758,0.5136,0,0.0,0.0,0.0,HOLD_CASH
2013-05-10,1,ED,SO,37.9559,26.7063,0.7569,0,0.0,0.0,0.0,HOLD_CASH
2013-05-13,1,ED,SO,37.6352,26.5557,0.4967,0,0.0,0.0,0.0,HOLD_CASH
2013-05-14,1,ED,SO,37.6539,26.799,-0.2104,0,0.0,0.0,0.0,HOLD_CASH
2013-05-15,1,ED,SO,37.7909,27.0307,-0.719,0,0.0,0.0,0.0,HOLD_CASH
2013-05-16,1,ED,SO,37.4608,26.8222,-0.9206,0,0.0,0.0,0.0,HOLD_CASH
2013-05-17,1,ED,SO,37.8531,26.9959,-0.661,0,0.0,0.0,0.0,HOLD_CASH
2013-05-20,1,ED,SO,37.9216,26.8801,-0.1778,0,0.0,0.0,0.0,HOLD_CASH
2013-05-21,1,ED,SO,37.903,26.9033,-0.5263,0,0.0,0.0,0.0,HOLD_CASH
2013-05-22,1,ED,SO,37.1184,26.5093,-1.2856,0,0.0,0.0,0.0,HOLD_CASH
2013-05-23,1,ED,SO,36.7448,26.3703,-1.7012,0,0.0,0.0,0.0,HOLD_CASH
2013-05-24,1,ED,SO,36.5268,26.1849,-1.4241,0,0.0,0.0,0.0,HOLD_CASH
2013-05-28,1,ED,SO,36.4646,26.0053,-0.7602,0,0.0,0.0,0.0,HOLD_CASH
2013-05-29,1,ED,SO,35.954,25.6404,-0.6863,0,0.0,0.0,0.0,HOLD_CASH
2013-05-30,1,ED,SO,35.9166,25.5651,-0.4082,0,0.0,0.0,0.0,HOLD_CASH
2013-05-31,1,ED,SO,35.5368,25.4318,-0.9649,0,0.0,0.0,0.0,HOLD_CASH
2013-06-03,1,ED,SO,35.4807,25.5419,-1.6399,0,0.0,0.0,0.0,HOLD_CASH
2013-06-04,1,ED,SO,35.1756,25.4608,-2.1402,1,0.0,-0.5,-0.5,ENTER_LONG_A
2013-06-05,1,ED,SO,35.4869,25.3101,-0.0658,1,3.6917,-0.5,3.1917,HOLDING
2013-06-06,1,ED,SO,35.6987,25.7388,-1.4561,1,0.9871,-0.5,0.4871,HOLDING
2013-06-07,1,ED,SO,35.7609,25.7446,-1.1314,1,1.3727,-0.5,0.8727,HOLDING
2013-06-10,1,ED,SO,35.7422,25.7215,-1.0278,1,1.4674,-0.5,0.9674,HOLDING
2013-06-11,1,ED,SO,35.5866,25.6404,-1.1662,1,1.1574,-0.5,0.6574,HOLDING
2013-06-12,1,ED,SO,35.3499,25.4434,-0.8893,1,1.4097,-0.5,0.9097,HOLDING
2013-06-13,1,ED,SO,35.8419,25.8663,-1.229,1,0.7536,-0.5,0.2536,HOLDING
2013-06-14,1,ED,SO,36.0038,25.7736,0.1438,1,2.8143,-0.5,2.3143,HOLDING
2013-06-17,1,ED,SO,36.4708,25.791,1.9412,1,5.9628,-0.5,5.4628,HOLDING
2013-06-18,1,ED,SO,36.7074,25.9242,2.0078,1,6.3362,-0.5,5.8362,HOLDING
2013-06-19,1,ED,SO,35.6675,25.2406,1.6369,1,5.6577,-0.5,5.1577,HOLDING
2013-06-20,1,ED,SO,34.7335,24.6092,1.3433,1,5.2196,-0.5,4.7196,HOLDING
2013-06-21,1,ED,SO,35.1133,24.9684,0.7857,1,4.3924,-0.5,3.8924,HOLDING
2013-06-24,1,ED,SO,35.0511,24.8757,0.954,1,4.86,-0.5,4.36,HOLDING
2013-06-25,1,ED,SO,35.5119,25.2348,0.7556,1,4.6082,-0.5,4.1082,HOLDING
2013-06-26,1,ED,SO,36.1843,25.5071,1.5873,1,6.7143,-0.5,6.2143,HOLDING
2013-06-27,1,ED,SO,36.1408,25.4897,1.3963,1,6.5752,-0.5,6.0752,HOLDING
2013-06-28,1,ED,SO,36.3089,25.5651,1.4125,1,7.0305,-0.5,6.5305,HOLDING
2013-07-01,1,ED,SO,35.8107,25.3797,0.6419,1,5.3103,-0.5,4.8103,HOLDING
2013-07-02,1,ED,SO,35.8419,25.2638,1.1348,1,6.6694,-0.5,6.1694,HOLDING
2013-07-03,1,ED,SO,35.7796,25.1421,1.3303,1,7.4212,-0.5,6.9212,HOLDING
2013-07-05,1,ED,SO,35.5928,24.9915,1.2864,1,7.5726,-0.5,7.0726,HOLDING
2013-07-08,1,ED,SO,35.9477,25.4028,0.5172,1,6.0564,-0.5,5.5564,HOLDING
2013-07-09,1,ED,SO,36.0411,25.5593,0.0304,1,5.1845,-0.5,4.6845,HOLDING
