Date,Pair_Rank,Ticker_A,Ticker_B,Price_A,Price_B,ZScore,Position,Unrealized_PnL,Realized_PnL,Cumulative_PnL,Status
2014-04-07,1,CMS,ES,20.3905,29.8612,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-04-08,1,CMS,ES,20.5296,30.1393,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-04-09,1,CMS,ES,20.4461,30.1658,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-04-10,1,CMS,ES,20.4253,30.0532,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-04-11,1,CMS,ES,20.4739,30.0863,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-04-14,1,CMS,ES,20.5504,30.2386,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-04-15,1,CMS,ES,20.8424,30.669,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-04-16,1,CMS,ES,20.9953,30.8146,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-04-17,1,CMS,ES,20.7034,30.4107,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-04-21,1,CMS,ES,20.6269,30.2651,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-04-22,1,CMS,ES,20.6477,30.3313,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-04-23,1,CMS,ES,20.6199,30.5233,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-04-24,1,CMS,ES,20.8215,30.7484,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-04-25,1,CMS,ES,21.1274,31.0993,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-04-28,1,CMS,ES,21.0301,31.3244,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-04-29,1,CMS,ES,20.9119,31.192,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-04-30,1,CMS,ES,21.2627,31.2913,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-05-01,1,CMS,ES,21.1995,31.2251,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-05-02,1,CMS,ES,20.7436,30.4438,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-05-05,1,CMS,ES,20.8909,30.8676,-0.6164,0,0.0,0.0,0.0,HOLD_CASH
2014-05-06,1,CMS,ES,20.8558,30.7219,0.0846,0,0.0,0.0,0.0,HOLD_CASH
2014-05-07,1,CMS,ES,21.2276,31.1192,1.1033,0,0.0,0.0,0.0,HOLD_CASH
2014-05-08,1,CMS,ES,20.961,30.7683,0.7593,0,0.0,0.0,0.0,HOLD_CASH
2014-05-09,1,CMS,ES,20.6313,30.3048,0.5933,0,0.0,0.0,0.0,HOLD_CASH
2014-05-12,1,CMS,ES,20.3718,29.8943,0.7763,0,0.0,0.0,0.0,HOLD_CASH
2014-05-13,1,CMS,ES,20.4209,30.0201,0.3928,0,0.0,0.0,0.0,HOLD_CASH
2014-05-14,1,CMS,ES,20.5191,30.2187,0.0291,0,0.0,0.0,0.0,HOLD_CASH
2014-05-15,1,CMS,ES,20.505,30.1062,0.6673,0,0.0,0.0,0.0,HOLD_CASH
2014-05-16,1,CMS,ES,20.5331,30.4438,-1.2291,0,0.0,0.0,0.0,HOLD_CASH
2014-05-19,1,CMS,ES,20.2595,29.9671,-0.6774,0,0.0,0.0,0.0,HOLD_CASH
2014-05-20,1,CMS,ES,20.3086,29.9208,0.1596,0,0.0,0.0,0.0,HOLD_CASH
