Date,Pair_Rank,Ticker_A,Ticker_B,Price_A,Price_B,ZScore,Position,Unrealized_PnL,Realized_PnL,Cumulative_PnL,Status
2020-05-08,1,FRT,REG,61.093,32.8916,0.0,0,0.0,0.0,0.0,HOLD_CASH
2020-05-11,1,FRT,REG,58.8486,31.8098,0.0,0,0.0,0.0,0.0,HOLD_CASH
2020-05-12,1,FRT,REG,56.7371,30.1872,0.0,0,0.0,0.0,0.0,HOLD_CASH
2020-05-13,1,FRT,REG,53.343,28.2745,0.0,0,0.0,0.0,0.0,HOLD_CASH
2020-05-14,1,FRT,REG,54.7585,28.6195,0.0,0,0.0,0.0,0.0,HOLD_CASH
2020-05-15,1,FRT,REG,56.3226,29.3326,0.0,0,0.0,0.0,0.0,HOLD_CASH
2020-05-18,1,FRT,REG,61.6405,32.9265,0.0,0,0.0,0.0,0.0,HOLD_CASH
2020-05-19,1,FRT,REG,60.8193,33.1895,0.0,0,0.0,0.0,0.0,HOLD_CASH
2020-05-20,1,FRT,REG,61.8986,32.9664,0.0,0,0.0,0.0,0.0,HOLD_CASH
2020-05-21,1,FRT,REG,62.5398,33.5401,0.0,0,0.0,0.0,0.0,HOLD_CASH
2020-05-22,1,FRT,REG,61.3824,32.8787,0.0,0,0.0,0.0,0.0,HOLD_CASH
2020-05-26,1,FRT,REG,65.2848,35.9546,0.0,0,0.0,0.0,0.0,HOLD_CASH
2020-05-27,1,FRT,REG,65.5272,36.5363,0.0,0,0.0,0.0,0.0,HOLD_CASH
2020-05-28,1,FRT,REG,62.9074,35.6119,0.0,0,0.0,0.0,0.0,HOLD_CASH
2020-05-29,1,FRT,REG,62.4929,34.0979,0.0,0,0.0,0.0,0.0,HOLD_CASH
2020-06-01,1,FRT,REG,66.3718,36.1777,0.0,0,0.0,0.0,0.0,HOLD_CASH
2020-06-02,1,FRT,REG,69.0855,36.4885,0.0,0,0.0,0.0,0.0,HOLD_CASH
2020-06-03,1,FRT,REG,73.199,39.2457,0.0,0,0.0,0.0,0.0,HOLD_CASH
2020-06-04,1,FRT,REG,74.1219,39.6919,0.0,0,0.0,0.0,0.0,HOLD_CASH
2020-06-05,1,FRT,REG,78.1728,40.4808,1.6859,0,0.0,0.0,0.0,HOLD_CASH
2020-06-08,1,FRT,REG,80.1905,42.7917,0.3035,0,0.0,0.0,0.0,HOLD_CASH
2020-06-09,1,FRT,REG,76.6088,40.4649,0.705,0,0.0,0.0,0.0,HOLD_CASH
2020-06-10,1,FRT,REG,74.0124,38.3771,1.3975,0,0.0,0.0,0.0,HOLD_CASH
2020-06-11,1,FRT,REG,68.5459,35.6359,1.2018,0,0.0,0.0,0.0,HOLD_CASH
2020-06-12,1,FRT,REG,70.7513,38.1619,-0.2456,0,0.0,0.0,0.0,HOLD_CASH
2020-06-15,1,FRT,REG,70.4228,38.2018,-0.4149,0,0.0,0.0,0.0,HOLD_CASH
2020-06-16,1,FRT,REG,72.589,39.1022,-0.0914,0,0.0,0.0,0.0,HOLD_CASH
2020-06-17,1,FRT,REG,69.8988,37.3411,0.228,0,0.0,0.0,0.0,HOLD_CASH
2020-06-18,1,FRT,REG,68.9369,37.0144,0.0221,0,0.0,0.0,0.0,HOLD_CASH
2020-06-19,1,FRT,REG,67.077,35.5721,0.5423,0,0.0,0.0,0.0,HOLD_CASH
2020-06-22,1,FRT,REG,67.0532,36.1857,-0.2086,0,0.0,0.0,0.0,HOLD_CASH
2020-06-23,1,FRT,REG,67.2115,36.7594,-0.8241,0,0.0,0.0,0.0,HOLD_CASH
2020-06-24,1,FRT,REG,65.2724,35.349,-0.4865,0,0.0,0.0,0.0,HOLD_CASH
2020-06-25,1,FRT,REG,67.0295,35.9227,-0.1444,0,0.0,0.0,0.0,HOLD_CASH
2020-06-26,1,FRT,REG,65.5099,35.4526,-0.7899,0,0.0,0.0,0.0,HOLD_CASH
2020-06-29,1,FRT,REG,67.0849,36.5124,-1.1609,0,0.0,0.0,0.0,HOLD_CASH
2020-06-30,1,FRT,REG,67.441,36.5682,-0.835,0,0.0,0.0,0.0,HOLD_CASH
2020-07-01,1,FRT,REG,69.2219,36.7913,0.3988,0,0.0,0.0,0.0,HOLD_CASH
2020-07-02,1,FRT,REG,67.7022,36.4407,-0.3782,0,0.0,0.0,0.0,HOLD_CASH
2020-07-06,1,FRT,REG,68.1613,36.6399,-0.2043,0,0.0,0.0,0.0,HOLD_CASH
2020-07-07,1,FRT,REG,65.1537,35.1338,-0.3917,0,0.0,0.0,0.0,HOLD_CASH
2020-07-08,1,FRT,REG,63.5233,34.584,-0.9734,0,0.0,0.0,0.0,HOLD_CASH
2020-07-09,1,FRT,REG,62.4231,33.564,0.0659,0,0.0,0.0,0.0,HOLD_CASH
2020-07-10,1,FRT,REG,63.2779,34.2174,-0.3846,0,0.0,0.0,0.0,HOLD_CASH
2020-07-13,1,FRT,REG,63.46,33.9385,0.9636,0,0.0,0.0,0.0,HOLD_CASH
2020-07-14,1,FRT,REG,61.7346,33.5242,-0.9475,0,0.0,0.0,0.0,HOLD_CASH
2020-07-15,1,FRT,REG,64.0852,34.2413,0.9999,0,0.0,0.0,0.0,HOLD_CASH
2020-07-16,1,FRT,REG,62.9059,33.5481,1.2036,0,0.0,0.0,0.0,HOLD_CASH
2020-07-17,1,FRT,REG,62.0749,33.2293,0.7268,0,0.0,0.0,0.0,HOLD_CASH
2020-07-20,1,FRT,REG,59.3918,32.807,-2.486,1,0.0,-0.5,-0.5,ENTER_LONG_A
2020-07-21,1,FRT,REG,58.909,32.3368,-1.5975,1,1.5505,-0.5,1.0505,HOLDING
2020-07-22,1,FRT,REG,59.5026,32.9664,-2.1935,1,-0.748,-0.5,-1.248,HOLDING
2020-07-23,1,FRT,REG,58.442,32.2173,-1.5563,1,0.4956,-0.5,-0.0044,HOLDING
2020-07-24,1,FRT,REG,57.7693,31.8428,-1.3767,1,0.5178,-0.5,0.0178,HOLDING
2020-07-27,1,FRT,REG,58.2758,31.8029,-0.5454,1,2.9536,-0.5,2.4536,HOLDING
2020-07-28,1,FRT,REG,60.2545,33.2692,-1.3419,1,0.1094,-0.5,-0.3906,HOLDING
2020-07-29,1,FRT,REG,61.3309,33.556,-0.6171,1,2.4542,-0.5,1.9542,HOLDING
2020-07-30,1,FRT,REG,60.9431,33.317,-0.4822,1,2.6435,-0.5,2.1435,HOLDING
2020-07-31,1,FRT,REG,60.389,32.6954,0.3124,1,5.0478,-0.5,4.5478,HOLDING
2020-08-03,1,FRT,REG,59.8904,32.3448,0.5384,1,5.6209,-0.5,5.1209,HOLDING
2020-08-04,1,FRT,REG,60.6423,32.7193,0.6199,1,5.9318,-0.5,5.4318,HOLDING
2020-08-05,1,FRT,REG,60.2941,32.6556,0.288,1,4.9517,-0.5,4.4517,HOLDING
2020-08-06,1,FRT,REG,60.484,32.6396,0.6051,1,5.8727,-0.5,5.3727,HOLDING
2020-08-07,1,FRT,REG,62.3756,33.1895,1.5833,1,9.6452,-0.5,9.1452,HOLDING
2020-08-10,1,FRT,REG,63.4995,34.1617,0.7798,1,6.9678,-0.5,6.4678,HOLDING
2020-08-11,1,FRT,REG,65.0429,34.6637,1.3694,1,9.6387,-0.5,9.1387,HOLDING
2020-08-12,1,FRT,REG,66.0718,34.7992,2.0108,1,12.9374,-0.5,12.4374,HOLDING
2020-08-13,1,FRT,REG,65.0667,34.3265,1.7605,1,12.3078,-0.5,11.8078,HOLDING
2020-08-14,1,FRT,REG,64.8055,34.6416,0.9033,1,8.8074,-0.5,8.3074,HOLDING
2020-08-17,1,FRT,REG,65.2566,34.5123,1.424,1,11.6915,-0.5,11.1915,HOLDING
2020-08-18,1,FRT,REG,63.5708,33.7853,1.0091,1,10.1358,-0.5,9.6358,HOLDING
2020-08-19,1,FRT,REG,61.8454,32.4765,1.5954,1,12.8461,-0.5,12.3461,HOLDING
2020-08-20,1,FRT,REG,63.7212,33.244,1.7729,1,14.8935,-0.5,14.3935,HOLDING
2020-08-21,1,FRT,REG,63.5708,32.6866,2.2384,1,18.5082,-0.5,18.0082,HOLDING
2020-08-24,1,FRT,REG,64.845,33.1632,2.1133,1,20.2399,-0.5,19.7399,HOLDING
