Date,Pair_Rank,Ticker_A,Ticker_B,Price_A,Price_B,ZScore,Position,Unrealized_PnL,Realized_PnL,Cumulative_PnL,Status
2012-05-03,1,CMS,WEC,14.6972,22.8788,0.0,0,0.0,0.0,0.0,HOLD_CASH
2012-05-04,1,CMS,WEC,14.6191,22.9861,0.0,0,0.0,0.0,0.0,HOLD_CASH
2012-05-07,1,CMS,WEC,14.5996,22.8978,0.0,0,0.0,0.0,0.0,HOLD_CASH
2012-05-08,1,CMS,WEC,14.7167,23.1692,0.0,0,0.0,0.0,0.0,HOLD_CASH
2012-05-09,1,CMS,WEC,14.6191,23.1628,0.0,0,0.0,0.0,0.0,HOLD_CASH
2012-05-10,1,CMS,WEC,14.8989,23.4746,0.0,0,0.0,0.0,0.0,HOLD_CASH
2012-05-11,1,CMS,WEC,14.8599,23.6719,0.0,0,0.0,0.0,0.0,HOLD_CASH
2012-05-14,1,CMS,WEC,14.8078,23.7037,0.0,0,0.0,0.0,0.0,HOLD_CASH
2012-05-15,1,CMS,WEC,14.6452,23.6528,0.0,0,0.0,0.0,0.0,HOLD_CASH
2012-05-16,1,CMS,WEC,14.8208,23.7546,0.0,0,0.0,0.0,0.0,HOLD_CASH
2012-05-17,1,CMS,WEC,14.7688,23.5319,0.0,0,0.0,0.0,0.0,HOLD_CASH
2012-05-18,1,CMS,WEC,14.7558,23.3601,0.0,0,0.0,0.0,0.0,HOLD_CASH
2012-05-21,1,CMS,WEC,14.8469,23.4237,0.0,0,0.0,0.0,0.0,HOLD_CASH
2012-05-22,1,CMS,WEC,14.9965,23.6846,0.0,0,0.0,0.0,0.0,HOLD_CASH
2012-05-23,1,CMS,WEC,14.8924,23.5701,0.0,0,0.0,0.0,0.0,HOLD_CASH
2012-05-24,1,CMS,WEC,15.0095,23.7356,0.0,0,0.0,0.0,0.0,HOLD_CASH
2012-05-25,1,CMS,WEC,15.042,23.8628,0.0,0,0.0,0.0,0.0,HOLD_CASH
2012-05-29,1,CMS,WEC,15.1461,23.9455,0.0,0,0.0,0.0,0.0,HOLD_CASH
2012-05-30,1,CMS,WEC,14.9445,23.6401,0.0,0,0.0,0.0,0.0,HOLD_CASH
2012-05-31,1,CMS,WEC,15.1592,24.0792,-0.3521,0,0.0,0.0,0.0,HOLD_CASH
2012-06-01,1,CMS,WEC,15.0095,24.0474,-1.3492,0,0.0,0.0,0.0,HOLD_CASH
2012-06-04,1,CMS,WEC,15.029,24.0537,-1.0966,0,0.0,0.0,0.0,HOLD_CASH
2012-06-05,1,CMS,WEC,15.1331,24.1046,-0.3715,0,0.0,0.0,0.0,HOLD_CASH
2012-06-06,1,CMS,WEC,15.1461,24.4164,-1.8513,0,0.0,0.0,0.0,HOLD_CASH
2012-06-07,1,CMS,WEC,15.2047,24.4101,-1.1536,0,0.0,0.0,0.0,HOLD_CASH
2012-06-08,1,CMS,WEC,15.3283,24.5628,-0.8186,0,0.0,0.0,0.0,HOLD_CASH
2012-06-11,1,CMS,WEC,15.2763,24.5373,-1.0565,0,0.0,0.0,0.0,HOLD_CASH
2012-06-12,1,CMS,WEC,15.2372,24.7346,-2.0987,1,0.0,-0.5,-0.5,ENTER_LONG_A
2012-06-13,1,CMS,WEC,15.2763,24.7537,-1.8054,1,0.4476,-0.5,-0.0524,HOLDING
2012-06-14,1,CMS,WEC,15.3934,24.7791,-1.0018,1,2.1117,-0.5,1.6117,HOLDING
2012-06-15,1,CMS,WEC,15.4454,25.0019,-1.4484,1,0.7146,-0.5,0.2146,HOLDING
2012-06-18,1,CMS,WEC,15.53,24.9764,-0.6863,1,2.3596,-0.5,1.8596,HOLDING
2012-06-19,1,CMS,WEC,15.4519,24.8364,-0.5494,1,2.4936,-0.5,1.9936,HOLDING
2012-06-20,1,CMS,WEC,15.2893,24.5755,-0.4779,1,2.462,-0.5,1.962,HOLDING
2012-06-21,1,CMS,WEC,15.1396,24.4292,-0.8467,1,1.4859,-0.5,0.9859,HOLDING
2012-06-22,1,CMS,WEC,15.1201,24.5628,-1.5187,1,-0.1848,-0.5,-0.6848,HOLDING
2012-06-25,1,CMS,WEC,15.042,24.6328,-2.1204,1,-2.1733,-0.5,-2.6733,HOLDING
2012-06-26,1,CMS,WEC,15.0681,24.8237,-2.3666,1,-3.6758,-0.5,-4.1758,HOLDING
2012-06-27,1,CMS,WEC,15.1852,25.1864,-2.5271,1,-5.4205,-0.5,-5.9205,HOLDING
2012-06-28,1,CMS,WEC,15.1787,25.1482,-2.0787,1,-5.1414,-0.5,-5.6414,HOLDING
2012-06-29,1,CMS,WEC,15.2893,25.18,-1.3862,1,-3.6482,-0.5,-4.1482,HOLDING
2012-07-02,1,CMS,WEC,15.3478,25.5491,-1.9419,1,-6.4178,-0.5,-6.9178,HOLDING
2012-07-03,1,CMS,WEC,15.3804,25.4155,-1.2555,1,-4.5337,-0.5,-5.0337,HOLDING
2012-07-05,1,CMS,WEC,15.3608,25.3773,-1.1157,1,-4.4678,-0.5,-4.9678,HOLDING
2012-07-06,1,CMS,WEC,15.4064,25.46,-1.0302,1,-4.5567,-0.5,-5.0567,HOLDING
2012-07-09,1,CMS,WEC,15.3608,25.4219,-1.0391,1,-4.9181,-0.5,-5.4181,HOLDING
2012-07-10,1,CMS,WEC,15.4194,25.5046,-0.904,1,-4.7935,-0.5,-5.2935,HOLDING
2012-07-11,1,CMS,WEC,15.4259,25.6318,-1.1428,1,-5.9729,-0.5,-6.4729,HOLDING
2012-07-12,1,CMS,WEC,15.491,25.7527,-1.0668,1,-6.1275,-0.5,-6.6275,HOLDING
2012-07-13,1,CMS,WEC,15.8228,26.0327,-0.1986,1,-3.5135,-0.5,-4.0135,HOLDING
2012-07-16,1,CMS,WEC,15.7968,25.9182,0.0832,1,-2.7828,-0.5,-3.2828,HOLDING
2012-07-17,1,CMS,WEC,15.8878,25.9882,0.4492,1,-1.9957,-0.5,-2.4957,HOLDING
2012-07-18,1,CMS,WEC,15.9464,26.2682,-0.0966,1,-3.8649,-0.5,-4.3649,HOLDING
2012-07-19,1,CMS,WEC,15.8943,26.2173,-0.1236,1,-4.2043,-0.5,-4.7043,HOLDING
2012-07-20,1,CMS,WEC,15.9659,26.1918,0.8772,1,-2.7729,-0.5,-3.2729,HOLDING
2012-07-23,1,CMS,WEC,15.8683,25.95,1.6472,1,-1.9301,-0.5,-2.4301,HOLDING
2012-07-24,1,CMS,WEC,15.6927,25.7782,0.8669,1,-3.0757,-0.5,-3.5757,HOLDING
2012-07-25,1,CMS,WEC,15.6406,25.4409,2.2533,1,-0.5209,-0.5,-1.0209,HOLDING
2012-07-26,1,CMS,WEC,15.9594,25.7846,2.573,1,1.2365,-0.5,0.7365,HOLDING
2012-07-27,1,CMS,WEC,16.1351,26.0327,2.2343,1,1.6103,-0.5,1.1103,HOLDING
2012-07-30,1,CMS,WEC,16.1416,26.1091,1.6856,1,0.9453,-0.5,0.4453,HOLDING
2012-07-31,1,CMS,WEC,16.044,25.9246,1.6037,1,1.2093,-0.5,0.7093,HOLDING
2012-08-01,1,CMS,WEC,15.8797,25.6255,1.5321,1,1.5373,-0.5,1.0373,HOLDING
2012-08-02,1,CMS,WEC,15.722,25.4091,1.2405,1,1.1369,-0.5,0.6369,HOLDING
2012-08-03,1,CMS,WEC,15.8929,25.6764,1.148,1,1.2384,-0.5,0.7384,HOLDING
2012-08-06,1,CMS,WEC,15.8797,25.7082,0.8604,1,0.7011,-0.5,0.2011,HOLDING
2012-08-07,1,CMS,WEC,15.6892,25.3455,0.9694,1,1.2412,-0.5,0.7412,HOLDING
2012-08-08,1,CMS,WEC,15.6958,25.2691,1.2203,1,2.1208,-0.5,1.6208,HOLDING
2012-08-09,1,CMS,WEC,15.5841,25.0464,1.3414,1,2.5393,-0.5,2.0393,HOLDING
