Date,Pair_Rank,Ticker_A,Ticker_B,Price_A,Price_B,Hedge_Ratio,ZScore,Position,Unrealized_PnL,Realized_PnL,Cumulative_PnL,Status
2007-06-06,1,LNC,MET,43.0652,35.0373,1.0,0.0,0,0.0,0.0,0.0,HOLD_CASH
2007-06-07,1,LNC,MET,42.5777,34.4149,1.0,0.0,0,0.0,0.0,0.0,HOLD_CASH
2007-06-08,1,LNC,MET,43.1074,34.5247,1.0,0.0,0,0.0,0.0,0.0,HOLD_CASH
2007-06-11,1,LNC,MET,43.5227,34.6502,1.0,0.0,0,0.0,0.0,0.0,HOLD_CASH
2007-06-12,1,LNC,MET,42.8787,34.2684,1.0,0.0,0,0.0,0.0,0.0,HOLD_CASH
2007-06-13,1,LNC,MET,43.4324,34.4515,1.0,0.0,0,0.0,0.0,0.0,HOLD_CASH
2007-06-14,1,LNC,MET,43.4805,34.6816,1.0,0.0,0,0.0,0.0,0.0,HOLD_CASH
2007-06-15,1,LNC,MET,43.4805,34.9117,1.0,0.0,0,0.0,0.0,0.0,HOLD_CASH
2007-06-18,1,LNC,MET,43.4565,34.8281,1.0,0.0,0,0.0,0.0,0.0,HOLD_CASH
2007-06-19,1,LNC,MET,43.4866,34.7496,1.0,0.0,0,0.0,0.0,0.0,HOLD_CASH
2007-06-20,1,LNC,MET,42.7643,33.986,1.0,0.0,0,0.0,0.0,0.0,HOLD_CASH
2007-06-21,1,LNC,MET,42.9689,33.9128,1.0,0.0,0,0.0,0.0,0.0,HOLD_CASH
2007-06-22,1,LNC,MET,42.5536,33.3479,1.0,0.0,0,0.0,0.0,0.0,HOLD_CASH
2007-06-25,1,LNC,MET,42.4633,33.4839,1.0,0.0,0,0.0,0.0,0.0,HOLD_CASH
2007-06-26,1,LNC,MET,42.5235,33.8291,1.0,0.0,0,0.0,0.0,0.0,HOLD_CASH
2007-06-27,1,LNC,MET,42.7282,34.0017,1.0,0.0,0,0.0,0.0,0.0,HOLD_CASH
2007-06-28,1,LNC,MET,42.7583,33.8657,1.0,0.0,0,0.0,0.0,0.0,HOLD_CASH
2007-06-29,1,LNC,MET,42.7041,33.7245,1.0,0.0,0,0.0,0.0,0.0,HOLD_CASH
2007-07-02,1,LNC,MET,43.306,34.2998,1.0,0.0,0,0.0,0.0,0.0,HOLD_CASH
2007-07-03,1,LNC,MET,43.1676,34.3103,1.0,0.2285,0,0.0,0.0,0.0,HOLD_CASH
2007-07-05,1,LNC,MET,42.8726,33.8657,1.0,0.9211,0,0.0,0.0,0.0,HOLD_CASH
2007-07-06,1,LNC,MET,42.9967,33.9337,1.0,1.0048,0,0.0,0.0,0.0,HOLD_CASH
2007-07-09,1,LNC,MET,42.5791,33.7402,1.0,0.299,0,0.0,0.0,0.0,HOLD_CASH
2007-07-10,1,LNC,MET,41.6349,32.9242,1.0,0.5806,0,0.0,0.0,0.0,HOLD_CASH
