Date,Pair_Rank,Ticker_A,Ticker_B,Price_A,Price_B,Mean_A,Std_A,Mean_B,Std_B,Hedge_Ratio,ZScore,Position,Unrealized_PnL,Realized_PnL,Cumulative_PnL,Status
2019-09-03,1,CMS,WEC,53.0689,79.2854,43.8596,3.4758,61.2273,6.4417,0.9949,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-09-04,1,CMS,WEC,53.1513,79.2205,43.8596,3.4758,61.2273,6.4417,0.9949,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-09-05,1,CMS,WEC,52.2611,77.3384,43.8596,3.4758,61.2273,6.4417,0.9949,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-09-06,1,CMS,WEC,51.7335,75.5536,43.8596,3.4758,61.2273,6.4417,0.9949,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-09-09,1,CMS,WEC,50.6536,73.3956,43.8596,3.4758,61.2273,6.4417,0.9949,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-09-10,1,CMS,WEC,50.2745,73.2577,43.8596,3.4758,61.2273,6.4417,0.9949,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-09-11,1,CMS,WEC,50.4888,74.0446,43.8596,3.4758,61.2273,6.4417,0.9949,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-09-12,1,CMS,WEC,50.802,74.2718,43.8596,3.4758,61.2273,6.4417,0.9949,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-09-13,1,CMS,WEC,50.5053,73.9554,43.8596,3.4758,61.2273,6.4417,0.9949,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-09-16,1,CMS,WEC,50.6619,74.0771,43.8596,3.4758,61.2273,6.4417,0.9949,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-09-17,1,CMS,WEC,51.412,75.2859,43.8596,3.4758,61.2273,6.4417,0.9949,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-09-18,1,CMS,WEC,51.6263,75.5698,43.8596,3.4758,61.2273,6.4417,0.9949,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-09-19,1,CMS,WEC,51.8077,75.8375,43.8596,3.4758,61.2273,6.4417,0.9949,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-09-20,1,CMS,WEC,52.022,76.016,43.8596,3.4758,61.2273,6.4417,0.9949,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-09-23,1,CMS,WEC,52.088,76.2269,43.8596,3.4758,61.2273,6.4417,0.9949,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-09-24,1,CMS,WEC,52.8298,77.0707,43.8596,3.4758,61.2273,6.4417,0.9949,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-09-25,1,CMS,WEC,53.0277,77.3546,43.8596,3.4758,61.2273,6.4417,0.9949,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-09-26,1,CMS,WEC,53.6129,77.8008,43.8596,3.4758,61.2273,6.4417,0.9949,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-09-27,1,CMS,WEC,52.7639,76.9652,43.8596,3.4758,61.2273,6.4417,0.9949,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-09-30,1,CMS,WEC,52.7144,77.1518,43.8596,3.4758,61.2273,6.4417,0.9949,0.6418,0.0,0.0,0.0,0.0,HOLD_CASH
2019-10-01,1,CMS,WEC,52.8793,77.2248,43.8596,3.4758,61.2273,6.4417,0.9949,0.9449,0.0,0.0,0.0,0.0,HOLD_CASH
2019-10-02,1,CMS,WEC,52.4094,76.5109,43.8596,3.4758,61.2273,6.4417,0.9949,0.5899,0.0,0.0,0.0,0.0,HOLD_CASH
2019-10-03,1,CMS,WEC,52.7556,76.9165,43.8596,3.4758,61.2273,6.4417,0.9949,0.9463,0.0,0.0,0.0,0.0,HOLD_CASH
2019-10-04,1,CMS,WEC,53.514,77.9468,43.8596,3.4758,61.2273,6.4417,0.9949,1.4957,0.0,0.0,0.0,0.0,HOLD_CASH
2019-10-07,1,CMS,WEC,53.1266,77.2492,43.8596,3.4758,61.2273,6.4417,0.9949,1.3161,0.0,0.0,0.0,0.0,HOLD_CASH
2019-10-08,1,CMS,WEC,52.8381,76.3973,43.8596,3.4758,61.2273,6.4417,0.9949,1.6286,0.0,0.0,0.0,0.0,HOLD_CASH
