Date,Pair_Rank,Ticker_A,Ticker_B,Price_A,Price_B,Mean_A,Std_A,Mean_B,Std_B,Hedge_Ratio,ZScore,Position,Unrealized_PnL,Realized_PnL,Cumulative_PnL,Status
2019-12-02,1,ETR,NEE,46.281,49.5081,39.7155,4.7469,42.8303,4.4518,0.9946,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-12-03,1,ETR,NEE,46.6561,49.7179,39.7155,4.7469,42.8303,4.4518,0.9946,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-12-04,1,ETR,NEE,47.1309,50.1525,39.7155,4.7469,42.8303,4.4518,0.9946,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-12-05,1,ETR,NEE,47.2546,50.2168,39.7155,4.7469,42.8303,4.4518,0.9946,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-12-06,1,ETR,NEE,47.1229,50.1804,39.7155,4.7469,42.8303,4.4518,0.9946,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-12-09,1,ETR,NEE,47.1589,50.1547,39.7155,4.7469,42.8303,4.4518,0.9946,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-12-10,1,ETR,NEE,46.9554,50.1932,39.7155,4.7469,42.8303,4.4518,0.9946,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-12-11,1,ETR,NEE,47.1589,50.4779,39.7155,4.7469,42.8303,4.4518,0.9946,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-12-12,1,ETR,NEE,46.6561,50.0755,39.7155,4.7469,42.8303,4.4518,0.9946,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-12-13,1,ETR,NEE,47.2068,50.7284,39.7155,4.7469,42.8303,4.4518,0.9946,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-12-16,1,ETR,NEE,47.534,51.2679,39.7155,4.7469,42.8303,4.4518,0.9946,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-12-17,1,ETR,NEE,47.4142,51.3429,39.7155,4.7469,42.8303,4.4518,0.9946,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-12-18,1,ETR,NEE,47.7495,51.4435,39.7155,4.7469,42.8303,4.4518,0.9946,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-12-19,1,ETR,NEE,47.6896,51.5206,39.7155,4.7469,42.8303,4.4518,0.9946,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-12-20,1,ETR,NEE,47.9529,51.9616,39.7155,4.7469,42.8303,4.4518,0.9946,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-12-23,1,ETR,NEE,47.3145,51.1202,39.7155,4.7469,42.8303,4.4518,0.9946,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-12-24,1,ETR,NEE,47.6617,51.4906,39.7155,4.7469,42.8303,4.4518,0.9946,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-12-26,1,ETR,NEE,47.6936,51.801,39.7155,4.7469,42.8303,4.4518,0.9946,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-12-27,1,ETR,NEE,47.8293,51.9188,39.7155,4.7469,42.8303,4.4518,0.9946,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2019-12-30,1,ETR,NEE,47.5978,51.6576,39.7155,4.7469,42.8303,4.4518,0.9946,-1.2426,0.0,0.0,0.0,0.0,HOLD_CASH
2019-12-31,1,ETR,NEE,47.8053,51.8438,39.7155,4.7469,42.8303,4.4518,0.9946,-1.1013,0.0,0.0,0.0,0.0,HOLD_CASH
2020-01-02,1,ETR,NEE,47.0591,51.086,39.7155,4.7469,42.8303,4.4518,0.9946,-0.8859,0.0,0.0,0.0,0.0,HOLD_CASH
2020-01-03,1,ETR,NEE,47.3783,51.4499,39.7155,4.7469,42.8303,4.4518,0.9946,-0.9463,0.0,0.0,0.0,0.0,HOLD_CASH
2020-01-06,1,ETR,NEE,47.5459,51.7068,39.7155,4.7469,42.8303,4.4518,0.9946,-1.1105,0.0,0.0,0.0,0.0,HOLD_CASH
2020-01-07,1,ETR,NEE,47.538,51.6619,39.7155,4.7469,42.8303,4.4518,0.9946,-0.9419,0.0,0.0,0.0,0.0,HOLD_CASH
2020-01-08,1,ETR,NEE,47.4701,51.6383,39.7155,4.7469,42.8303,4.4518,0.9946,-1.0328,0.0,0.0,0.0,0.0,HOLD_CASH
2020-01-09,1,ETR,NEE,47.9889,52.0429,39.7155,4.7469,42.8303,4.4518,0.9946,-0.6941,0.0,0.0,0.0,0.0,HOLD_CASH
2020-01-10,1,ETR,NEE,48.1285,52.1414,39.7155,4.7469,42.8303,4.4518,0.9946,-0.5005,0.0,0.0,0.0,0.0,HOLD_CASH
2020-01-13,1,ETR,NEE,48.4917,52.7516,39.7155,4.7469,42.8303,4.4518,0.9946,-1.7118,0.0,0.0,0.0,0.0,HOLD_CASH
2020-01-14,1,ETR,NEE,48.5156,53.0363,39.7155,4.7469,42.8303,4.4518,0.9946,-2.6702,1.0,0.0,-0.0833,-0.0833,ENTER_LONG_A
2020-01-15,1,ETR,NEE,49.3775,53.8606,39.7155,4.7469,42.8303,4.4518,0.9946,-2.2718,1.0,-0.0097,-0.0833,-0.0931,HOLDING
2020-01-16,1,ETR,NEE,49.8604,54.0083,39.7155,4.7469,42.8303,4.4518,0.9946,-0.8144,1.0,0.2498,-0.0833,0.1664,HOLDING
2020-01-17,1,ETR,NEE,50.4031,54.2502,39.7155,4.7469,42.8303,4.4518,0.9946,0.4924,0.0,0.0,0.3082,0.3082,EXIT
2020-01-21,1,ETR,NEE,50.8221,54.9974,39.7155,4.7469,42.8303,4.4518,0.9946,-1.1018,0.0,0.0,0.3082,0.3082,HOLD_CASH
2020-01-22,1,ETR,NEE,51.0336,55.6418,39.7155,4.7469,42.8303,4.4518,0.9946,-2.5157,1.0,0.0,0.2248,0.2248,ENTER_LONG_A
2020-01-23,1,ETR,NEE,51.8556,55.6803,39.7155,4.7469,42.8303,4.4518,0.9946,0.5103,1.0,0.5916,0.2248,0.8164,HOLDING
2020-01-24,1,ETR,NEE,52.1668,56.4596,39.7155,4.7469,42.8303,4.4518,0.9946,-1.4129,1.0,0.2014,0.2248,0.4262,HOLDING
2020-01-27,1,ETR,NEE,51.696,57.1062,39.7155,4.7469,42.8303,4.4518,0.9946,-3.4265,1.0,-0.6744,0.2248,-0.4496,HOLDING
2020-01-28,1,ETR,NEE,51.8716,56.9071,39.7155,4.7469,42.8303,4.4518,0.9946,-2.0652,1.0,-0.3816,0.2248,-0.1567,HOLDING
2020-01-29,1,ETR,NEE,52.095,56.8963,39.7155,4.7469,42.8303,4.4518,0.9946,-1.3932,1.0,-0.2037,0.2248,0.0211,HOLDING
2020-01-30,1,ETR,NEE,52.5619,57.7891,39.7155,4.7469,42.8303,4.4518,0.9946,-1.9852,1.0,-0.5672,0.2248,-0.3423,HOLDING
2020-01-31,1,ETR,NEE,52.4821,57.4187,39.7155,4.7469,42.8303,4.4518,0.9946,-1.2698,1.0,-0.3302,0.2248,-0.1053,HOLDING
2020-02-03,1,ETR,NEE,52.7494,57.1211,39.7155,4.7469,42.8303,4.4518,0.9946,-0.1782,0.0,0.0,0.2503,0.2503,EXIT
2020-02-04,1,ETR,NEE,52.099,56.6352,39.7155,4.7469,42.8303,4.4518,0.9946,-0.3682,0.0,0.0,0.2503,0.2503,HOLD_CASH
2020-02-05,1,ETR,NEE,52.099,57.0997,39.7155,4.7469,42.8303,4.4518,0.9946,-1.153,0.0,0.0,0.2503,0.2503,HOLD_CASH
2020-02-06,1,ETR,NEE,52.4382,57.4466,39.7155,4.7469,42.8303,4.4518,0.9946,-1.0887,0.0,0.0,0.2503,0.2503,HOLD_CASH
