Date,Pair_Rank,Ticker_A,Ticker_B,Price_A,Price_B,ZScore,Position,Unrealized_PnL,Realized_PnL,Cumulative_PnL,Status
2019-07-10,1,AEP,WEC,71.5559,69.4166,0.0,0,0.0,0.0,0.0,HOLD_CASH
2019-07-11,1,AEP,WEC,71.6505,69.4085,0.0,0,0.0,0.0,0.0,HOLD_CASH
2019-07-12,1,AEP,WEC,71.1147,68.8847,0.0,0,0.0,0.0,0.0,HOLD_CASH
2019-07-15,1,AEP,WEC,71.8553,69.5939,0.0,0,0.0,0.0,0.0,HOLD_CASH
2019-07-16,1,AEP,WEC,71.3195,69.4246,0.0,0,0.0,0.0,0.0,HOLD_CASH
2019-07-17,1,AEP,WEC,71.7214,70.0372,0.0,0,0.0,0.0,0.0,HOLD_CASH
2019-07-18,1,AEP,WEC,72.3045,70.8028,0.0,0,0.0,0.0,0.0,HOLD_CASH
2019-07-19,1,AEP,WEC,71.1383,69.5617,0.0,0,0.0,0.0,0.0,HOLD_CASH
2019-07-22,1,AEP,WEC,71.0122,69.5375,0.0,0,0.0,0.0,0.0,HOLD_CASH
2019-07-23,1,AEP,WEC,70.5316,69.1184,0.0,0,0.0,0.0,0.0,HOLD_CASH
2019-07-24,1,AEP,WEC,70.6104,69.1506,0.0,0,0.0,0.0,0.0,HOLD_CASH
2019-07-25,1,AEP,WEC,70.1927,69.199,0.0,0,0.0,0.0,0.0,HOLD_CASH
2019-07-26,1,AEP,WEC,70.0903,69.8437,0.0,0,0.0,0.0,0.0,HOLD_CASH
2019-07-29,1,AEP,WEC,70.7128,70.5207,0.0,0,0.0,0.0,0.0,HOLD_CASH
2019-07-30,1,AEP,WEC,69.9091,69.8437,0.0,0,0.0,0.0,0.0,HOLD_CASH
2019-07-31,1,AEP,WEC,69.192,68.8766,0.0,0,0.0,0.0,0.0,HOLD_CASH
2019-08-01,1,AEP,WEC,69.98,70.2628,0.0,0,0.0,0.0,0.0,HOLD_CASH
2019-08-02,1,AEP,WEC,69.8933,69.7632,0.0,0,0.0,0.0,0.0,HOLD_CASH
2019-08-05,1,AEP,WEC,69.3575,70.1419,0.0,0,0.0,0.0,0.0,HOLD_CASH
2019-08-06,1,AEP,WEC,70.24,70.8351,-1.5981,0,0.0,0.0,0.0,HOLD_CASH
2019-08-07,1,AEP,WEC,70.7128,71.1252,-1.2734,0,0.0,0.0,0.0,HOLD_CASH
2019-08-08,1,AEP,WEC,71.0621,71.9714,-1.5657,0,0.0,0.0,0.0,HOLD_CASH
2019-08-09,1,AEP,WEC,71.4273,72.4308,-1.4909,0,0.0,0.0,0.0,HOLD_CASH
2019-08-12,1,AEP,WEC,71.7925,72.5275,-1.139,0,0.0,0.0,0.0,HOLD_CASH
2019-08-13,1,AEP,WEC,71.6496,72.7466,-1.3604,0,0.0,0.0,0.0,HOLD_CASH
2019-08-14,1,AEP,WEC,70.2444,72.1138,-1.881,0,0.0,0.0,0.0,HOLD_CASH
2019-08-15,1,AEP,WEC,71.7369,73.5741,-1.6151,0,0.0,0.0,0.0,HOLD_CASH
2019-08-16,1,AEP,WEC,71.6337,73.3713,-1.3943,0,0.0,0.0,0.0,HOLD_CASH
2019-08-19,1,AEP,WEC,71.8878,74.1176,-1.6623,0,0.0,0.0,0.0,HOLD_CASH
2019-08-20,1,AEP,WEC,72.0624,74.4827,-1.669,0,0.0,0.0,0.0,HOLD_CASH
2019-08-21,1,AEP,WEC,72.5229,75.2372,-1.7795,0,0.0,0.0,0.0,HOLD_CASH
2019-08-22,1,AEP,WEC,72.2212,75.5617,-2.0868,1,0.0,-0.5,-0.5,ENTER_LONG_A
2019-08-23,1,AEP,WEC,71.1177,75.1155,-2.2443,1,-2.3436,-0.5,-2.8436,HOLDING
2019-08-26,1,AEP,WEC,72.1101,76.4703,-2.0898,1,-3.3909,-0.5,-3.8909,HOLDING
2019-08-27,1,AEP,WEC,71.983,77.3222,-2.2767,1,-6.649,-0.5,-7.149,HOLDING
2019-08-28,1,AEP,WEC,71.1573,77.1599,-2.2588,1,-8.9703,-0.5,-9.4703,HOLDING
2019-08-29,1,AEP,WEC,72.0227,77.8252,-1.8188,1,-8.1758,-0.5,-8.6758,HOLDING
2019-08-30,1,AEP,WEC,72.3641,77.6954,-1.4103,1,-6.5646,-0.5,-7.0646,HOLDING
2019-09-03,1,AEP,WEC,73.6582,79.2854,-1.3508,1,-7.346,-0.5,-7.846,HOLDING
2019-09-04,1,AEP,WEC,73.8725,79.2205,-1.0934,1,-6.3893,-0.5,-6.8893,HOLDING
