Date,Pair_Rank,Ticker_A,Ticker_B,Price_A,Price_B,Hedge_Ratio,ZScore,Position,Unrealized_PnL,Realized_PnL,Cumulative_PnL,Status
2018-01-08,1,CMS,ES,36.2673,46.596,1.0142,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-01-09,1,CMS,ES,35.7742,46.2442,1.0142,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-01-10,1,CMS,ES,35.2029,45.8999,1.0142,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-01-11,1,CMS,ES,34.7411,46.0496,1.0142,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-01-12,1,CMS,ES,34.4437,45.9223,1.0142,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-01-16,1,CMS,ES,34.6394,45.6229,1.0142,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-01-17,1,CMS,ES,34.8663,46.1469,1.0142,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-01-18,1,CMS,ES,34.5142,45.5181,1.0142,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-01-19,1,CMS,ES,34.475,45.5032,1.0142,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-01-22,1,CMS,ES,34.5611,45.4807,1.0142,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-01-23,1,CMS,ES,34.7959,45.7502,1.0142,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-01-24,1,CMS,ES,34.6394,45.7577,1.0142,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-01-25,1,CMS,ES,35.2185,48.3326,1.0142,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-01-26,1,CMS,ES,35.0542,47.9583,1.0142,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-01-29,1,CMS,ES,34.5142,46.7382,1.0142,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-01-30,1,CMS,ES,34.6863,46.8281,1.0142,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-01-31,1,CMS,ES,35.0229,47.2248,1.0142,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-02-01,1,CMS,ES,34.5611,45.0316,1.0142,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-02-02,1,CMS,ES,34.0289,44.4253,1.0142,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-02-05,1,CMS,ES,33.442,43.6618,1.0142,0.7978,0,0.0,0.0,0.0,HOLD_CASH
2018-02-06,1,CMS,ES,32.9959,43.0704,1.0142,0.9099,0,0.0,0.0,0.0,HOLD_CASH
2018-02-07,1,CMS,ES,32.9959,42.5839,1.0142,1.5515,0,0.0,0.0,0.0,HOLD_CASH
2018-02-08,1,CMS,ES,32.6906,42.0,1.0142,1.6707,0,0.0,0.0,0.0,HOLD_CASH
2018-02-09,1,CMS,ES,33.4889,42.6812,1.0142,1.7975,0,0.0,0.0,0.0,HOLD_CASH
2018-02-12,1,CMS,ES,33.5594,43.0629,1.0142,1.3045,0,0.0,0.0,0.0,HOLD_CASH
2018-02-13,1,CMS,ES,33.6924,43.1303,1.0142,1.2841,0,0.0,0.0,0.0,HOLD_CASH
2018-02-14,1,CMS,ES,33.575,43.1004,1.0142,1.0569,0,0.0,0.0,0.0,HOLD_CASH
