Date,Pair_Rank,Ticker_A,Ticker_B,Price_A,Price_B,Hedge_Ratio,ZScore,Position,Unrealized_PnL,Realized_PnL,Cumulative_PnL,Status
2025-06-16,1,EQR,UDR,66.9351,39.7723,0.8253,0.0,0,0.0,0.0,0.0,HOLD_CASH
2025-06-17,1,EQR,UDR,66.5767,39.5984,0.8253,0.0,0,0.0,0.0,0.0,HOLD_CASH
2025-06-18,1,EQR,UDR,66.7123,39.7337,0.8253,0.0,0,0.0,0.0,0.0,HOLD_CASH
2025-06-20,1,EQR,UDR,66.8285,39.6563,0.8253,0.0,0,0.0,0.0,0.0,HOLD_CASH
2025-06-23,1,EQR,UDR,66.8963,39.9945,0.8253,0.0,0,0.0,0.0,0.0,HOLD_CASH
2025-06-24,1,EQR,UDR,66.0871,39.5984,0.8253,0.0,0,0.0,0.0,0.0,HOLD_CASH
2025-06-25,1,EQR,UDR,64.228,38.7577,0.8253,0.0,0,0.0,0.0,0.0,HOLD_CASH
2025-06-26,1,EQR,UDR,66.0088,39.4438,0.8253,0.0,0,0.0,0.0,0.0,HOLD_CASH
2025-06-27,1,EQR,UDR,65.9012,39.3375,0.8253,0.0,0,0.0,0.0,0.0,HOLD_CASH
2025-06-30,1,EQR,UDR,66.0382,39.4534,0.8253,0.0,0,0.0,0.0,0.0,HOLD_CASH
2025-07-01,1,EQR,UDR,65.8131,39.4824,0.8253,0.0,0,0.0,0.0,0.0,HOLD_CASH
2025-07-02,1,EQR,UDR,65.2358,39.2022,0.8253,0.0,0,0.0,0.0,0.0,HOLD_CASH
2025-07-03,1,EQR,UDR,65.4413,39.4244,0.8253,0.0,0,0.0,0.0,0.0,HOLD_CASH
2025-07-07,1,EQR,UDR,65.2848,39.5404,0.8253,0.0,0,0.0,0.0,0.0,HOLD_CASH
2025-07-08,1,EQR,UDR,65.1869,39.579,0.8253,0.0,0,0.0,0.0,0.0,HOLD_CASH
2025-07-09,1,EQR,UDR,65.0988,39.3471,0.8253,0.0,0,0.0,0.0,0.0,HOLD_CASH
2025-07-10,1,EQR,UDR,65.637,39.5425,0.8253,0.0,0,0.0,0.0,0.0,HOLD_CASH
2025-07-11,1,EQR,UDR,65.3532,39.4546,0.8253,0.0,0,0.0,0.0,0.0,HOLD_CASH
2025-07-14,1,EQR,UDR,65.5783,39.4155,0.8253,0.0,0,0.0,0.0,0.0,HOLD_CASH
2025-07-15,1,EQR,UDR,64.7074,39.0444,0.8253,-1.0203,0,0.0,0.0,0.0,HOLD_CASH
2025-07-16,1,EQR,UDR,65.5098,39.7182,0.8253,-1.1626,0,0.0,0.0,0.0,HOLD_CASH
2025-07-17,1,EQR,UDR,65.8327,39.6889,0.8253,-0.3055,0,0.0,0.0,0.0,HOLD_CASH
2025-07-18,1,EQR,UDR,65.7251,39.7768,0.8253,-0.7488,0,0.0,0.0,0.0,HOLD_CASH
2025-07-21,1,EQR,UDR,65.5392,39.6499,0.8253,-0.7333,0,0.0,0.0,0.0,HOLD_CASH
2025-07-22,1,EQR,UDR,66.8503,40.4019,0.8253,0.17,0,0.0,0.0,0.0,HOLD_CASH
2025-07-23,1,EQR,UDR,66.8699,40.0503,0.8253,1.6242,0,0.0,0.0,0.0,HOLD_CASH
2025-07-24,1,EQR,UDR,66.1948,39.562,0.8253,1.4406,0,0.0,0.0,0.0,HOLD_CASH
2025-07-25,1,EQR,UDR,65.9208,39.4643,0.8253,1.0777,0,0.0,0.0,0.0,HOLD_CASH
2025-07-28,1,EQR,UDR,64.7857,38.9663,0.8253,-0.1915,0,0.0,0.0,0.0,HOLD_CASH
2025-07-29,1,EQR,UDR,66.3219,39.6499,0.8253,1.7044,0,0.0,0.0,0.0,HOLD_CASH
2025-07-30,1,EQR,UDR,63.8953,38.8588,0.8253,-2.144,1,0.0,-0.0833,-0.0833,ENTER_LONG_A
2025-07-31,1,EQR,UDR,61.8405,38.3705,0.8253,-3.4526,1,-0.9948,-0.0833,-1.0781,HOLDING
2025-08-01,1,EQR,UDR,61.4002,37.765,0.8253,-2.2556,1,-0.7223,-0.0833,-0.8056,HOLDING
2025-08-04,1,EQR,UDR,61.3219,37.0814,0.8253,-0.9303,1,-0.1153,-0.0833,-0.1987,HOLDING
2025-08-05,1,EQR,UDR,62.046,37.6479,0.8253,-0.9411,1,-0.1472,-0.0833,-0.2305,HOLDING
2025-08-06,1,EQR,UDR,62.0362,37.433,0.8253,-0.5097,1,0.0541,-0.0833,-0.0292,HOLDING
2025-08-07,1,EQR,UDR,62.5156,37.8822,0.8253,-0.6341,1,-0.0389,-0.0833,-0.1222,HOLDING
2025-08-08,1,EQR,UDR,61.8405,37.1986,0.8253,-0.2473,1,0.1416,-0.0833,0.0582,HOLDING
2025-08-11,1,EQR,UDR,60.9598,36.6224,0.8253,-0.323,1,0.071,-0.0833,-0.0123,HOLDING
2025-08-12,1,EQR,UDR,61.3512,36.9447,0.8253,-0.3614,1,0.0382,-0.0833,-0.0451,HOLDING
2025-08-13,1,EQR,UDR,62.6135,37.599,0.8253,0.1482,1,0.3057,-0.0833,0.2223,HOLDING
2025-08-14,1,EQR,UDR,62.1438,37.1791,0.8253,0.318,1,0.3773,-0.0833,0.2939,HOLDING
2025-08-15,1,EQR,UDR,62.7407,37.6088,0.8253,0.3256,1,0.3871,-0.0833,0.3038,HOLDING
