Date,Pair_Rank,Ticker_A,Ticker_B,Price_A,Price_B,Hedge_Ratio,ZScore,Position,Unrealized_PnL,Realized_PnL,Cumulative_PnL,Status
2020-10-01,1,BAC,JPM,21.1067,84.0043,1.0614,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-10-02,1,BAC,JPM,21.203,84.8013,1.0614,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-10-05,1,BAC,JPM,21.5621,86.5937,1.0614,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-10-06,1,BAC,JPM,21.3431,85.7018,1.0614,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-10-07,1,BAC,JPM,21.7898,87.1969,1.0614,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-10-08,1,BAC,JPM,22.1051,88.9893,1.0614,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-10-09,1,BAC,JPM,22.2102,88.4822,1.0614,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-10-12,1,BAC,JPM,22.4904,89.5664,1.0614,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-10-13,1,BAC,JPM,21.8511,88.115,1.0614,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-10-14,1,BAC,JPM,20.6863,87.6253,1.0614,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-10-15,1,BAC,JPM,21.1504,88.9368,1.0614,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-10-16,1,BAC,JPM,21.2293,88.7532,1.0614,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-10-19,1,BAC,JPM,20.7739,87.2581,1.0614,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-10-20,1,BAC,JPM,21.1417,87.7565,1.0614,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-10-21,1,BAC,JPM,21.0629,86.8822,1.0614,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-10-22,1,BAC,JPM,21.781,89.951,1.0614,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-10-23,1,BAC,JPM,21.8073,90.7642,1.0614,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-10-26,1,BAC,JPM,21.492,88.5172,1.0614,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-10-27,1,BAC,JPM,20.8877,86.8472,1.0614,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-10-28,1,BAC,JPM,20.5549,84.4078,1.0614,-0.0869,0.0,0.0,0.0,0.0,HOLD_CASH
2020-10-29,1,BAC,JPM,20.6162,84.9586,1.0614,-0.1973,0.0,0.0,0.0,0.0,HOLD_CASH
2020-10-30,1,BAC,JPM,20.7563,85.7193,1.0614,-0.2604,0.0,0.0,0.0,0.0,HOLD_CASH
2020-11-02,1,BAC,JPM,21.0891,87.6516,1.0614,-0.5844,0.0,0.0,0.0,0.0,HOLD_CASH
2020-11-03,1,BAC,JPM,21.6234,90.4145,1.0614,-0.9106,0.0,0.0,0.0,0.0,HOLD_CASH
2020-11-04,1,BAC,JPM,20.7388,87.6516,1.0614,-1.2753,0.0,0.0,0.0,0.0,HOLD_CASH
2020-11-05,1,BAC,JPM,21.5533,91.2363,1.0614,-1.3582,0.0,0.0,0.0,0.0,HOLD_CASH
2020-11-06,1,BAC,JPM,21.2906,90.021,1.0614,-1.1976,0.0,0.0,0.0,0.0,HOLD_CASH
2020-11-09,1,BAC,JPM,24.3121,102.2092,1.0614,-1.3389,0.0,0.0,0.0,0.0,HOLD_CASH
2020-11-10,1,BAC,JPM,24.2245,101.8769,1.0614,-1.3337,0.0,0.0,0.0,0.0,HOLD_CASH
2020-11-11,1,BAC,JPM,23.9442,100.3556,1.0614,-0.9902,0.0,0.0,0.0,0.0,HOLD_CASH
2020-11-12,1,BAC,JPM,23.375,99.1228,1.0614,-1.7163,0.0,0.0,0.0,0.0,HOLD_CASH
2020-11-13,1,BAC,JPM,23.6465,99.7436,1.0614,-1.214,0.0,0.0,0.0,0.0,HOLD_CASH
2020-11-16,1,BAC,JPM,24.1544,102.5589,1.0614,-1.629,0.0,0.0,0.0,0.0,HOLD_CASH
2020-11-17,1,BAC,JPM,24.1281,101.5185,1.0614,-0.8634,0.0,0.0,0.0,0.0,HOLD_CASH
2020-11-18,1,BAC,JPM,23.629,100.7665,1.0614,-1.5611,0.0,0.0,0.0,0.0,HOLD_CASH
2020-11-19,1,BAC,JPM,23.629,101.0376,1.0614,-1.5481,0.0,0.0,0.0,0.0,HOLD_CASH
2020-11-20,1,BAC,JPM,23.4801,100.172,1.0614,-1.2278,0.0,0.0,0.0,0.0,HOLD_CASH
2020-11-23,1,BAC,JPM,23.988,103.0573,1.0614,-1.5847,0.0,0.0,0.0,0.0,HOLD_CASH
2020-11-24,1,BAC,JPM,25.3805,107.8224,1.0614,-0.968,0.0,0.0,0.0,0.0,HOLD_CASH
2020-11-25,1,BAC,JPM,25.4243,106.6945,1.0614,-0.077,0.0,0.0,0.0,0.0,HOLD_CASH
2020-11-27,1,BAC,JPM,25.3893,105.9863,1.0614,0.4767,0.0,0.0,0.0,0.0,HOLD_CASH
2020-11-30,1,BAC,JPM,24.6624,103.066,1.0614,0.7382,0.0,0.0,0.0,0.0,HOLD_CASH
2020-12-01,1,BAC,JPM,25.1266,104.6923,1.0614,1.1285,0.0,0.0,0.0,0.0,HOLD_CASH
2020-12-02,1,BAC,JPM,25.4506,106.7032,1.0614,0.4307,0.0,0.0,0.0,0.0,HOLD_CASH
2020-12-03,1,BAC,JPM,25.477,106.0038,1.0614,1.3198,0.0,0.0,0.0,0.0,HOLD_CASH
2020-12-04,1,BAC,JPM,25.8119,106.9655,1.0614,1.5468,0.0,0.0,0.0,0.0,HOLD_CASH
2020-12-07,1,BAC,JPM,25.6357,106.5633,1.0614,1.166,0.0,0.0,0.0,0.0,HOLD_CASH
2020-12-08,1,BAC,JPM,25.4947,106.6683,1.0614,0.4678,0.0,0.0,0.0,0.0,HOLD_CASH
2020-12-09,1,BAC,JPM,25.3801,105.8376,1.0614,0.8161,0.0,0.0,0.0,0.0,HOLD_CASH
2020-12-10,1,BAC,JPM,25.6533,105.1556,1.0614,2.1804,-1.0,0.0,-0.0833,-0.0833,ENTER_SHORT_A
2020-12-11,1,BAC,JPM,25.1774,104.5349,1.0614,0.9782,-1.0,0.4966,-0.0833,0.4133,HOLDING
2020-12-14,1,BAC,JPM,24.869,103.4333,1.0614,0.8176,-1.0,0.5332,-0.0833,0.4498,HOLDING
