Date,Pair_Rank,Ticker_A,Ticker_B,Price_A,Price_B,Hedge_Ratio,ZScore,Position,Unrealized_PnL,Realized_PnL,Cumulative_PnL,Status
2021-11-01,1,D,ED,61.4312,65.0963,0.767,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-11-02,1,D,ED,61.4963,65.3785,0.767,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-11-03,1,D,ED,61.4882,65.8404,0.767,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-11-04,1,D,ED,61.4556,65.2417,0.767,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-11-05,1,D,ED,62.3436,66.8924,0.767,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-11-08,1,D,ED,60.755,65.9003,0.767,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-11-09,1,D,ED,60.755,66.5674,0.767,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-11-10,1,D,ED,61.6511,66.6786,0.767,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-11-11,1,D,ED,61.1542,66.3536,0.767,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-11-12,1,D,ED,60.8854,65.9858,0.767,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-11-15,1,D,ED,61.8141,67.3714,0.767,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-11-16,1,D,ED,61.4312,66.9611,0.767,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-11-17,1,D,ED,61.3823,66.9438,0.767,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-11-18,1,D,ED,61.252,67.082,0.767,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-11-19,1,D,ED,60.4373,67.4016,0.767,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-11-22,1,D,ED,60.3151,67.868,0.767,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-11-23,1,D,ED,60.9506,68.3863,0.767,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-11-24,1,D,ED,61.0157,68.4295,0.767,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-11-26,1,D,ED,60.0137,67.9544,0.767,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-11-29,1,D,ED,60.6247,69.4056,0.767,-1.9485,0.0,0.0,0.0,0.0,HOLD_CASH
