Date,Pair_Rank,Ticker_A,Ticker_B,Price_A,Price_B,Mean_A,Std_A,Mean_B,Std_B,Hedge_Ratio,ZScore,Position,Unrealized_PnL,Realized_PnL,Cumulative_PnL,Status
2020-12-01,1,DHR,TMO,194.9782,464.7373,155.1124,26.6799,366.0102,60.4439,0.992,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-12-02,1,DHR,TMO,194.8048,472.422,155.1124,26.6799,366.0102,60.4439,0.992,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-12-03,1,DHR,TMO,193.5397,470.7549,155.1124,26.6799,366.0102,60.4439,0.992,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-12-04,1,DHR,TMO,194.4842,468.2097,155.1124,26.6799,366.0102,60.4439,0.992,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-12-07,1,DHR,TMO,195.9747,466.5031,155.1124,26.6799,366.0102,60.4439,0.992,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-12-08,1,DHR,TMO,193.6783,467.5784,155.1124,26.6799,366.0102,60.4439,0.992,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-12-09,1,DHR,TMO,193.1064,455.1486,155.1124,26.6799,366.0102,60.4439,0.992,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-12-10,1,DHR,TMO,193.427,462.4091,155.1124,26.6799,366.0102,60.4439,0.992,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-12-11,1,DHR,TMO,193.8949,465.0233,155.1124,26.6799,366.0102,60.4439,0.992,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-12-14,1,DHR,TMO,191.5986,461.0361,155.1124,26.6799,366.0102,60.4439,0.992,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-12-15,1,DHR,TMO,193.3923,464.8359,155.1124,26.6799,366.0102,60.4439,0.992,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-12-16,1,DHR,TMO,192.2917,451.8179,155.1124,26.6799,366.0102,60.4439,0.992,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-12-17,1,DHR,TMO,194.5362,458.8746,155.1124,26.6799,366.0102,60.4439,0.992,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-12-18,1,DHR,TMO,195.9401,460.5919,155.1124,26.6799,366.0102,60.4439,0.992,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-12-21,1,DHR,TMO,195.9834,456.8415,155.1124,26.6799,366.0102,60.4439,0.992,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-12-22,1,DHR,TMO,193.1843,459.1313,155.1124,26.6799,366.0102,60.4439,0.992,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-12-23,1,DHR,TMO,191.1393,452.3607,155.1124,26.6799,366.0102,60.4439,0.992,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-12-24,1,DHR,TMO,192.0932,452.114,155.1124,26.6799,366.0102,60.4439,0.992,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-12-28,1,DHR,TMO,193.186,454.7195,155.1124,26.6799,366.0102,60.4439,0.992,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-12-29,1,DHR,TMO,193.2814,456.8217,155.1124,26.6799,366.0102,60.4439,0.992,0.5906,0.0,0.0,0.0,0.0,HOLD_CASH
2020-12-30,1,DHR,TMO,191.3907,455.7066,155.1124,26.6799,366.0102,60.4439,0.992,0.0028,0.0,0.0,0.0,0.0,HOLD_CASH
2020-12-31,1,DHR,TMO,192.657,459.7037,155.1124,26.6799,366.0102,60.4439,0.992,-0.2894,0.0,0.0,0.0,0.0,HOLD_CASH
2021-01-04,1,DHR,TMO,193.6023,465.6649,155.1124,26.6799,366.0102,60.4439,0.992,-1.189,0.0,0.0,0.0,0.0,HOLD_CASH
2021-01-05,1,DHR,TMO,198.407,471.488,155.1124,26.6799,366.0102,60.4439,0.992,-0.1528,0.0,0.0,0.0,0.0,HOLD_CASH
2021-01-06,1,DHR,TMO,204.981,478.8802,155.1124,26.6799,366.0102,60.4439,0.992,1.3927,0.0,0.0,0.0,0.0,HOLD_CASH
2021-01-07,1,DHR,TMO,207.8951,493.8029,155.1124,26.6799,366.0102,60.4439,0.992,-0.4731,0.0,0.0,0.0,0.0,HOLD_CASH
2021-01-08,1,DHR,TMO,211.1733,505.6167,155.1124,26.6799,366.0102,60.4439,0.992,-1.3156,0.0,0.0,0.0,0.0,HOLD_CASH
2021-01-11,1,DHR,TMO,211.7197,506.6531,155.1124,26.6799,366.0102,60.4439,0.992,-1.2073,0.0,0.0,0.0,0.0,HOLD_CASH
2021-01-12,1,DHR,TMO,208.745,492.2633,155.1124,26.6799,366.0102,60.4439,0.992,0.3738,0.0,0.0,0.0,0.0,HOLD_CASH
2021-01-13,1,DHR,TMO,208.0078,495.165,155.1124,26.6799,366.0102,60.4439,0.992,-0.7103,0.0,0.0,0.0,0.0,HOLD_CASH
