Date,Pair_Rank,Ticker_A,Ticker_B,Price_A,Price_B,Hedge_Ratio,ZScore,Position,Unrealized_PnL,Realized_PnL,Cumulative_PnL,Status
2020-08-03,1,CMS,LNT,52.9305,45.1797,0.8159,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-08-04,1,CMS,LNT,53.0314,45.4246,0.8159,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-08-05,1,CMS,LNT,52.4094,44.6393,0.8159,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-08-06,1,CMS,LNT,52.2469,45.0362,0.8159,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-08-07,1,CMS,LNT,53.203,46.2013,0.8159,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-08-10,1,CMS,LNT,53.3384,46.7333,0.8159,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-08-11,1,CMS,LNT,51.6208,45.3064,0.8159,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-08-12,1,CMS,LNT,51.9508,45.5343,0.8159,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-08-13,1,CMS,LNT,51.5785,45.5765,0.8159,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-08-14,1,CMS,LNT,51.5108,45.3992,0.8159,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-08-17,1,CMS,LNT,51.6123,45.509,0.8159,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-08-18,1,CMS,LNT,51.5447,45.2979,0.8159,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-08-19,1,CMS,LNT,51.3416,45.4414,0.8159,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-08-20,1,CMS,LNT,51.0708,45.2726,0.8159,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-08-21,1,CMS,LNT,51.0962,45.661,0.8159,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-08-24,1,CMS,LNT,51.477,46.1422,0.8159,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-08-25,1,CMS,LNT,50.9439,45.8045,0.8159,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-08-26,1,CMS,LNT,50.2586,45.6272,0.8159,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-08-27,1,CMS,LNT,50.5293,45.5934,0.8159,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-08-28,1,CMS,LNT,50.8085,45.8636,0.8159,-1.2774,0.0,0.0,0.0,0.0,HOLD_CASH
2020-08-31,1,CMS,LNT,51.1808,45.7201,0.8159,-0.6588,0.0,0.0,0.0,0.0,HOLD_CASH
2020-09-01,1,CMS,LNT,50.9524,45.1544,0.8159,-0.2396,0.0,0.0,0.0,0.0,HOLD_CASH
2020-09-02,1,CMS,LNT,52.2554,46.1507,0.8159,0.3966,0.0,0.0,0.0,0.0,HOLD_CASH
2020-09-03,1,CMS,LNT,52.3823,45.5681,0.8159,1.4559,0.0,0.0,0.0,0.0,HOLD_CASH
2020-09-04,1,CMS,LNT,52.1708,44.9939,0.8159,1.9167,0.0,0.0,0.0,0.0,HOLD_CASH
2020-09-08,1,CMS,LNT,51.1893,44.4536,0.8159,1.2081,0.0,0.0,0.0,0.0,HOLD_CASH
2020-09-09,1,CMS,LNT,52.1962,45.4077,0.8159,1.2918,0.0,0.0,0.0,0.0,HOLD_CASH
2020-09-10,1,CMS,LNT,51.4431,43.9723,0.8159,1.9078,0.0,0.0,0.0,0.0,HOLD_CASH
2020-09-11,1,CMS,LNT,51.5362,43.7866,0.8159,1.9248,0.0,0.0,0.0,0.0,HOLD_CASH
2020-09-14,1,CMS,LNT,51.9677,44.1834,0.8159,1.7271,0.0,0.0,0.0,0.0,HOLD_CASH
2020-09-15,1,CMS,LNT,51.7054,44.5464,0.8159,0.9916,0.0,0.0,0.0,0.0,HOLD_CASH
2020-09-16,1,CMS,LNT,52.4077,44.7998,0.8159,1.3319,0.0,0.0,0.0,0.0,HOLD_CASH
2020-09-17,1,CMS,LNT,51.9,44.0567,0.8159,1.3676,0.0,0.0,0.0,0.0,HOLD_CASH
2020-09-18,1,CMS,LNT,51.697,43.0436,0.8159,1.7999,0.0,0.0,0.0,0.0,HOLD_CASH
2020-09-21,1,CMS,LNT,50.7578,42.0726,0.8159,1.59,0.0,0.0,0.0,0.0,HOLD_CASH
2020-09-22,1,CMS,LNT,51.3501,42.2246,0.8159,1.7037,0.0,0.0,0.0,0.0,HOLD_CASH
2020-09-23,1,CMS,LNT,50.4024,42.0726,0.8159,0.9807,0.0,0.0,0.0,0.0,HOLD_CASH
2020-09-24,1,CMS,LNT,50.4109,42.157,0.8159,0.8501,0.0,0.0,0.0,0.0,HOLD_CASH
2020-09-25,1,CMS,LNT,51.9,43.356,0.8159,1.0498,0.0,0.0,0.0,0.0,HOLD_CASH
2020-09-28,1,CMS,LNT,51.9508,43.4742,0.8159,0.9405,0.0,0.0,0.0,0.0,HOLD_CASH
2020-09-29,1,CMS,LNT,51.7054,43.128,0.8159,0.9785,0.0,0.0,0.0,0.0,HOLD_CASH
2020-09-30,1,CMS,LNT,51.9593,43.6093,0.8159,0.6717,0.0,0.0,0.0,0.0,HOLD_CASH
2020-10-01,1,CMS,LNT,52.1877,44.1834,0.8159,0.1541,0.0,0.0,0.0,0.0,HOLD_CASH
2020-10-02,1,CMS,LNT,52.1708,44.8251,0.8159,-0.8446,0.0,0.0,0.0,0.0,HOLD_CASH
2020-10-05,1,CMS,LNT,52.1031,45.0108,0.8159,-1.2031,0.0,0.0,0.0,0.0,HOLD_CASH
2020-10-06,1,CMS,LNT,53.2115,45.9227,0.8159,-0.9464,0.0,0.0,0.0,0.0,HOLD_CASH
2020-10-07,1,CMS,LNT,53.313,45.661,0.8159,-0.4998,0.0,0.0,0.0,0.0,HOLD_CASH
2020-10-08,1,CMS,LNT,54.0407,46.5897,0.8159,-0.7864,0.0,0.0,0.0,0.0,HOLD_CASH
2020-10-09,1,CMS,LNT,54.4383,46.2182,0.8159,0.4766,0.0,0.0,0.0,0.0,HOLD_CASH
2020-10-12,1,CMS,LNT,55.0645,46.2013,0.8159,1.4103,0.0,0.0,0.0,0.0,HOLD_CASH
2020-10-13,1,CMS,LNT,54.7937,45.661,0.8159,1.647,0.0,0.0,0.0,0.0,HOLD_CASH
2020-10-14,1,CMS,LNT,54.8191,45.6356,0.8159,1.5265,0.0,0.0,0.0,0.0,HOLD_CASH
2020-10-15,1,CMS,LNT,54.8021,46.0578,0.8159,0.7787,0.0,0.0,0.0,0.0,HOLD_CASH
2020-10-16,1,CMS,LNT,55.2337,46.3449,0.8159,0.9705,0.0,0.0,0.0,0.0,HOLD_CASH
2020-10-19,1,CMS,LNT,54.7852,46.2013,0.8159,0.5019,0.0,0.0,0.0,0.0,HOLD_CASH
2020-10-20,1,CMS,LNT,55.0052,46.5559,0.8159,0.3759,0.0,0.0,0.0,0.0,HOLD_CASH
2020-10-21,1,CMS,LNT,55.1491,46.9781,0.8159,-0.0366,0.0,0.0,0.0,0.0,HOLD_CASH
