Date,Pair_Rank,Ticker_A,Ticker_B,Price_A,Price_B,Hedge_Ratio,ZScore,Position,Unrealized_PnL,Realized_PnL,Cumulative_PnL,Status
2015-02-06,1,PNC,USB,63.9289,30.2035,0.9205,0.0,0,0.0,0.0,0.0,HOLD_CASH
2015-02-09,1,PNC,USB,63.2715,30.0403,0.9205,0.0,0,0.0,0.0,0.0,HOLD_CASH
2015-02-10,1,PNC,USB,63.7592,30.2784,0.9205,0.0,0,0.0,0.0,0.0,HOLD_CASH
2015-02-11,1,PNC,USB,63.4694,30.1083,0.9205,0.0,0,0.0,0.0,0.0,HOLD_CASH
2015-02-12,1,PNC,USB,64.7206,30.6864,0.9205,0.0,0,0.0,0.0,0.0,HOLD_CASH
2015-02-13,1,PNC,USB,65.3002,30.6524,0.9205,0.0,0,0.0,0.0,0.0,HOLD_CASH
2015-02-17,1,PNC,USB,65.3002,30.6524,0.9205,0.0,0,0.0,0.0,0.0,HOLD_CASH
2015-02-18,1,PNC,USB,64.5439,30.2852,0.9205,0.0,0,0.0,0.0,0.0,HOLD_CASH
2015-02-19,1,PNC,USB,64.763,30.1423,0.9205,0.0,0,0.0,0.0,0.0,HOLD_CASH
2015-02-20,1,PNC,USB,65.2225,30.3463,0.9205,0.0,0,0.0,0.0,0.0,HOLD_CASH
2015-02-23,1,PNC,USB,64.763,30.2511,0.9205,0.0,0,0.0,0.0,0.0,HOLD_CASH
2015-02-24,1,PNC,USB,65.2719,30.4144,0.9205,0.0,0,0.0,0.0,0.0,HOLD_CASH
2015-02-25,1,PNC,USB,65.2225,30.496,0.9205,0.0,0,0.0,0.0,0.0,HOLD_CASH
2015-02-26,1,PNC,USB,65.1447,30.5572,0.9205,0.0,0,0.0,0.0,0.0,HOLD_CASH
2015-02-27,1,PNC,USB,65.0033,30.3396,0.9205,0.0,0,0.0,0.0,0.0,HOLD_CASH
2015-03-02,1,PNC,USB,65.7031,30.5232,0.9205,0.0,0,0.0,0.0,0.0,HOLD_CASH
2015-03-03,1,PNC,USB,65.2649,30.4348,0.9205,0.0,0,0.0,0.0,0.0,HOLD_CASH
2015-03-04,1,PNC,USB,65.0811,30.2035,0.9205,0.0,0,0.0,0.0,0.0,HOLD_CASH
2015-03-05,1,PNC,USB,65.4133,30.3192,0.9205,0.0,0,0.0,0.0,0.0,HOLD_CASH
2015-03-06,1,PNC,USB,66.2545,30.3804,0.9205,2.2184,-1,0.0,-0.0833,-0.0833,ENTER_SHORT_A
2015-03-09,1,PNC,USB,66.82,30.53,0.9205,2.1777,-1,-0.1736,-0.0833,-0.257,HOLDING
2015-03-10,1,PNC,USB,65.6536,29.7275,0.9205,2.3463,-1,-0.4649,-0.0833,-0.5482,HOLDING
2015-03-11,1,PNC,USB,65.9647,29.7547,0.9205,2.2519,-1,-0.6328,-0.0833,-0.7161,HOLDING
2015-03-12,1,PNC,USB,68.3044,30.2444,0.9205,2.8337,-1,-1.5213,-0.0833,-1.6047,HOLDING
2015-03-13,1,PNC,USB,67.6399,30.1219,0.9205,2.0848,-1,-1.2471,-0.0833,-1.3305,HOLDING
2015-03-16,1,PNC,USB,67.8308,30.5844,0.9205,1.2889,-1,-0.7641,-0.0833,-0.8474,HOLDING
2015-03-17,1,PNC,USB,67.7318,30.5708,0.9205,1.1102,-1,-0.7172,-0.0833,-0.8005,HOLDING
2015-03-18,1,PNC,USB,67.8803,30.5028,0.9205,1.2134,-1,-0.9038,-0.0833,-0.9871,HOLDING
2015-03-19,1,PNC,USB,67.0603,30.2239,0.9205,0.9143,-1,-0.7334,-0.0833,-0.8167,HOLDING
2015-03-20,1,PNC,USB,67.8379,30.5096,0.9205,0.9691,-1,-0.8671,-0.0833,-0.9504,HOLDING
2015-03-23,1,PNC,USB,67.2299,30.4076,0.9205,0.575,-1,-0.6031,-0.0833,-0.6864,HOLDING
2015-03-24,1,PNC,USB,66.7634,30.0607,0.9205,0.6962,-1,-0.7536,-0.0833,-0.8369,HOLDING
2015-03-25,1,PNC,USB,65.385,29.5302,0.9205,0.3696,-1,-0.5483,-0.0833,-0.6316,HOLDING
2015-03-26,1,PNC,USB,65.378,29.4146,0.9205,0.5043,-1,-0.6957,-0.0833,-0.779,HOLDING
2015-03-27,1,PNC,USB,65.0599,29.3154,0.9205,0.3093,-1,-0.6177,-0.0833,-0.701,HOLDING
2015-03-30,1,PNC,USB,66.3393,29.9515,0.9205,0.2088,-1,-0.6193,-0.0833,-0.7027,HOLDING
2015-03-31,1,PNC,USB,65.9081,29.8695,0.9205,-0.2352,-1,-0.4448,-0.0833,-0.5282,HOLDING
