Date,Pair_Rank,Ticker_A,Ticker_B,Price_A,Price_B,Mean_A,Std_A,Mean_B,Std_B,Hedge_Ratio,ZScore,Position,Unrealized_PnL,Realized_PnL,Cumulative_PnL,Status
2020-05-18,1,DVN,EOG,9.6353,40.0857,17.1456,4.2634,58.5662,11.2677,0.9875,-1.5262,0.0,0.0,0.0,0.0,HOLD_CASH
2020-05-19,1,DVN,EOG,9.0405,38.725,17.1456,4.2634,58.5662,11.2677,0.9875,-1.6102,0.0,0.0,0.0,0.0,HOLD_CASH
2020-05-20,1,DVN,EOG,9.1212,40.2462,17.1456,4.2634,58.5662,11.2677,0.9875,-2.5152,1.0,0.0,-0.0833,-0.0833,ENTER_LONG_A
2020-05-21,1,DVN,EOG,9.0258,39.9939,17.1456,4.2634,58.5662,11.2677,0.9875,-2.0789,1.0,-0.0042,-0.0833,-0.0875,HOLDING
2020-05-22,1,DVN,EOG,8.9156,39.9634,17.1456,4.2634,58.5662,11.2677,0.9875,-1.9494,1.0,-0.3448,-0.0833,-0.4281,HOLDING
2020-05-26,1,DVN,EOG,9.0405,39.3213,17.1456,4.2634,58.5662,11.2677,0.9875,-1.0693,1.0,0.9134,-0.0833,0.8301,HOLDING
2020-05-27,1,DVN,EOG,9.1286,40.3073,17.1456,4.2634,58.5662,11.2677,0.9875,-1.4551,1.0,-0.0535,-0.0833,-0.1368,HOLDING
2020-05-28,1,DVN,EOG,8.5631,39.4741,17.1456,4.2634,58.5662,11.2677,0.9875,-1.7497,1.0,-0.9302,-0.0833,-1.0135,HOLDING
2020-05-29,1,DVN,EOG,7.9389,38.962,17.1456,4.2634,58.5662,11.2677,0.9875,-2.206,1.0,-2.4233,-0.0833,-2.5067,HOLDING
2020-06-01,1,DVN,EOG,8.5925,39.6041,17.1456,4.2634,58.5662,11.2677,0.9875,-1.3363,1.0,-0.9963,-0.0833,-1.0797,HOLDING
2020-06-02,1,DVN,EOG,8.9303,41.8973,17.1456,4.2634,58.5662,11.2677,0.9875,-1.9365,1.0,-2.7867,-0.0833,-2.87,HOLDING
2020-06-03,1,DVN,EOG,9.1947,42.3254,17.1456,4.2634,58.5662,11.2677,0.9875,-1.5566,1.0,-2.4264,-0.0833,-2.5097,HOLDING
2020-06-04,1,DVN,EOG,9.3416,42.1572,17.1456,4.2634,58.5662,11.2677,0.9875,-1.1238,1.0,-1.703,-0.0833,-1.7864,HOLDING
2020-06-05,1,DVN,EOG,10.7222,45.3372,17.1456,4.2634,58.5662,11.2677,0.9875,-0.7235,1.0,-1.039,-0.0833,-1.1224,HOLDING
2020-06-08,1,DVN,EOG,11.5741,47.4775,17.1456,4.2634,58.5662,11.2677,0.9875,-0.5694,1.0,-0.8591,-0.0833,-0.9424,HOLDING
2020-06-09,1,DVN,EOG,10.6855,45.4595,17.1456,4.2634,58.5662,11.2677,0.9875,-0.7204,1.0,-1.3233,-0.0833,-1.4067,HOLDING
2020-06-10,1,DVN,EOG,10.0393,42.5241,17.1456,4.2634,58.5662,11.2677,0.9875,0.158,0.0,0.0,0.0579,0.0579,EXIT
2020-06-11,1,DVN,EOG,8.9597,39.0996,17.1456,4.2634,58.5662,11.2677,0.9875,0.5873,0.0,0.0,0.0579,0.0579,HOLD_CASH
2020-06-12,1,DVN,EOG,9.4859,40.185,17.1456,4.2634,58.5662,11.2677,0.9875,0.9403,0.0,0.0,0.0579,0.0579,HOLD_CASH
2020-06-15,1,DVN,EOG,9.5526,39.9098,17.1456,4.2634,58.5662,11.2677,0.9875,1.5239,0.0,0.0,0.0579,0.0579,HOLD_CASH
2020-06-16,1,DVN,EOG,9.8564,41.7368,17.1456,4.2634,58.5662,11.2677,0.9875,0.7131,0.0,0.0,0.0579,0.0579,HOLD_CASH
2020-06-17,1,DVN,EOG,9.3599,40.1162,17.1456,4.2634,58.5662,11.2677,0.9875,1.0478,0.0,0.0,0.0579,0.0579,HOLD_CASH
2020-06-18,1,DVN,EOG,9.597,40.4602,17.1456,4.2634,58.5662,11.2677,0.9875,1.2275,0.0,0.0,0.0579,0.0579,HOLD_CASH
2020-06-19,1,DVN,EOG,9.5896,39.9786,17.1456,4.2634,58.5662,11.2677,0.9875,1.4889,0.0,0.0,0.0579,0.0579,HOLD_CASH
2020-06-22,1,DVN,EOG,9.4117,40.0704,17.1456,4.2634,58.5662,11.2677,0.9875,0.9165,0.0,0.0,0.0579,0.0579,HOLD_CASH
2020-06-23,1,DVN,EOG,9.1746,40.1009,17.1456,4.2634,58.5662,11.2677,0.9875,0.3695,0.0,0.0,0.0579,0.0579,HOLD_CASH
2020-06-24,1,DVN,EOG,8.3372,37.4179,17.1456,4.2634,58.5662,11.2677,0.9875,0.708,0.0,0.0,0.0579,0.0579,HOLD_CASH
2020-06-25,1,DVN,EOG,8.6707,38.7785,17.1456,4.2634,58.5662,11.2677,0.9875,0.2688,0.0,0.0,0.0579,0.0579,HOLD_CASH
2020-06-26,1,DVN,EOG,8.1074,37.2726,17.1456,4.2634,58.5662,11.2677,0.9875,0.189,0.0,0.0,0.0579,0.0579,HOLD_CASH
2020-06-29,1,DVN,EOG,8.2408,37.9529,17.1456,4.2634,58.5662,11.2677,0.9875,-0.1437,0.0,0.0,0.0579,0.0579,HOLD_CASH
2020-06-30,1,DVN,EOG,8.4039,38.725,17.1456,4.2634,58.5662,11.2677,0.9875,-0.6157,0.0,0.0,0.0579,0.0579,HOLD_CASH
2020-07-01,1,DVN,EOG,8.226,38.1135,17.1456,4.2634,58.5662,11.2677,0.9875,-0.6439,0.0,0.0,0.0579,0.0579,HOLD_CASH
2020-07-02,1,DVN,EOG,8.3298,38.618,17.1456,4.2634,58.5662,11.2677,0.9875,-1.0615,0.0,0.0,0.0579,0.0579,HOLD_CASH
2020-07-06,1,DVN,EOG,8.2705,38.5339,17.1456,4.2634,58.5662,11.2677,0.9875,-1.2054,0.0,0.0,0.0579,0.0579,HOLD_CASH
2020-07-07,1,DVN,EOG,7.6702,36.7758,17.1456,4.2634,58.5662,11.2677,0.9875,-1.0373,0.0,0.0,0.0579,0.0579,HOLD_CASH
2020-07-08,1,DVN,EOG,7.6776,36.2636,17.1456,4.2634,58.5662,11.2677,0.9875,-0.4128,0.0,0.0,0.0579,0.0579,HOLD_CASH
2020-07-09,1,DVN,EOG,7.2626,33.8939,17.1456,4.2634,58.5662,11.2677,0.9875,1.3839,0.0,0.0,0.0579,0.0579,HOLD_CASH
2020-07-10,1,DVN,EOG,7.5516,34.7042,17.1456,4.2634,58.5662,11.2677,0.9875,1.2333,0.0,0.0,0.0579,0.0579,HOLD_CASH
2020-07-13,1,DVN,EOG,7.3812,34.3602,17.1456,4.2634,58.5662,11.2677,0.9875,1.046,0.0,0.0,0.0579,0.0579,HOLD_CASH
2020-07-14,1,DVN,EOG,7.7295,36.1413,17.1456,4.2634,58.5662,11.2677,0.9875,-0.0724,0.0,0.0,0.0579,0.0579,HOLD_CASH
2020-07-15,1,DVN,EOG,7.9592,36.2789,17.1456,4.2634,58.5662,11.2677,0.9875,0.6039,0.0,0.0,0.0579,0.0579,HOLD_CASH
2020-07-16,1,DVN,EOG,7.9073,36.8452,17.1456,4.2634,58.5662,11.2677,0.9875,-0.391,0.0,0.0,0.0579,0.0579,HOLD_CASH
2020-07-17,1,DVN,EOG,7.6257,36.3367,17.1456,4.2634,58.5662,11.2677,0.9875,-0.6766,0.0,0.0,0.0579,0.0579,HOLD_CASH
2020-07-20,1,DVN,EOG,7.6109,36.7527,17.1456,4.2634,58.5662,11.2677,0.9875,-1.2597,0.0,0.0,0.0579,0.0579,HOLD_CASH
2020-07-21,1,DVN,EOG,8.4113,38.8485,17.1456,4.2634,58.5662,11.2677,0.9875,-1.0745,0.0,0.0,0.0579,0.0579,HOLD_CASH
2020-07-22,1,DVN,EOG,8.2038,38.6713,17.1456,4.2634,58.5662,11.2677,0.9875,-1.4783,0.0,0.0,0.0579,0.0579,HOLD_CASH
2020-07-23,1,DVN,EOG,8.063,37.6388,17.1456,4.2634,58.5662,11.2677,0.9875,-0.4513,0.0,0.0,0.0579,0.0579,HOLD_CASH
2020-07-24,1,DVN,EOG,7.9296,37.7852,17.1456,4.2634,58.5662,11.2677,0.9875,-1.0944,0.0,0.0,0.0579,0.0579,HOLD_CASH
2020-07-27,1,DVN,EOG,7.7295,37.4154,17.1456,4.2634,58.5662,11.2677,0.9875,-1.2034,0.0,0.0,0.0579,0.0579,HOLD_CASH
2020-07-28,1,DVN,EOG,7.6628,36.4214,17.1456,4.2634,58.5662,11.2677,0.9875,-0.066,0.0,0.0,0.0579,0.0579,HOLD_CASH
2020-07-29,1,DVN,EOG,8.0333,37.3691,17.1456,4.2634,58.5662,11.2677,0.9875,-0.0303,0.0,0.0,0.0579,0.0579,HOLD_CASH
2020-07-30,1,DVN,EOG,7.6628,35.8898,17.1456,4.2634,58.5662,11.2677,0.9875,0.5999,0.0,0.0,0.0579,0.0579,HOLD_CASH
2020-07-31,1,DVN,EOG,7.7739,36.0978,17.1456,4.2634,58.5662,11.2677,0.9875,0.6542,0.0,0.0,0.0579,0.0579,HOLD_CASH
2020-08-03,1,DVN,EOG,7.8555,35.728,17.1456,4.2634,58.5662,11.2677,0.9875,1.3198,0.0,0.0,0.0579,0.0579,HOLD_CASH
2020-08-04,1,DVN,EOG,8.2186,37.3383,17.1456,4.2634,58.5662,11.2677,0.9875,0.3958,0.0,0.0,0.0579,0.0579,HOLD_CASH
2020-08-05,1,DVN,EOG,8.9226,39.1028,17.1456,4.2634,58.5662,11.2677,0.9875,0.5229,0.0,0.0,0.0579,0.0579,HOLD_CASH
2020-08-06,1,DVN,EOG,8.7225,39.2106,17.1456,4.2634,58.5662,11.2677,0.9875,-0.279,0.0,0.0,0.0579,0.0579,HOLD_CASH
2020-08-07,1,DVN,EOG,8.9745,37.608,17.1456,4.2634,58.5662,11.2677,0.9875,2.5967,-1.0,0.0,-0.0255,-0.0255,ENTER_SHORT_A
2020-08-10,1,DVN,EOG,9.3673,38.8793,17.1456,4.2634,58.5662,11.2677,0.9875,2.0771,-1.0,0.2977,-0.0255,0.2722,HOLDING
2020-08-11,1,DVN,EOG,9.1598,38.078,17.1456,4.2634,58.5662,11.2677,0.9875,1.9919,-1.0,-0.0349,-0.0255,-0.0604,HOLDING
2020-08-12,1,DVN,EOG,9.2709,37.8237,17.1456,4.2634,58.5662,11.2677,0.9875,2.1411,-1.0,-0.7811,-0.0255,-0.8065,HOLDING
2020-08-13,1,DVN,EOG,8.9606,36.537,17.1456,4.2634,58.5662,11.2677,0.9875,2.0992,-1.0,-1.3981,-0.0255,-1.4235,HOLDING
2020-08-14,1,DVN,EOG,9.1726,36.9608,17.1456,4.2634,58.5662,11.2677,0.9875,1.8758,-1.0,-1.5919,-0.0255,-1.6174,HOLDING
2020-08-17,1,DVN,EOG,8.885,35.859,17.1456,4.2634,58.5662,11.2677,0.9875,1.8149,-1.0,-2.041,-0.0255,-2.0665,HOLDING
2020-08-18,1,DVN,EOG,8.5822,35.7126,17.1456,4.2634,58.5662,11.2677,0.9875,1.2404,-1.0,-1.1434,-0.0255,-1.1689,HOLDING
2020-08-19,1,DVN,EOG,8.393,35.1424,17.1456,4.2634,58.5662,11.2677,0.9875,1.1648,-1.0,-1.2297,-0.0255,-1.2552,HOLDING
2020-08-20,1,DVN,EOG,8.0903,33.979,17.1456,4.2634,58.5662,11.2677,0.9875,1.2542,-1.0,-1.7074,-0.0255,-1.7329,HOLDING
2020-08-21,1,DVN,EOG,7.9011,33.4319,17.1456,4.2634,58.5662,11.2677,0.9875,1.1705,-1.0,-1.7624,-0.0255,-1.7879,HOLDING
2020-08-24,1,DVN,EOG,8.1584,34.1562,17.1456,4.2634,58.5662,11.2677,0.9875,1.0645,-1.0,-1.7143,-0.0255,-1.7397,HOLDING
2020-08-25,1,DVN,EOG,8.3098,34.1947,17.1456,4.2634,58.5662,11.2677,0.9875,1.2048,-1.0,-2.2099,-0.0255,-2.2354,HOLDING
2020-08-26,1,DVN,EOG,8.0979,33.3317,17.1456,4.2634,58.5662,11.2677,0.9875,1.2976,-1.0,-2.61,-0.0255,-2.6354,HOLDING
2020-08-27,1,DVN,EOG,8.1433,34.6339,17.1456,4.2634,58.5662,11.2677,0.9875,0.3643,0.0,0.0,-1.1153,-1.1153,EXIT
2020-08-28,1,DVN,EOG,8.4006,35.6047,17.1456,4.2634,58.5662,11.2677,0.9875,0.0681,0.0,0.0,-1.1153,-1.1153,HOLD_CASH
2020-08-31,1,DVN,EOG,8.2265,34.9344,17.1456,4.2634,58.5662,11.2677,0.9875,0.1703,0.0,0.0,-1.1153,-1.1153,HOLD_CASH
2020-09-01,1,DVN,EOG,8.2568,34.8342,17.1456,4.2634,58.5662,11.2677,0.9875,0.2396,0.0,0.0,-1.1153,-1.1153,HOLD_CASH
2020-09-02,1,DVN,EOG,8.0676,33.6708,17.1456,4.2634,58.5662,11.2677,0.9875,0.8214,0.0,0.0,-1.1153,-1.1153,HOLD_CASH
2020-09-03,1,DVN,EOG,7.9238,33.2316,17.1456,4.2634,58.5662,11.2677,0.9875,1.0481,0.0,0.0,-1.1153,-1.1153,HOLD_CASH
2020-09-04,1,DVN,EOG,7.9844,33.2393,17.1456,4.2634,58.5662,11.2677,0.9875,1.2106,0.0,0.0,-1.1153,-1.1153,HOLD_CASH
2020-09-08,1,DVN,EOG,7.2805,31.4594,17.1456,4.2634,58.5662,11.2677,0.9875,0.9875,0.0,0.0,-1.1153,-1.1153,HOLD_CASH
2020-09-09,1,DVN,EOG,7.2503,32.253,17.1456,4.2634,58.5662,11.2677,0.9875,-0.9999,0.0,0.0,-1.1153,-1.1153,HOLD_CASH
2020-09-10,1,DVN,EOG,6.7129,29.2789,17.1456,4.2634,58.5662,11.2677,0.9875,2.1787,-1.0,0.0,-1.1986,-1.1986,ENTER_SHORT_A
2020-09-11,1,DVN,EOG,6.8738,30.0879,17.1456,4.2634,58.5662,11.2677,0.9875,1.2342,-1.0,0.6673,-1.1986,-0.5313,HOLDING
2020-09-14,1,DVN,EOG,6.9888,30.1804,17.1456,4.2634,58.5662,11.2677,0.9875,1.4821,-1.0,0.2878,-1.1986,-0.9109,HOLDING
2020-09-15,1,DVN,EOG,7.0731,29.7335,17.1456,4.2634,58.5662,11.2677,0.9875,2.2543,-1.0,-0.8984,-1.1986,-2.097,HOLDING
2020-09-16,1,DVN,EOG,7.4792,31.4825,17.1456,4.2634,58.5662,11.2677,0.9875,1.0594,-1.0,0.2694,-1.1986,-0.9293,HOLDING
2020-09-17,1,DVN,EOG,7.6248,31.7368,17.1456,4.2634,58.5662,11.2677,0.9875,1.1523,-1.0,0.0305,-1.1986,-1.1681,HOLDING
2020-09-18,1,DVN,EOG,7.4946,31.367,17.1456,4.2634,58.5662,11.2677,0.9875,1.0747,-1.0,-0.0069,-1.1986,-1.2055,HOLDING
2020-09-21,1,DVN,EOG,7.1037,29.903,17.1456,4.2634,58.5662,11.2677,0.9875,1.5171,-1.0,-0.7441,-1.1986,-1.9427,HOLDING
2020-09-22,1,DVN,EOG,7.0501,29.6256,17.1456,4.2634,58.5662,11.2677,0.9875,1.5078,-1.0,-0.9801,-1.1986,-2.1788,HOLDING
2020-09-23,1,DVN,EOG,6.6516,28.0307,17.1456,4.2634,58.5662,11.2677,0.9875,1.8949,-1.0,-1.9123,-1.1986,-3.1109,HOLDING
2020-09-24,1,DVN,EOG,6.8662,28.2387,17.1456,4.2634,58.5662,11.2677,0.9875,1.9791,-1.0,-2.5582,-1.1986,-3.7569,HOLDING
2020-09-25,1,DVN,EOG,6.7589,28.8552,17.1456,4.2634,58.5662,11.2677,0.9875,0.9015,-1.0,-0.9645,-1.1986,-2.1631,HOLDING
2020-09-28,1,DVN,EOG,7.5099,28.8474,17.1456,4.2634,58.5662,11.2677,0.9875,2.5491,-1.0,-4.5233,-1.1986,-5.7219,HOLDING
2020-09-29,1,DVN,EOG,7.3336,27.8843,17.1456,4.2634,58.5662,11.2677,0.9875,2.4522,-1.0,-5.3901,-1.1986,-6.5887,HOLDING
2020-09-30,1,DVN,EOG,7.2493,27.6917,17.1456,4.2634,58.5662,11.2677,0.9875,2.0645,-1.0,0.0,-6.6136,-6.6136,PERIOD_END_EXIT
2020-04-02,2,C,KEY,31.751,7.0796,55.0805,7.1354,12.7094,1.6961,0.9863,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-04-03,2,C,KEY,30.3428,6.7734,55.0805,7.1354,12.7094,1.6961,0.9863,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-04-06,2,C,KEY,33.2807,7.4306,55.0805,7.1354,12.7094,1.6961,0.9863,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-04-07,2,C,KEY,33.3859,7.804,55.0805,7.1354,12.7094,1.6961,0.9863,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-04-08,2,C,KEY,35.8221,8.4612,55.0805,7.1354,12.7094,1.6961,0.9863,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-04-09,2,C,KEY,38.3716,8.969,55.0805,7.1354,12.7094,1.6961,0.9863,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-04-13,2,C,KEY,37.7808,8.6329,55.0805,7.1354,12.7094,1.6961,0.9863,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-04-14,2,C,KEY,36.761,8.3193,55.0805,7.1354,12.7094,1.6961,0.9863,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-04-15,2,C,KEY,34.689,7.6994,55.0805,7.1354,12.7094,1.6961,0.9863,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-04-16,2,C,KEY,32.7951,7.2738,55.0805,7.1354,12.7094,1.6961,0.9863,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-04-17,2,C,KEY,36.7853,8.0728,55.0805,7.1354,12.7094,1.6961,0.9863,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-04-20,2,C,KEY,35.6198,8.1624,55.0805,7.1354,12.7094,1.6961,0.9863,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-04-21,2,C,KEY,33.6449,7.7069,55.0805,7.1354,12.7094,1.6961,0.9863,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-04-22,2,C,KEY,34.1872,7.6397,55.0805,7.1354,12.7094,1.6961,0.9863,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-04-23,2,C,KEY,34.3653,7.9384,55.0805,7.1354,12.7094,1.6961,0.9863,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-04-24,2,C,KEY,34.8833,8.14,55.0805,7.1354,12.7094,1.6961,0.9863,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-04-27,2,C,KEY,37.6836,8.6703,55.0805,7.1354,12.7094,1.6961,0.9863,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-04-28,2,C,KEY,38.2097,8.8346,55.0805,7.1354,12.7094,1.6961,0.9863,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-04-29,2,C,KEY,40.6782,9.1482,55.0805,7.1354,12.7094,1.6961,0.9863,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2020-04-30,2,C,KEY,39.3023,8.7001,55.0805,7.1354,12.7094,1.6961,0.9863,1.6153,0.0,0.0,0.0,0.0,HOLD_CASH
2020-05-01,2,C,KEY,37.2329,8.267,55.0805,7.1354,12.7094,1.6961,0.9863,1.1669,0.0,0.0,0.0,0.0,HOLD_CASH
2020-05-04,2,C,KEY,36.9058,7.9907,55.0805,7.1354,12.7094,1.6961,0.9863,1.9213,0.0,0.0,0.0,0.0,HOLD_CASH
2020-05-05,2,C,KEY,35.9488,7.9384,55.0805,7.1354,12.7094,1.6961,0.9863,0.99,0.0,0.0,0.0,0.0,HOLD_CASH
2020-05-06,2,C,KEY,35.1308,7.7368,55.0805,7.1354,12.7094,1.6961,0.9863,0.9193,0.0,0.0,0.0,0.0,HOLD_CASH
2020-05-07,2,C,KEY,36.5131,8.0355,55.0805,7.1354,12.7094,1.6961,0.9863,1.0139,0.0,0.0,0.0,0.0,HOLD_CASH
2020-05-08,2,C,KEY,37.8873,8.4238,55.0805,7.1354,12.7094,1.6961,0.9863,0.6357,0.0,0.0,0.0,0.0,HOLD_CASH
2020-05-11,2,C,KEY,36.0469,7.9907,55.0805,7.1354,12.7094,1.6961,0.9863,0.5172,0.0,0.0,0.0,0.0,HOLD_CASH
2020-05-12,2,C,KEY,34.64,7.5949,55.0805,7.1354,12.7094,1.6961,0.9863,0.7676,0.0,0.0,0.0,0.0,HOLD_CASH
2020-05-13,2,C,KEY,33.2086,7.214,55.0805,7.1354,12.7094,1.6961,0.9863,0.9118,0.0,0.0,0.0,0.0,HOLD_CASH
2020-05-14,2,C,KEY,34.4028,7.4082,55.0805,7.1354,12.7094,1.6961,0.9863,1.2899,0.0,0.0,0.0,0.0,HOLD_CASH
2020-05-15,2,C,KEY,34.2883,7.2588,55.0805,7.1354,12.7094,1.6961,0.9863,1.7371,0.0,0.0,0.0,0.0,HOLD_CASH
2020-05-18,2,C,KEY,37.3556,7.9982,55.0805,7.1354,12.7094,1.6961,0.9863,1.5381,0.0,0.0,0.0,0.0,HOLD_CASH
2020-05-19,2,C,KEY,36.3414,7.6248,55.0805,7.1354,12.7094,1.6961,0.9863,1.856,0.0,0.0,0.0,0.0,HOLD_CASH
2020-05-20,2,C,KEY,37.192,8.0206,55.0805,7.1354,12.7094,1.6961,0.9863,0.9257,0.0,0.0,0.0,0.0,HOLD_CASH
2020-05-21,2,C,KEY,36.8076,7.9982,55.0805,7.1354,12.7094,1.6961,0.9863,0.5476,0.0,0.0,0.0,0.0,HOLD_CASH
2020-05-22,2,C,KEY,36.0714,8.0206,55.0805,7.1354,12.7094,1.6961,0.9863,-0.5586,0.0,0.0,0.0,0.0,HOLD_CASH
2020-05-26,2,C,KEY,39.4005,8.857,55.0805,7.1354,12.7094,1.6961,0.9863,-0.8918,0.0,0.0,0.0,0.0,HOLD_CASH
2020-05-27,2,C,KEY,42.7459,9.5141,55.0805,7.1354,12.7094,1.6961,0.9863,-0.1449,0.0,0.0,0.0,0.0,HOLD_CASH
2020-05-28,2,C,KEY,40.2103,9.0287,55.0805,7.1354,12.7094,1.6961,0.9863,-1.085,0.0,0.0,0.0,0.0,HOLD_CASH
2020-05-29,2,C,KEY,39.1878,8.8495,55.0805,7.1354,12.7094,1.6961,0.9863,-1.4336,0.0,0.0,0.0,0.0,HOLD_CASH
