Date,Pair_Rank,Ticker_A,Ticker_B,Price_A,Price_B,Hedge_Ratio,ZScore,Position,Unrealized_PnL,Realized_PnL,Cumulative_PnL,Status
2014-09-08,1,CMS,XEL,21.617,22.3459,1.0312,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-09-09,1,CMS,XEL,21.3976,22.0264,1.0312,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-09-10,1,CMS,XEL,21.2702,21.9223,1.0312,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-09-11,1,CMS,XEL,21.3905,22.1445,1.0312,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-09-12,1,CMS,XEL,20.9729,21.7139,1.0312,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-09-15,1,CMS,XEL,20.9517,21.7556,1.0312,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-09-16,1,CMS,XEL,21.1357,22.001,1.0312,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-09-17,1,CMS,XEL,21.072,21.9099,1.0312,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-09-18,1,CMS,XEL,20.8313,21.7065,1.0312,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-09-19,1,CMS,XEL,20.9658,21.8678,1.0312,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-09-22,1,CMS,XEL,20.7818,21.6645,1.0312,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-09-23,1,CMS,XEL,20.9517,21.6224,1.0312,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-09-24,1,CMS,XEL,20.9375,21.5663,1.0312,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-09-25,1,CMS,XEL,20.9234,21.356,1.0312,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-09-26,1,CMS,XEL,20.888,21.3069,1.0312,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-09-29,1,CMS,XEL,20.895,21.2438,1.0312,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-09-30,1,CMS,XEL,20.9941,21.3139,1.0312,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-10-01,1,CMS,XEL,21.1003,21.363,1.0312,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-10-02,1,CMS,XEL,21.0791,21.2999,1.0312,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-10-03,1,CMS,XEL,21.2277,21.4611,1.0312,1.573,0,0.0,0.0,0.0,HOLD_CASH
2014-10-06,1,CMS,XEL,21.249,21.4611,1.0312,1.4676,0,0.0,0.0,0.0,HOLD_CASH
2014-10-07,1,CMS,XEL,21.2136,21.6154,1.0312,0.6629,0,0.0,0.0,0.0,HOLD_CASH
2014-10-08,1,CMS,XEL,21.7374,22.1833,1.0312,0.4296,0,0.0,0.0,0.0,HOLD_CASH
2014-10-09,1,CMS,XEL,21.3551,21.9239,1.0312,-0.0668,0,0.0,0.0,0.0,HOLD_CASH
2014-10-10,1,CMS,XEL,21.5958,22.1412,1.0312,-0.0192,0,0.0,0.0,0.0,HOLD_CASH
2014-10-13,1,CMS,XEL,21.6737,22.2674,1.0312,-0.2599,0,0.0,0.0,0.0,HOLD_CASH
2014-10-14,1,CMS,XEL,21.9922,22.9265,1.0312,-1.5671,0,0.0,0.0,0.0,HOLD_CASH
2014-10-15,1,CMS,XEL,21.7303,22.5899,1.0312,-1.2789,0,0.0,0.0,0.0,HOLD_CASH
2014-10-16,1,CMS,XEL,21.6524,22.3586,1.0312,-0.7445,0,0.0,0.0,0.0,HOLD_CASH
2014-10-17,1,CMS,XEL,21.6241,22.3586,1.0312,-0.9403,0,0.0,0.0,0.0,HOLD_CASH
2014-10-20,1,CMS,XEL,22.2045,22.632,1.0312,0.2783,0,0.0,0.0,0.0,HOLD_CASH
2014-10-21,1,CMS,XEL,22.339,22.7512,1.0312,0.2871,0,0.0,0.0,0.0,HOLD_CASH
2014-10-22,1,CMS,XEL,22.4593,22.9265,1.0312,-0.0083,0,0.0,0.0,0.0,HOLD_CASH
2014-10-23,1,CMS,XEL,22.6009,22.9265,1.0312,0.6149,0,0.0,0.0,0.0,HOLD_CASH
2014-10-24,1,CMS,XEL,22.7142,23.0667,1.0312,0.4709,0,0.0,0.0,0.0,HOLD_CASH
2014-10-27,1,CMS,XEL,22.7283,23.0176,1.0312,0.7474,0,0.0,0.0,0.0,HOLD_CASH
2014-10-28,1,CMS,XEL,22.884,23.1929,1.0312,0.6535,0,0.0,0.0,0.0,HOLD_CASH
2014-10-29,1,CMS,XEL,22.7566,23.0316,1.0312,0.836,0,0.0,0.0,0.0,HOLD_CASH
2014-10-30,1,CMS,XEL,23.1955,23.5014,1.0312,0.7104,0,0.0,0.0,0.0,HOLD_CASH
2014-10-31,1,CMS,XEL,23.1247,23.4663,1.0312,0.6045,0,0.0,0.0,0.0,HOLD_CASH
2014-11-03,1,CMS,XEL,23.3512,23.6626,1.0312,0.7993,0,0.0,0.0,0.0,HOLD_CASH
2014-11-04,1,CMS,XEL,23.2167,23.4663,1.0312,1.0626,0,0.0,0.0,0.0,HOLD_CASH
2014-11-05,1,CMS,XEL,23.702,23.901,1.0312,1.1607,0,0.0,0.0,0.0,HOLD_CASH
2014-11-06,1,CMS,XEL,23.1025,23.1719,1.0312,1.6071,0,0.0,0.0,0.0,HOLD_CASH
2014-11-07,1,CMS,XEL,23.4879,23.5575,1.0312,1.387,0,0.0,0.0,0.0,HOLD_CASH
2014-11-10,1,CMS,XEL,23.6949,23.8309,1.0312,0.9857,0,0.0,0.0,0.0,HOLD_CASH
2014-11-11,1,CMS,XEL,23.7377,23.7538,1.0312,1.4295,0,0.0,0.0,0.0,HOLD_CASH
2014-11-12,1,CMS,XEL,23.181,23.4243,1.0312,0.3742,0,0.0,0.0,0.0,HOLD_CASH
2014-11-13,1,CMS,XEL,23.0597,23.2911,1.0312,0.3743,0,0.0,0.0,0.0,HOLD_CASH
2014-11-14,1,CMS,XEL,22.9455,23.1648,1.0312,0.4069,0,0.0,0.0,0.0,HOLD_CASH
2014-11-17,1,CMS,XEL,23.3095,23.4383,1.0312,1.0281,0,0.0,0.0,0.0,HOLD_CASH
2014-11-18,1,CMS,XEL,23.388,23.6416,1.0312,-0.1705,0,0.0,0.0,0.0,HOLD_CASH
2014-11-19,1,CMS,XEL,23.3238,23.5364,1.0312,0.1269,0,0.0,0.0,0.0,HOLD_CASH
2014-11-20,1,CMS,XEL,23.2024,23.5294,1.0312,-1.0638,0,0.0,0.0,0.0,HOLD_CASH
2014-11-21,1,CMS,XEL,23.388,23.6136,1.0312,-0.0852,0,0.0,0.0,0.0,HOLD_CASH
2014-11-24,1,CMS,XEL,23.2524,23.4032,1.0312,0.7111,0,0.0,0.0,0.0,HOLD_CASH
2014-11-25,1,CMS,XEL,23.2667,23.3682,1.0312,1.1375,0,0.0,0.0,0.0,HOLD_CASH
2014-11-26,1,CMS,XEL,23.338,23.4874,1.0312,0.5265,0,0.0,0.0,0.0,HOLD_CASH
2014-11-28,1,CMS,XEL,23.6235,23.7958,1.0312,0.1341,0,0.0,0.0,0.0,HOLD_CASH
2014-12-01,1,CMS,XEL,23.7306,24.0272,1.0312,-1.3685,0,0.0,0.0,0.0,HOLD_CASH
2014-12-02,1,CMS,XEL,23.909,24.3007,1.0312,-2.2268,1,0.0,-0.0833,-0.0833,ENTER_LONG_A
2014-12-03,1,CMS,XEL,24.0161,24.3848,1.0312,-1.773,1,0.0372,-0.0833,-0.0461,HOLDING
