Date,Pair_Rank,Ticker_A,Ticker_B,Price_A,Price_B,ZScore,Position,Unrealized_PnL,Realized_PnL,Cumulative_PnL,Status
2016-08-05,1,CMS,WEC,32.9568,45.6725,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-08-08,1,CMS,WEC,32.8512,45.5265,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-08-09,1,CMS,WEC,32.9266,45.5995,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-08-10,1,CMS,WEC,33.0021,45.8239,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-08-11,1,CMS,WEC,32.9794,45.9048,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-08-12,1,CMS,WEC,33.085,45.9489,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-08-15,1,CMS,WEC,32.4439,45.0,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-08-16,1,CMS,WEC,31.9083,44.154,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-08-17,1,CMS,WEC,32.4589,44.7866,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-08-18,1,CMS,WEC,32.8663,45.5664,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-08-19,1,CMS,WEC,32.4816,45.1029,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-08-22,1,CMS,WEC,32.5721,45.3163,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-08-23,1,CMS,WEC,32.3005,45.0294,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-08-24,1,CMS,WEC,32.3307,44.9264,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-08-25,1,CMS,WEC,32.4061,45.0588,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-08-26,1,CMS,WEC,31.6443,43.9038,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-08-29,1,CMS,WEC,31.9309,44.3894,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-08-30,1,CMS,WEC,31.5236,43.8156,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-08-31,1,CMS,WEC,31.6593,44.051,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-09-01,1,CMS,WEC,31.5688,44.0068,-1.5745,0,0.0,0.0,0.0,HOLD_CASH
2016-09-02,1,CMS,WEC,31.9158,44.5512,-1.8127,0,0.0,0.0,0.0,HOLD_CASH
2016-09-06,1,CMS,WEC,32.2854,45.2133,-2.371,1,0.0,-0.5,-0.5,ENTER_LONG_A
2016-09-07,1,CMS,WEC,32.3156,44.9558,-0.2579,1,1.6573,-0.5,1.1573,HOLDING
2016-09-08,1,CMS,WEC,32.3835,45.1765,-1.0449,1,0.9627,-0.5,0.4627,HOLDING
2016-09-09,1,CMS,WEC,31.1615,43.4698,-0.9738,1,0.9371,-0.5,0.4371,HOLDING
2016-09-12,1,CMS,WEC,31.5764,44.2717,-2.0681,1,-0.2841,-0.5,-0.7841,HOLDING
2016-09-13,1,CMS,WEC,31.2294,43.7494,-1.6178,1,-0.0829,-0.5,-0.5829,HOLDING
2016-09-14,1,CMS,WEC,31.4406,44.1172,-1.7872,1,-0.4812,-0.5,-0.9812,HOLDING
2016-09-15,1,CMS,WEC,31.5915,44.2717,-1.4343,1,-0.1673,-0.5,-0.6673,HOLDING
2016-09-16,1,CMS,WEC,31.9309,44.7204,-1.1626,1,-0.02,-0.5,-0.52,HOLDING
2016-09-19,1,CMS,WEC,32.293,45.2207,-1.017,1,0.0176,-0.5,-0.4824,HOLDING
