Date,Pair_Rank,Ticker_A,Ticker_B,Price_A,Price_B,Hedge_Ratio,ZScore,Position,Unrealized_PnL,Realized_PnL,Cumulative_PnL,Status
2008-07-07,1,DUK,XEL,23.2811,10.6519,1.0,0.0,0,0.0,0.0,0.0,HOLD_CASH
2008-07-08,1,DUK,XEL,23.6876,10.818,1.0,0.0,0,0.0,0.0,0.0,HOLD_CASH
2008-07-09,1,DUK,XEL,23.7283,10.9306,1.0,0.0,0,0.0,0.0,0.0,HOLD_CASH
2008-07-10,1,DUK,XEL,23.647,10.9467,1.0,0.0,0,0.0,0.0,0.0,HOLD_CASH
2008-07-11,1,DUK,XEL,23.5792,10.8877,1.0,0.0,0,0.0,0.0,0.0,HOLD_CASH
2008-07-14,1,DUK,XEL,23.3082,10.7752,1.0,0.0,0,0.0,0.0,0.0,HOLD_CASH
2008-07-15,1,DUK,XEL,23.3895,10.7483,1.0,0.0,0,0.0,0.0,0.0,HOLD_CASH
2008-07-16,1,DUK,XEL,23.1456,10.609,1.0,0.0,0,0.0,0.0,0.0,HOLD_CASH
2008-07-17,1,DUK,XEL,23.2811,10.5982,1.0,0.0,0,0.0,0.0,0.0,HOLD_CASH
2008-07-18,1,DUK,XEL,23.5521,10.6894,1.0,0.0,0,0.0,0.0,0.0,HOLD_CASH
2008-07-21,1,DUK,XEL,23.525,10.7591,1.0,0.0,0,0.0,0.0,0.0,HOLD_CASH
2008-07-22,1,DUK,XEL,23.525,10.8341,1.0,0.0,0,0.0,0.0,0.0,HOLD_CASH
2008-07-23,1,DUK,XEL,23.3353,10.6143,1.0,0.0,0,0.0,0.0,0.0,HOLD_CASH
2008-07-24,1,DUK,XEL,23.4708,10.6358,1.0,0.0,0,0.0,0.0,0.0,HOLD_CASH
2008-07-25,1,DUK,XEL,23.2946,10.6143,1.0,0.0,0,0.0,0.0,0.0,HOLD_CASH
2008-07-28,1,DUK,XEL,23.1727,10.6358,1.0,0.0,0,0.0,0.0,0.0,HOLD_CASH
2008-07-29,1,DUK,XEL,23.403,10.6626,1.0,0.0,0,0.0,0.0,0.0,HOLD_CASH
2008-07-30,1,DUK,XEL,23.7418,10.9092,1.0,0.0,0,0.0,0.0,0.0,HOLD_CASH
2008-07-31,1,DUK,XEL,23.8231,10.7537,1.0,0.0,0,0.0,0.0,0.0,HOLD_CASH
2008-08-01,1,DUK,XEL,23.2675,10.6626,1.0,-0.1784,0,0.0,0.0,0.0,HOLD_CASH
2008-08-04,1,DUK,XEL,23.5386,10.6251,1.0,1.7433,0,0.0,0.0,0.0,HOLD_CASH
2008-08-05,1,DUK,XEL,23.9315,10.7483,1.0,2.0216,-1,0.0,-0.3333,-0.3333,ENTER_SHORT_A
2008-08-06,1,DUK,XEL,23.6334,10.6947,1.0,1.0352,-1,1.245,-0.3333,0.9117,HOLDING
2008-08-07,1,DUK,XEL,23.6063,10.7805,1.0,-0.1069,0,0.0,2.099,2.099,EXIT
2008-08-08,1,DUK,XEL,24.6362,11.011,1.0,2.1762,-1,0.0,1.7656,1.7656,ENTER_SHORT_A
2008-08-11,1,DUK,XEL,25.1241,11.1987,1.0,2.1414,-1,-0.4605,1.7656,1.3051,HOLDING
2008-08-12,1,DUK,XEL,24.189,11.0432,1.0,-0.4789,0,0.0,4.9469,4.9469,EXIT
2008-08-13,1,DUK,XEL,24.3812,11.0486,1.0,0.2863,0,0.0,4.9469,4.9469,HOLD_CASH
2008-08-14,1,DUK,XEL,24.1204,10.9896,1.0,-0.3198,0,0.0,4.9469,4.9469,HOLD_CASH
2008-08-15,1,DUK,XEL,24.4086,11.0593,1.0,0.2979,0,0.0,4.9469,4.9469,HOLD_CASH
2008-08-18,1,DUK,XEL,24.5597,11.1129,1.0,0.3924,0,0.0,4.9469,4.9469,HOLD_CASH
2008-08-19,1,DUK,XEL,24.2851,11.0432,1.0,-0.2641,0,0.0,4.9469,4.9469,HOLD_CASH
2008-08-20,1,DUK,XEL,24.2988,11.0003,1.0,0.2555,0,0.0,4.9469,4.9469,HOLD_CASH
2008-08-21,1,DUK,XEL,24.2439,11.011,1.0,-0.1293,0,0.0,4.9469,4.9469,HOLD_CASH
2008-08-22,1,DUK,XEL,24.4773,11.0754,1.0,0.2918,0,0.0,4.9469,4.9469,HOLD_CASH
2008-08-25,1,DUK,XEL,24.1478,10.9306,1.0,0.1669,0,0.0,4.9469,4.9469,HOLD_CASH
2008-08-26,1,DUK,XEL,24.2988,10.9789,1.0,0.357,0,0.0,4.9469,4.9469,HOLD_CASH
2008-08-27,1,DUK,XEL,24.34,11.1022,1.0,-1.0338,0,0.0,4.9469,4.9469,HOLD_CASH
2008-08-28,1,DUK,XEL,24.491,11.1879,1.0,-1.1306,0,0.0,4.9469,4.9469,HOLD_CASH
2008-08-29,1,DUK,XEL,23.9419,10.9949,1.0,-1.8065,0,0.0,4.9469,4.9469,HOLD_CASH
2008-09-02,1,DUK,XEL,23.8046,10.9574,1.0,-1.8151,0,0.0,4.9469,4.9469,HOLD_CASH
2008-09-03,1,DUK,XEL,23.5026,10.9306,1.0,-2.4573,1,0.0,4.6136,4.6136,ENTER_LONG_A
2008-09-04,1,DUK,XEL,23.736,10.8717,1.0,-0.7637,1,2.5542,4.6136,7.1677,HOLDING
2008-09-05,1,DUK,XEL,23.7634,10.8288,1.0,-0.2403,0,0.0,7.6827,7.6827,EXIT
2008-09-08,1,DUK,XEL,24.5322,11.1504,1.0,0.131,0,0.0,7.6827,7.6827,HOLD_CASH
2008-09-09,1,DUK,XEL,24.848,11.1826,1.0,1.5151,0,0.0,7.6827,7.6827,HOLD_CASH
2008-09-10,1,DUK,XEL,24.5322,10.8556,1.0,2.7221,-1,0.0,7.3494,7.3494,ENTER_SHORT_A
2008-09-11,1,DUK,XEL,25.0127,11.0378,1.0,2.3802,-1,-0.466,7.3494,6.8834,HOLDING
