Date,Pair_Rank,Ticker_A,Ticker_B,Price_A,Price_B,Hedge_Ratio,ZScore,Position,Unrealized_PnL,Realized_PnL,Cumulative_PnL,Status
2018-10-08,1,AEP,XEL,55.9594,39.1786,0.9604,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-10-09,1,AEP,XEL,56.113,39.3634,0.9604,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-10-10,1,AEP,XEL,55.8441,39.2268,0.9604,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-10-11,1,AEP,XEL,54.7073,38.247,0.9604,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-10-12,1,AEP,XEL,54.4615,38.271,0.9604,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-10-15,1,AEP,XEL,54.5537,38.263,0.9604,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-10-16,1,AEP,XEL,55.076,38.769,0.9604,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-10-17,1,AEP,XEL,55.0914,38.7449,0.9604,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-10-18,1,AEP,XEL,55.0606,38.8252,0.9604,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-10-19,1,AEP,XEL,56.2743,39.4597,0.9604,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-10-22,1,AEP,XEL,56.1898,39.2509,0.9604,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-10-23,1,AEP,XEL,56.4126,39.267,0.9604,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-10-24,1,AEP,XEL,58.041,40.3673,0.9604,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-10-25,1,AEP,XEL,56.4894,39.7007,0.9604,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-10-26,1,AEP,XEL,55.8749,38.9618,0.9604,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-10-29,1,AEP,XEL,56.8734,39.6846,0.9604,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-10-30,1,AEP,XEL,57.0655,39.9095,0.9604,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-10-31,1,AEP,XEL,56.3511,39.3634,0.9604,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-11-01,1,AEP,XEL,56.0515,38.9297,0.9604,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-11-02,1,AEP,XEL,55.8365,38.3273,0.9604,2.9334,-1,0.0,-0.0833,-0.0833,ENTER_SHORT_A
2018-11-05,1,AEP,XEL,56.4587,38.8734,0.9604,2.083,-1,0.1081,-0.0833,0.0247,HOLDING
2018-11-06,1,AEP,XEL,57.1884,39.4678,0.9604,1.603,-1,0.1856,-0.0833,0.1023,HOLDING
2018-11-07,1,AEP,XEL,57.7108,39.7569,0.9604,1.6401,-1,0.0959,-0.0833,0.0126,HOLDING
2018-11-08,1,AEP,XEL,57.486,39.6204,0.9604,1.3923,-1,0.1216,-0.0833,0.0383,HOLDING
2018-11-09,1,AEP,XEL,58.3773,40.4316,0.9604,0.82,-1,0.3071,-0.0833,0.2238,HOLDING
2018-11-12,1,AEP,XEL,59.0593,41.05,0.9604,0.4005,-1,0.4466,-0.0833,0.3633,HOLDING
2018-11-13,1,AEP,XEL,59.2376,41.2669,0.9604,0.0736,-1,0.5419,-0.0833,0.4585,HOLDING
2018-11-14,1,AEP,XEL,59.0051,41.0902,0.9604,0.0197,-1,0.5307,-0.0833,0.4474,HOLDING
2018-11-15,1,AEP,XEL,59.5166,41.2588,0.9604,0.6099,-1,0.3209,-0.0833,0.2376,HOLDING
2018-11-16,1,AEP,XEL,59.6949,41.0099,0.9604,1.7685,-1,-0.08,-0.0833,-0.1633,HOLDING
2018-11-19,1,AEP,XEL,60.0126,41.4596,0.9604,0.8856,-1,0.1572,-0.0833,0.0738,HOLDING
2018-11-20,1,AEP,XEL,60.3149,41.6122,0.9604,1.0109,-1,0.0896,-0.0833,0.0062,HOLDING
2018-11-21,1,AEP,XEL,58.6331,40.7609,0.9604,-0.2716,-1,0.4632,-0.0833,0.3798,HOLDING
2018-11-23,1,AEP,XEL,58.7958,40.8492,0.9604,-0.3001,-1,0.4333,-0.0833,0.35,HOLDING
2018-11-26,1,AEP,XEL,58.8733,41.042,0.9604,-0.8968,-1,0.5797,-0.0833,0.4963,HOLDING
2018-11-27,1,AEP,XEL,59.3539,41.556,0.9604,-1.5306,-1,0.7614,-0.0833,0.678,HOLDING
2018-11-28,1,AEP,XEL,59.0748,41.4114,0.9604,-1.7372,-1,0.8198,-0.0833,0.7365,HOLDING
2018-11-29,1,AEP,XEL,59.1756,41.3873,0.9604,-1.3682,-1,0.7174,-0.0833,0.6341,HOLDING
2018-11-30,1,AEP,XEL,60.2529,42.1263,0.9604,-1.1256,-1,0.6843,-0.0833,0.601,HOLDING
