Date,Pair_Rank,Ticker_A,Ticker_B,Price_A,Price_B,ZScore,Position,Unrealized_PnL,Realized_PnL,Cumulative_PnL,Status
2017-03-08,1,DUK,ED,55.6926,54.7113,0.0,0,0.0,0.0,0.0,HOLD_CASH
2017-03-09,1,DUK,ED,55.5054,54.4359,0.0,0,0.0,0.0,0.0,HOLD_CASH
2017-03-10,1,DUK,ED,55.9145,55.0518,0.0,0,0.0,0.0,0.0,HOLD_CASH
2017-03-13,1,DUK,ED,56.074,55.2692,0.0,0,0.0,0.0,0.0,HOLD_CASH
2017-03-14,1,DUK,ED,56.074,55.3706,0.0,0,0.0,0.0,0.0,HOLD_CASH
2017-03-15,1,DUK,ED,56.8575,56.2546,0.0,0,0.0,0.0,0.0,HOLD_CASH
2017-03-16,1,DUK,ED,56.594,55.2982,0.0,0,0.0,0.0,0.0,HOLD_CASH
2017-03-17,1,DUK,ED,56.7466,55.559,0.0,0,0.0,0.0,0.0,HOLD_CASH
2017-03-20,1,DUK,ED,56.2889,55.1315,0.0,0,0.0,0.0,0.0,HOLD_CASH
2017-03-21,1,DUK,ED,57.329,56.0372,0.0,0,0.0,0.0,0.0,HOLD_CASH
2017-03-22,1,DUK,ED,57.3845,56.5951,0.0,0,0.0,0.0,0.0,HOLD_CASH
2017-03-23,1,DUK,ED,57.329,56.4357,0.0,0,0.0,0.0,0.0,HOLD_CASH
2017-03-24,1,DUK,ED,57.544,56.8125,0.0,0,0.0,0.0,0.0,HOLD_CASH
2017-03-27,1,DUK,ED,57.4053,56.9139,0.0,0,0.0,0.0,0.0,HOLD_CASH
2017-03-28,1,DUK,ED,57.5024,56.8995,0.0,0,0.0,0.0,0.0,HOLD_CASH
2017-03-29,1,DUK,ED,57.1487,56.6458,0.0,0,0.0,0.0,0.0,HOLD_CASH
2017-03-30,1,DUK,ED,56.8853,56.327,0.0,0,0.0,0.0,0.0,HOLD_CASH
2017-03-31,1,DUK,ED,56.8644,56.2691,0.0,0,0.0,0.0,0.0,HOLD_CASH
2017-04-03,1,DUK,ED,57.0309,56.3923,0.0,0,0.0,0.0,0.0,HOLD_CASH
