Date,Pair_Rank,Ticker_A,Ticker_B,Price_A,Price_B,ZScore,Position,Unrealized_PnL,Realized_PnL,Cumulative_PnL,Status
2015-08-06,1,AEP,ED,38.8153,43.2213,0.0,0,0.0,0.0,0.0,HOLD_CASH
2015-08-07,1,AEP,ED,39.1672,44.1913,0.0,0,0.0,0.0,0.0,HOLD_CASH
2015-08-10,1,AEP,ED,39.1258,44.1913,0.0,0,0.0,0.0,0.0,HOLD_CASH
2015-08-11,1,AEP,ED,39.2224,44.6661,0.0,0,0.0,0.0,0.0,HOLD_CASH
2015-08-12,1,AEP,ED,39.7191,45.1748,0.0,0,0.0,0.0,0.0,HOLD_CASH
2015-08-13,1,AEP,ED,39.7053,45.3919,0.0,0,0.0,0.0,0.0,HOLD_CASH
2015-08-14,1,AEP,ED,40.1538,45.6632,0.0,0,0.0,0.0,0.0,HOLD_CASH
2015-08-17,1,AEP,ED,40.2573,45.6906,0.0,0,0.0,0.0,0.0,HOLD_CASH
2015-08-18,1,AEP,ED,40.2021,45.5536,0.0,0,0.0,0.0,0.0,HOLD_CASH
2015-08-19,1,AEP,ED,40.5677,45.8002,0.0,0,0.0,0.0,0.0,HOLD_CASH
2015-08-20,1,AEP,ED,40.2711,45.7659,0.0,0,0.0,0.0,0.0,HOLD_CASH
2015-08-21,1,AEP,ED,39.526,45.2454,0.0,0,0.0,0.0,0.0,HOLD_CASH
2015-08-24,1,AEP,ED,37.8287,43.403,0.0,0,0.0,0.0,0.0,HOLD_CASH
2015-08-25,1,AEP,ED,36.5799,42.6016,0.0,0,0.0,0.0,0.0,HOLD_CASH
2015-08-26,1,AEP,ED,37.263,43.4783,0.0,0,0.0,0.0,0.0,HOLD_CASH
2015-08-27,1,AEP,ED,37.8839,43.766,0.0,0,0.0,0.0,0.0,HOLD_CASH
2015-08-28,1,AEP,ED,37.877,43.5605,0.0,0,0.0,0.0,0.0,HOLD_CASH
2015-08-31,1,AEP,ED,37.4562,43.0879,0.0,0,0.0,0.0,0.0,HOLD_CASH
2015-09-01,1,AEP,ED,36.5593,42.177,0.0,0,0.0,0.0,0.0,HOLD_CASH
2015-09-02,1,AEP,ED,36.5731,42.2249,-0.918,0,0.0,0.0,0.0,HOLD_CASH
2015-09-03,1,AEP,ED,36.8076,42.3824,-0.6279,0,0.0,0.0,0.0,HOLD_CASH
2015-09-04,1,AEP,ED,36.2488,41.6838,-0.4219,0,0.0,0.0,0.0,HOLD_CASH
2015-09-08,1,AEP,ED,37.3113,42.6975,0.1732,0,0.0,0.0,0.0,HOLD_CASH
2015-09-09,1,AEP,ED,36.8214,41.9852,0.5905,0,0.0,0.0,0.0,HOLD_CASH
2015-09-10,1,AEP,ED,36.8352,42.1701,0.1752,0,0.0,0.0,0.0,HOLD_CASH
2015-09-11,1,AEP,ED,37.1043,42.7318,-0.4703,0,0.0,0.0,0.0,HOLD_CASH
2015-09-14,1,AEP,ED,37.0353,42.903,-1.0374,0,0.0,0.0,0.0,HOLD_CASH
2015-09-15,1,AEP,ED,37.1526,42.9167,-0.633,0,0.0,0.0,0.0,HOLD_CASH
2015-09-16,1,AEP,ED,37.6908,43.5262,-0.5248,0,0.0,0.0,0.0,HOLD_CASH
2015-09-17,1,AEP,ED,38.5462,44.1838,0.644,0,0.0,0.0,0.0,HOLD_CASH
2015-09-18,1,AEP,ED,38.2772,44.5536,-1.6184,0,0.0,0.0,0.0,HOLD_CASH
2015-09-21,1,AEP,ED,38.36,44.5399,-1.1022,0,0.0,0.0,0.0,HOLD_CASH
2015-09-22,1,AEP,ED,37.7528,44.5125,-2.6684,1,0.0,-0.5,-0.5,ENTER_LONG_A
2015-09-23,1,AEP,ED,37.9598,44.8824,-2.4683,1,-0.7067,-0.5,-1.2067,HOLDING
2015-09-24,1,AEP,ED,38.2634,45.17,-2.0256,1,-0.312,-0.5,-0.812,HOLDING
2015-09-25,1,AEP,ED,38.629,45.3824,-1.3904,1,0.9169,-0.5,0.4169,HOLDING
2015-09-28,1,AEP,ED,38.5393,45.081,-0.8981,1,2.0155,-0.5,1.5155,HOLDING
2015-09-29,1,AEP,ED,38.7256,45.1358,-0.5106,1,2.9412,-0.5,2.4412,HOLDING
2015-09-30,1,AEP,ED,39.2293,45.7865,-0.5823,1,2.6221,-0.5,2.1221,HOLDING
2015-10-01,1,AEP,ED,38.7325,44.9509,-0.0407,1,4.0257,-0.5,3.5257,HOLDING
2015-10-02,1,AEP,ED,38.8567,45.6426,-1.0379,1,0.9627,-0.5,0.4627,HOLDING
2015-10-05,1,AEP,ED,39.6432,45.944,0.2144,1,4.4787,-0.5,3.9787,HOLDING
2015-10-06,1,AEP,ED,39.0637,44.9646,0.8976,1,6.1417,-0.5,5.6417,HOLDING
2015-10-07,1,AEP,ED,38.6635,44.8002,0.3775,1,4.4151,-0.5,3.9151,HOLDING
2015-10-08,1,AEP,ED,39.2362,45.3892,0.6461,1,4.899,-0.5,4.399,HOLDING
2015-10-09,1,AEP,ED,39.1465,44.8139,1.6978,1,7.5361,-0.5,7.0361,HOLDING
2015-10-12,1,AEP,ED,39.7122,45.0468,2.2024,1,9.9747,-0.5,9.4747,HOLDING
2015-10-13,1,AEP,ED,39.7743,44.8892,2.2055,1,11.2706,-0.5,10.7706,HOLDING
2015-10-14,1,AEP,ED,40.1193,44.8481,2.3627,1,13.7858,-0.5,13.2858,HOLDING
2015-10-15,1,AEP,ED,40.5125,45.5262,1.7944,1,12.5816,-0.5,12.0816,HOLDING
2015-10-16,1,AEP,ED,40.3884,45.9029,1.0109,1,9.6436,-0.5,9.1436,HOLDING
2015-10-19,1,AEP,ED,40.4229,45.8413,1.0402,1,10.2182,-0.5,9.7182,HOLDING
2015-10-20,1,AEP,ED,40.4711,45.9988,0.8246,1,9.6533,-0.5,9.1533,HOLDING
2015-10-21,1,AEP,ED,40.6643,45.8687,1.1617,1,11.6634,-0.5,11.1634,HOLDING
2015-10-22,1,AEP,ED,40.823,46.4234,0.5978,1,9.5983,-0.5,9.0983,HOLDING
2015-10-23,1,AEP,ED,39.657,45.9166,-0.6356,1,4.7238,-0.5,4.2238,HOLDING
2015-10-26,1,AEP,ED,39.8916,45.9166,-0.3058,1,6.2771,-0.5,5.7771,HOLDING
2015-10-27,1,AEP,ED,39.7881,46.0604,-0.7551,1,4.784,-0.5,4.284,HOLDING
2015-10-28,1,AEP,ED,39.3742,45.4851,-0.6655,1,5.2742,-0.5,4.7742,HOLDING
2015-10-29,1,AEP,ED,38.7808,44.7522,-0.6181,1,5.4611,-0.5,4.9611,HOLDING
2015-10-30,1,AEP,ED,39.0844,45.0331,-0.6416,1,5.8941,-0.5,5.3941,HOLDING
2015-11-02,1,AEP,ED,39.25,44.9235,-0.124,1,7.6061,-0.5,7.1061,HOLDING
2015-11-03,1,AEP,ED,39.1534,44.9577,-0.4271,1,6.7742,-0.5,6.2742,HOLDING
2015-11-04,1,AEP,ED,39.1258,45.1495,-0.9131,1,5.5142,-0.5,5.0142,HOLDING
2015-11-05,1,AEP,ED,38.974,44.7591,-0.5194,1,6.7018,-0.5,6.2018,HOLDING
2015-11-06,1,AEP,ED,37.6012,42.4304,1.0505,1,10.6902,-0.5,10.1902,HOLDING
2015-11-09,1,AEP,ED,37.9288,42.4167,1.6817,1,12.9361,-0.5,12.4361,HOLDING
2015-11-10,1,AEP,ED,38.3956,42.9235,1.5866,1,13.181,-0.5,12.681,HOLDING
2015-11-11,1,AEP,ED,38.7162,43.0948,1.8619,1,14.3421,-0.5,13.8421,HOLDING
2015-11-12,1,AEP,ED,38.5489,42.8345,1.8273,1,14.6963,-0.5,14.1963,HOLDING
2015-11-13,1,AEP,ED,38.3678,42.403,1.9,1,15.9201,-0.5,15.4201,HOLDING
2015-11-16,1,AEP,ED,39.1691,43.4136,1.5272,1,15.5507,-0.5,15.0507,HOLDING
2015-11-17,1,AEP,ED,38.3608,43.2336,0.4711,1,11.2088,-0.5,10.7088,HOLDING
2015-11-18,1,AEP,ED,38.6117,43.469,0.5302,1,11.5483,-0.5,11.0483,HOLDING
2015-11-19,1,AEP,ED,39.2458,43.7389,1.0509,1,14.2312,-0.5,13.7312,HOLDING
2015-11-20,1,AEP,ED,39.3991,43.822,1.0607,1,14.78,-0.5,14.28,HOLDING
2015-11-23,1,AEP,ED,39.0158,43.4828,0.8508,1,14.1468,-0.5,13.6468,HOLDING
2015-11-24,1,AEP,ED,38.8765,43.1575,0.9925,1,15.0512,-0.5,14.5512,HOLDING
2015-11-25,1,AEP,ED,38.751,42.936,1.0167,1,15.4647,-0.5,14.9647,HOLDING
2015-11-27,1,AEP,ED,38.981,43.0606,1.1144,1,16.2876,-0.5,15.7876,HOLDING
2015-11-30,1,AEP,ED,39.0298,43.019,1.1694,1,16.8439,-0.5,16.3439,HOLDING
2015-12-01,1,AEP,ED,39.5315,43.3236,1.4251,1,18.4557,-0.5,17.9557,HOLDING
2015-12-02,1,AEP,ED,38.5559,42.5483,0.8674,1,16.3495,-0.5,15.8495,HOLDING
2015-12-03,1,AEP,ED,38.1169,41.8769,1.2259,1,17.2133,-0.5,16.7133,HOLDING
2015-12-04,1,AEP,ED,38.9113,43.019,0.6304,1,16.0593,-0.5,15.5593,HOLDING
2015-12-07,1,AEP,ED,39.197,43.4551,0.2,1,15.5022,-0.5,15.0022,HOLDING
2015-12-08,1,AEP,ED,38.9392,43.9327,-1.9662,1,11.1123,-0.5,10.6123,HOLDING
2015-12-09,1,AEP,ED,39.197,43.6212,-0.2748,1,14.5691,-0.5,14.0691,HOLDING
2015-12-10,1,AEP,ED,38.2423,42.3269,0.3869,1,15.517,-0.5,15.017,HOLDING
2015-12-11,1,AEP,ED,38.0193,42.0915,0.3279,1,15.3622,-0.5,14.8622,HOLDING
2015-12-14,1,AEP,ED,38.0054,42.9429,-1.9145,1,10.4883,-0.5,9.9883,HOLDING
