Date,Pair_Rank,Ticker_A,Ticker_B,Price_A,Price_B,Hedge_Ratio,ZScore,Position,Unrealized_PnL,Realized_PnL,Cumulative_PnL,Status
2021-02-02,1,EXC,SO,25.3865,48.9776,1.0954,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-02-03,1,EXC,SO,25.1673,48.8216,1.0954,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-02-04,1,EXC,SO,25.8723,49.5524,1.0954,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-02-05,1,EXC,SO,25.8782,49.9959,1.0954,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-02-08,1,EXC,SO,25.9137,49.8727,1.0954,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-02-09,1,EXC,SO,25.813,49.7988,1.0954,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-02-10,1,EXC,SO,25.6649,50.037,1.0954,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-02-11,1,EXC,SO,25.3213,50.3326,1.0954,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-02-12,1,EXC,SO,25.0073,49.8762,1.0954,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-02-16,1,EXC,SO,24.871,49.2123,1.0954,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-02-17,1,EXC,SO,24.9836,49.1874,1.0954,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-02-18,1,EXC,SO,25.2976,49.6687,1.0954,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-02-19,1,EXC,SO,24.5156,49.2206,1.0954,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-02-22,1,EXC,SO,24.0535,49.204,1.0954,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-02-23,1,EXC,SO,24.1719,48.8969,1.0954,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-02-24,1,EXC,SO,23.8106,48.4488,1.0954,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-02-25,1,EXC,SO,23.0581,47.9342,1.0954,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-02-26,1,EXC,SO,22.8686,47.0712,1.0954,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-03-01,1,EXC,SO,23.2892,47.9508,1.0954,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-03-02,1,EXC,SO,23.2892,47.9923,1.0954,-1.3038,0.0,0.0,0.0,0.0,HOLD_CASH
2021-03-03,1,EXC,SO,23.4195,47.7932,1.0954,-0.8228,0.0,0.0,0.0,0.0,HOLD_CASH
2021-03-04,1,EXC,SO,23.5617,47.6438,1.0954,-0.3809,0.0,0.0,0.0,0.0,HOLD_CASH
2021-03-05,1,EXC,SO,23.7131,48.4239,1.0954,-0.7714,0.0,0.0,0.0,0.0,HOLD_CASH
2021-03-08,1,EXC,SO,24.3412,49.4695,1.0954,-0.5758,0.0,0.0,0.0,0.0,HOLD_CASH
2021-03-09,1,EXC,SO,24.8437,49.3035,1.0954,0.6803,0.0,0.0,0.0,0.0,HOLD_CASH
2021-03-10,1,EXC,SO,25.0411,49.6106,1.0954,0.9032,0.0,0.0,0.0,0.0,HOLD_CASH
2021-03-11,1,EXC,SO,25.1428,49.1957,1.0954,1.692,0.0,0.0,0.0,0.0,HOLD_CASH
2021-03-12,1,EXC,SO,25.4778,49.6604,1.0954,1.6756,0.0,0.0,0.0,0.0,HOLD_CASH
2021-03-15,1,EXC,SO,25.9384,50.6065,1.0954,1.3951,0.0,0.0,0.0,0.0,HOLD_CASH
2021-03-16,1,EXC,SO,25.9384,50.8305,1.0954,1.11,0.0,0.0,0.0,0.0,HOLD_CASH
2021-03-17,1,EXC,SO,25.7051,50.3741,1.0954,1.1391,0.0,0.0,0.0,0.0,HOLD_CASH
2021-03-18,1,EXC,SO,25.5436,50.1251,1.0954,1.097,0.0,0.0,0.0,0.0,HOLD_CASH
2021-03-19,1,EXC,SO,25.7051,49.5442,1.0954,1.7765,0.0,0.0,0.0,0.0,HOLD_CASH
2021-03-22,1,EXC,SO,25.5974,49.5359,1.0954,1.4169,0.0,0.0,0.0,0.0,HOLD_CASH
2021-03-23,1,EXC,SO,25.6034,50.316,1.0954,0.6116,0.0,0.0,0.0,0.0,HOLD_CASH
2021-03-24,1,EXC,SO,25.6812,50.3658,1.0954,0.6277,0.0,0.0,0.0,0.0,HOLD_CASH
2021-03-25,1,EXC,SO,25.9444,50.9384,1.0954,0.455,0.0,0.0,0.0,0.0,HOLD_CASH
2021-03-26,1,EXC,SO,26.0401,51.1708,1.0954,0.3183,0.0,0.0,0.0,0.0,HOLD_CASH
2021-03-29,1,EXC,SO,26.1717,51.7185,1.0954,-0.1169,0.0,0.0,0.0,0.0,HOLD_CASH
2021-03-30,1,EXC,SO,26.0222,51.0712,1.0954,0.2459,0.0,0.0,0.0,0.0,HOLD_CASH
2021-03-31,1,EXC,SO,26.1657,51.5857,1.0954,-0.2133,0.0,0.0,0.0,0.0,HOLD_CASH
