Date,Pair_Rank,Ticker_A,Ticker_B,Price_A,Price_B,ZScore,Position,Unrealized_PnL,Realized_PnL,Cumulative_PnL,Status
2016-09-06,1,CMS,WEC,32.2854,45.2133,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-09-07,1,CMS,WEC,32.3156,44.9558,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-09-08,1,CMS,WEC,32.3835,45.1765,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-09-09,1,CMS,WEC,31.1615,43.4698,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-09-12,1,CMS,WEC,31.5764,44.2717,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-09-13,1,CMS,WEC,31.2294,43.7494,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-09-14,1,CMS,WEC,31.4406,44.1172,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-09-15,1,CMS,WEC,31.5915,44.2717,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-09-16,1,CMS,WEC,31.9309,44.7204,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-09-19,1,CMS,WEC,32.293,45.2207,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-09-20,1,CMS,WEC,32.21,45.0662,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-09-21,1,CMS,WEC,32.8889,45.9784,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-09-22,1,CMS,WEC,33.0096,46.2064,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-09-23,1,CMS,WEC,33.0926,46.3241,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-09-26,1,CMS,WEC,33.2057,46.1696,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-09-27,1,CMS,WEC,32.6324,45.3751,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-09-28,1,CMS,WEC,32.4363,45.1029,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-09-29,1,CMS,WEC,31.9158,44.4188,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-09-30,1,CMS,WEC,31.6895,44.051,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-10-03,1,CMS,WEC,31.2294,43.4257,1.2481,0,0.0,0.0,0.0,HOLD_CASH
2016-10-04,1,CMS,WEC,30.5203,42.2486,2.1137,-1,0.0,-0.5,-0.5,ENTER_SHORT_A
2016-10-05,1,CMS,WEC,30.46,42.153,1.9275,-1,-0.0715,-0.5,-0.5715,HOLDING
2016-10-06,1,CMS,WEC,30.5128,42.1603,1.9393,-1,-0.4606,-0.5,-0.9606,HOLDING
2016-10-07,1,CMS,WEC,30.3694,41.9985,1.554,-1,-0.2442,-0.5,-0.7442,HOLDING
2016-10-10,1,CMS,WEC,30.6334,42.2192,1.8984,-1,-1.1009,-0.5,-1.6009,HOLDING
2016-10-11,1,CMS,WEC,30.2563,41.6307,1.8794,-1,-1.4941,-0.5,-1.9941,HOLDING
2016-10-12,1,CMS,WEC,30.4826,42.2413,0.6242,-1,0.2654,-0.5,-0.2346,HOLDING
2016-10-13,1,CMS,WEC,30.8145,42.8004,0.1526,-1,0.8552,-0.5,0.3552,HOLDING
2016-10-14,1,CMS,WEC,30.7013,42.4767,0.7824,-1,-0.1335,-0.5,-0.6335,HOLDING
2016-10-17,1,CMS,WEC,30.9578,42.6974,1.257,-1,-0.9284,-0.5,-1.4284,HOLDING
2016-10-18,1,CMS,WEC,31.2445,42.8886,1.9019,-1,-2.1445,-0.5,-2.6445,HOLDING
2016-10-19,1,CMS,WEC,31.1992,42.8004,1.7808,-1,-2.2961,-0.5,-2.7961,HOLDING
2016-10-20,1,CMS,WEC,31.1917,42.7121,1.8922,-1,-2.7568,-0.5,-3.2568,HOLDING
2016-10-21,1,CMS,WEC,31.0483,42.4399,1.9988,-1,-3.1934,-0.5,-3.6934,HOLDING
2016-10-24,1,CMS,WEC,31.2143,42.5208,2.1525,-1,-4.074,-0.5,-4.574,HOLDING
2016-10-25,1,CMS,WEC,31.3878,42.7636,1.8352,-1,-4.0585,-0.5,-4.5585,HOLDING
2016-10-26,1,CMS,WEC,31.418,43.2785,0.1598,-1,-1.2585,-0.5,-1.7585,HOLDING
2016-10-27,1,CMS,WEC,31.1992,42.8813,0.4262,-1,-1.8173,-0.5,-2.3173,HOLDING
2016-10-28,1,CMS,WEC,31.154,43.0505,-0.5098,-1,-0.4454,-0.5,-0.9454,HOLDING
2016-10-31,1,CMS,WEC,31.7951,43.9333,-0.5866,-1,-0.4738,-0.5,-0.9738,HOLDING
2016-11-01,1,CMS,WEC,31.3274,43.0505,0.3377,-1,-1.8665,-0.5,-2.3665,HOLDING
2016-11-02,1,CMS,WEC,31.0614,42.6532,0.4112,-1,-2.0383,-0.5,-2.5383,HOLDING
2016-11-03,1,CMS,WEC,31.2818,42.8445,0.812,-1,-2.7118,-0.5,-3.2118,HOLDING
2016-11-04,1,CMS,WEC,30.993,42.462,0.6778,-1,-2.6098,-0.5,-3.1098,HOLDING
2016-11-07,1,CMS,WEC,31.6998,43.0946,1.8298,-1,-4.6557,-0.5,-5.1557,HOLDING
2016-11-08,1,CMS,WEC,31.905,43.411,1.4878,-1,-4.4648,-0.5,-4.9648,HOLDING
2016-11-09,1,CMS,WEC,30.6586,41.7158,1.3507,-1,-4.2862,-0.5,-4.7862,HOLDING
2016-11-10,1,CMS,WEC,30.0126,41.1371,0.0581,-1,-2.4188,-0.5,-2.9188,HOLDING
2016-11-11,1,CMS,WEC,30.2102,40.7662,2.4186,-1,-6.2324,-0.5,-6.7324,HOLDING
2016-11-14,1,CMS,WEC,30.0126,40.4917,2.0642,-1,-6.238,-0.5,-6.738,HOLDING
2016-11-15,1,CMS,WEC,30.3926,41.2335,1.1104,-1,-4.9609,-0.5,-5.4609,HOLDING
2016-11-16,1,CMS,WEC,30.3394,40.9071,1.735,-1,-6.4566,-0.5,-6.9566,HOLDING
2016-11-17,1,CMS,WEC,30.2254,41.1964,0.2555,-1,-3.8106,-0.5,-4.3106,HOLDING
2016-11-18,1,CMS,WEC,30.1874,41.1964,0.0759,-1,-3.4994,-0.5,-3.9994,HOLDING
2016-11-21,1,CMS,WEC,30.537,41.5525,0.4573,-1,-4.2559,-0.5,-4.7559,HOLDING
2016-11-22,1,CMS,WEC,30.803,41.9828,0.2421,-1,-3.8886,-0.5,-4.3886,HOLDING
2016-11-23,1,CMS,WEC,30.1874,41.3374,-0.4413,-1,-2.6653,-0.5,-3.1653,HOLDING
2016-11-25,1,CMS,WEC,30.8562,41.9606,0.4576,-1,-4.4561,-0.5,-4.9561,HOLDING
2016-11-28,1,CMS,WEC,31.5554,43.0586,-0.128,-1,-3.6864,-0.5,-4.1864,HOLDING
2016-11-29,1,CMS,WEC,31.7986,43.0511,1.0457,-1,-5.7225,-0.5,-6.2225,HOLDING
2016-11-30,1,CMS,WEC,30.5674,41.5525,0.2628,-1,-4.5049,-0.5,-5.0049,HOLDING
2016-12-01,1,CMS,WEC,30.1646,41.0852,-0.1918,-1,-3.9711,-0.5,-4.4711,HOLDING
2016-12-02,1,CMS,WEC,30.3546,41.2781,0.0606,-1,-4.3861,-0.5,-4.8861,HOLDING
2016-12-05,1,CMS,WEC,30.3394,41.3151,-0.3206,-1,-4.0421,-0.5,-4.5421,HOLDING
2016-12-06,1,CMS,WEC,30.3394,41.1148,0.7323,-1,-5.2274,-0.5,-5.7274,HOLDING
2016-12-07,1,CMS,WEC,30.8334,41.7751,0.7237,-1,-5.3668,-0.5,-5.8668,HOLDING
2016-12-08,1,CMS,WEC,30.8638,41.8938,0.2898,-1,-4.9134,-0.5,-5.4134,HOLDING
2016-12-09,1,CMS,WEC,31.2514,42.4057,0.2803,-1,-5.0593,-0.5,-5.5593,HOLDING
2016-12-12,1,CMS,WEC,31.7075,42.9844,0.6039,-1,-5.3705,-0.5,-5.8705,HOLDING
2016-12-13,1,CMS,WEC,31.563,43.2663,-2.0348,-1,-2.5194,-0.5,-3.0194,HOLDING
2016-12-14,1,CMS,WEC,31.0234,42.2202,-0.1557,-1,-4.2893,-0.5,-4.7893,HOLDING
2016-12-15,1,CMS,WEC,31.0842,42.3909,-0.6313,-1,-3.7776,-0.5,-4.2776,HOLDING
2016-12-16,1,CMS,WEC,31.5403,43.0363,-0.7699,-1,-3.6936,-0.5,-4.1936,HOLDING
2016-12-19,1,CMS,WEC,31.8366,43.1476,1.1109,-1,-5.463,-0.5,-5.963,HOLDING
2016-12-20,1,CMS,WEC,31.6998,43.3627,-1.4234,-1,-3.0693,-0.5,-3.5693,HOLDING
2016-12-21,1,CMS,WEC,31.5858,43.3701,-2.0681,-1,-2.0916,-0.5,-2.5916,HOLDING
2016-12-22,1,CMS,WEC,31.6086,43.5556,-2.4602,-1,-1.1809,-0.5,-1.6809,HOLDING
2016-12-23,1,CMS,WEC,31.6922,43.5704,-1.7135,-1,-1.7779,-0.5,-2.2779,HOLDING
2016-12-27,1,CMS,WEC,31.6846,43.4517,-1.1494,-1,-2.418,-0.5,-2.918,HOLDING
2016-12-28,1,CMS,WEC,31.3882,42.9547,-0.6828,-1,-2.9314,-0.5,-3.4314,HOLDING
2016-12-29,1,CMS,WEC,31.7454,43.6595,-1.4369,-1,-1.6869,-0.5,-2.1869,HOLDING
2016-12-30,1,CMS,WEC,31.6314,43.5111,-1.318,-1,-1.631,-0.5,-2.131,HOLDING
2017-01-03,1,CMS,WEC,31.563,43.3924,-1.1016,-1,-1.7731,-0.5,-2.2731,HOLDING
2017-01-04,1,CMS,WEC,31.7378,43.7262,-1.3059,-1,-1.2295,-0.5,-1.7295,HOLDING
2017-01-05,1,CMS,WEC,31.9127,43.7856,-0.5659,-1,-2.3102,-0.5,-2.8102,HOLDING
2017-01-06,1,CMS,WEC,32.0343,43.6075,0.8398,-1,-4.3599,-0.5,-4.8599,HOLDING
2017-01-09,1,CMS,WEC,31.6011,43.014,0.9066,-1,-4.3234,-0.5,-4.8234,HOLDING
2017-01-10,1,CMS,WEC,31.5478,43.1031,0.3033,-1,-3.3607,-0.5,-3.8607,HOLDING
2017-01-11,1,CMS,WEC,31.8822,43.5111,0.6404,-1,-3.6854,-0.5,-4.1854,HOLDING
2017-01-12,1,CMS,WEC,31.8442,43.5482,0.182,-1,-3.1547,-0.5,-3.6547,HOLDING
2017-01-13,1,CMS,WEC,31.8746,43.5779,0.3004,-1,-3.2281,-0.5,-3.7281,HOLDING
2017-01-17,1,CMS,WEC,32.0723,44.0304,-0.5501,-1,-2.1688,-0.5,-2.6688,HOLDING
2017-01-18,1,CMS,WEC,32.0647,44.0527,-0.6441,-1,-1.9749,-0.5,-2.4749,HOLDING
2017-01-19,1,CMS,WEC,32.019,43.4443,2.2528,-1,-5.201,-0.5,-5.701,HOLDING
2017-01-20,1,CMS,WEC,32.1711,43.3998,2.6754,-1,-6.7096,-0.5,-7.2096,HOLDING
2017-01-23,1,CMS,WEC,32.1406,43.3182,2.2773,-1,-6.9434,-0.5,-7.4434,HOLDING
2017-01-24,1,CMS,WEC,31.8974,43.3479,0.905,-1,-4.7757,-0.5,-5.2757,HOLDING
2017-01-25,1,CMS,WEC,31.7758,43.1327,0.9822,-1,-5.0527,-0.5,-5.5527,HOLDING
2017-01-26,1,CMS,WEC,31.8898,43.2366,1.0541,-1,-5.3719,-0.5,-5.8719,HOLDING
2017-01-27,1,CMS,WEC,31.753,43.1995,0.4826,-1,-4.4708,-0.5,-4.9708,HOLDING
2017-01-30,1,CMS,WEC,31.9506,43.1847,1.3306,-1,-6.1772,-0.5,-6.6772,HOLDING
2017-01-31,1,CMS,WEC,32.3763,43.8079,1.0609,-1,-5.9759,-0.5,-6.4759,HOLDING
